LINEID,ROUTEID,DIRECTION,sequence
104,104_15,1,"[1730, 1731, 1732, 1733, 1650, 1652, 5141, 1773, 1774, 1651, 4784, 608, 4791, 4792, 1196, 662, 1197, 663, 1196, 4473, 250, 1197, 251, 4473, 250, 4597, 251, 255, 218, 4597, 219, 255, 218, 220, 221, 219, 222, 220, 223, 221, 224, 222, 223, 225, 224, 226, 225, 114, 226, 1645, 114, 1646, 7571, 1645, 1646, 7571]"
104,104_16,2,"[7571, 1644, 1605, 228, 229, 227, 230, 231, 232, 233, 242, 243, 253, 244, 245, 4474, 4790, 1220, 1221, 674, 4389, 4390, 530, 4785, 7607, 1764, 1764, 1765, 1765, 1766, 1767, 1766, 1767, 7129, 7129, 1744, 1744, 1745, 1746, 1745, 1746, 1747, 1748, 1747, 1749, 1748, 1749]"
