LINEID,ROUTEID,DIRECTION,sequence
25X,25X_10,1,"[4953, 768, 769, 770, 771, 772, 773, 774, 775, 776, 777, 779, 780, 781, 782, 783, 784, 785, 786, 6058, 791, 7576, 4529, 7585, 7587, 345, 318, 312, 1444, 1445, 4407, 2637, 2721, 7012, 2201, 4401, 2213, 2214, 2215, 2216, 4599, 2217, 2218, 2219, 3365, 3366, 3367, 3886, 3888, 3890]"
25X,25X_11,2,"[3890, 3891, 3949, 3950, 3372, 3373, 3374, 2233, 2232, 2234, 2235, 2239, 2241, 2242, 7435, 2722, 4413, 1476, 7453, 1478, 1479, 315, 4495, 2809, 2810, 749, 750, 751, 752, 753, 754, 755, 756, 757, 758, 759, 760, 761, 762, 763, 4953]"
25X,25X_12,2,"[3890, 3891, 7187, 4001, 3949, 3950, 3372, 3373, 3374, 2233, 2232, 2234, 2235, 2239, 2241, 2242, 7435, 2722, 4413, 1476, 7453, 1478, 1479, 315, 4495, 2809, 2810, 749, 750, 751, 752, 753, 754, 755, 756, 757, 758, 759, 760, 761, 762, 763, 4953]"
25X,25X_5,2,"[3890, 3891, 3949, 3950, 3372, 3373, 3374, 2233, 2232, 2234, 2235, 2239, 2241, 2242, 7435, 2722, 4413, 1476, 7453, 1478, 1479, 315, 336, 406, 747, 748, 749, 750, 751, 752, 753, 754, 755, 756, 757, 758, 759, 760, 761, 762, 763, 4953]"
25X,25X_7,1,"[4953, 768, 769, 770, 771, 772, 773, 774, 775, 776, 777, 779, 780, 781, 782, 783, 784, 785, 786, 791, 7576, 7585, 7587, 345, 318, 312, 1444, 1445, 4407, 2637, 2721, 7012, 2201, 4401, 2213, 2214, 2215, 2216, 4599, 2217, 2218, 2219, 3365, 3366, 3367, 3886, 3888, 3890]"
25X,25X_9,2,"[3890, 3891, 7187, 4001, 3949, 3950, 3372, 3373, 3374, 2233, 2232, 2234, 2235, 2239, 2241, 2242, 7435, 2722, 4413, 1476, 7453, 1478, 1479, 315, 336, 406, 747, 748, 749, 750, 751, 752, 753, 754, 755, 756, 757, 758, 759, 760, 761, 762, 763, 4953]"
