LINEID,ROUTEID,DIRECTION,sequence
31A,31A_25,1,"[621, 289, 496, 7490, 515, 516, 4384, 519, 521, 522, 7659, 523, 525, 526, 527, 528, 529, 530, 531, 709, 532, 533, 534, 535, 536, 537, 538, 539, 540, 541, 542, 543, 544, 545, 546, 547, 548, 549, 550, 551, 552, 553, 554, 555, 557, 558, 559, 560, 562, 563, 564, 565, 566, 707, 708, 731, 710, 711, 712, 713, 714, 715, 716, 717, 718, 719, 720, 680, 681, 682, 683, 684, 685, 686]"
31A,31A_26,2,"[686, 688, 689, 690, 5062, 691, 692, 695, 696, 697, 698, 699, 700, 701, 702, 703, 704, 705, 706, 567, 568, 569, 570, 571, 572, 573, 574, 575, 576, 577, 579, 580, 581, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591, 592, 593, 594, 595, 596, 597, 598, 599, 600, 601, 602, 603, 604, 605, 606, 607, 608, 609, 610, 611, 612, 613, 614, 615, 616, 617, 618, 619, 675, 620, 7569]"
