LINEID,ROUTEID,DIRECTION,sequence
42D,42D_50,1,"[7571, 92, 93, 94, 126, 6182, 322, 6312, 7197, 7195, 3653, 6055, 1073, 3641, 3642, 3643, 3583, 3584, 3585, 3625, 3626, 3627, 3628, 6052, 3613, 3615, 3594, 3595, 3596, 3597, 3598, 4465]"
42D,42D_51,2,"[943, 3599, 3600, 3601, 3602, 3604, 3607, 6051, 6053, 7327, 3629, 3630, 3631, 3632, 3633, 3634, 3635, 3636, 905, 4331, 4339, 7692, 6010, 6010, 3656, 3656, 7194, 7194, 6310, 6311, 6310, 112, 6311, 112, 113, 113, 114, 114, 1646, 1646, 7571, 7571]"
