LINEID,ROUTEID,DIRECTION,sequence
56A,56A_30,2,"[4344, 2349, 2351, 2621, 2622, 2750, 2751, 2752, 2753, 2754, 2755, 2756, 2764, 7178, 2765, 2766, 2767, 2772, 2768, 2769, 2770, 2771, 2773, 2774, 2777, 2775, 2181, 2182, 2778, 2185, 7043, 1424, 2186, 2187, 2188, 2189, 1436, 3952, 2190, 4434, 2379, 2380, 2382, 5099, 2383, 2003, 1358, 340, 350, 351, 352, 353, 354]"
56A,56A_31,1,"[395, 396, 397, 398, 399, 400, 4522, 1934, 2310, 2311, 2312, 2313, 2314, 2315, 2094, 1406, 1407, 1409, 2095, 2096, 2097, 2099, 2101, 2102, 2726, 2727, 2105, 2728, 2729, 2730, 6083, 2733, 2734, 5169, 2735, 2736, 2725, 2737, 2738, 2739, 7177, 2740, 2741, 2742, 2743, 2745, 2746, 2747, 2748, 7062, 6075, 2631, 2359, 2360, 4340]"
