LINEID,ROUTEID,DIRECTION,sequence
45A,45A_60,1,"[2037, 2040, 3047, 3202, 3203, 3204, 3205, 3206, 3241, 3242, 3243, 3244, 3245, 3212, 3213, 3214, 3215, 3216, 3217, 3218, 3534, 3535, 3536, 3537, 3538, 7556, 3539, 3540, 3541, 3542, 3543, 3139, 4124, 4125, 4126, 4127, 4128, 4129, 4130, 4131, 7294, 4156, 4169, 4170, 4132, 4134, 4135, 4136, 4147, 5167, 4139, 4140, 7522, 4175, 5091, 5092, 6000]"
45A,45A_64,2,"[4533, 4844, 4177, 4178, 4142, 4143, 4144, 5088, 5089, 4176, 4149, 3045, 4150, 4151, 2997, 4156, 4169, 4170, 4153, 4154, 4416, 4201, 4202, 4203, 5090, 4204, 4205, 4206, 3140, 3545, 3552, 3553, 3554, 3555, 3556, 3557, 3560, 7323, 3561, 3225, 3226, 3227, 3228, 3229, 7472, 3230, 3231, 3246, 3247, 7056, 3248, 3343, 3236, 3237, 3238, 3239, 3240, 3068, 3069, 3070, 4983]"
45A,45A_67,1,"[2037, 2040, 3047, 3202, 3203, 3204, 3205, 3206, 3241, 3242, 3243, 3244, 3245, 3212, 3213, 3214, 3215, 3216, 3217, 3218, 3534, 3535, 3536, 3537, 3538, 7556, 3539, 3540, 3541, 3546, 3551, 3547, 3548, 3542, 3543, 3139, 4124, 4125, 4126, 4127, 4128, 4129, 4130, 4131, 7294, 4156, 4169, 4170, 4132, 4134, 4135, 4136, 4147, 5167, 4139, 4140, 7522, 4175, 5091, 5092, 6000]"
45A,45A_68,1,"[2037, 2040, 3047, 3202, 3203, 3204, 3205, 3206, 3241, 3242, 3243, 3244, 3245, 3212, 3213, 3214, 3215, 3216, 3217, 3218, 3534, 3535, 3536, 3537, 3538, 7556, 3539, 3540, 3541, 3542, 3543, 3139, 4124, 4125, 4126, 4127, 4128, 4129, 4130, 4131, 7294, 4156, 4169, 4170, 4132, 4134, 4135, 4136, 4137, 4138, 4139, 4140, 7522, 4175, 5091, 5092, 6000]"
45A,45A_69,2,"[4533, 4844, 4177, 4178, 4142, 4143, 4144, 5088, 5089, 4176, 4149, 3045, 4150, 4151, 2997, 4156, 4169, 4170, 4153, 4154, 4416, 4201, 4202, 4203, 5090, 4204, 4205, 4206, 3140, 3545, 3546, 3551, 3547, 3548, 3552, 3553, 3554, 3555, 3556, 3557, 3560, 7323, 3561, 3225, 3226, 3227, 3228, 3229, 7472, 3230, 3231, 3246, 3247, 7056, 3248, 3343, 3236, 3237, 3238, 3239, 3240, 3068, 3069, 3070, 4983]"
45A,45A_70,2,"[4533, 4844, 4177, 4178, 4142, 4143, 4144, 4145, 4146, 4304, 4148, 4149, 3045, 4150, 4151, 2997, 4156, 4169, 4170, 4153, 4154, 4416, 4201, 4202, 4203, 5090, 4204, 4205, 4206, 3140, 3545, 3552, 3553, 3554, 3555, 3556, 3557, 3560, 7323, 3561, 3225, 3226, 3227, 3228, 3229, 7472, 3230, 3231, 3246, 3247, 7056, 3248, 3343, 3236, 3237, 3238, 3239, 3240, 3068, 3069, 3070, 4983]"
