LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
41X,41X_118,5075,1,61200,1
41X,41X_118,2500,1,61200,1
41X,41X_118,7587,1,61200,1
41X,41X_118,786,1,61200,1
41X,41X_118,776,1,61200,1
41X,41X_118,775,1,61200,1
41X,41X_118,772,1,61200,1
41X,41X_118,3708,1,61200,1
41X,41X_118,7654,1,61200,1
41X,41X_118,4915,1,61200,1
41X,41X_118,4913,1,61200,1
41X,41X_118,4911,1,61200,1
41X,41X_118,4910,1,61200,1
41X,41X_118,3865,1,61200,1
41X,41X_118,3864,1,61200,1
41X,41X_118,3682,1,61200,1
41X,41X_118,5076,1,61200,1
41X,41X_118,3679,1,61200,1
41X,41X_118,4925,1,61200,1
41X,41X_118,3709,1,61200,1
41X,41X_118,3707,1,61200,1
41X,41X_118,3706,1,61200,1
41X,41X_118,3090,1,61200,1
41X,41X_118,3089,1,61200,1
41X,41X_118,407,1,61200,1
41X,41X_118,297,1,61200,1
41X,41X_118,345,1,61200,1
41X,41X_118,7585,1,61200,1
41X,41X_118,790,1,61200,1
41X,41X_118,909,1,61200,1
41X,41X_118,906,1,61200,1
41X,41X_118,774,1,61200,1
41X,41X_118,773,1,61200,1
41X,41X_118,770,1,61200,1
41X,41X_118,769,1,61200,1
41X,41X_118,768,1,61200,1
41X,41X_118,7623,1,61200,1
41X,41X_118,4912,1,61200,1
41X,41X_118,7576,1,61200,1
41X,41X_118,2499,1,61200,1
41X,41X_118,4953,1,61200,1
41X,41X_118,777,1,61200,1
41X,41X_118,2498,1,61200,1
41X,41X_118,4914,1,61200,1
41X,41X_118,3710,1,61200,1
41X,41X_118,2501,1,61200,1
41X,41X_118,771,1,61200,1
41X,41X_116,4911,1,63000,1
41X,41X_116,4910,1,63000,1
41X,41X_116,3865,1,63000,1
41X,41X_116,4957,1,63000,1
41X,41X_116,4915,1,63000,1
41X,41X_116,4914,1,63000,1
41X,41X_116,4913,1,63000,1
41X,41X_116,4912,1,63000,1
41X,41X_116,3864,1,63000,1
41X,41X_116,3682,1,63000,1
41X,41X_116,5076,1,63000,1
41X,41X_116,5075,1,63000,1
41X,41X_116,4925,1,63000,1
41X,41X_116,3710,1,63000,1
41X,41X_116,3709,1,63000,1
41X,41X_116,3708,1,63000,1
41X,41X_116,3706,1,63000,1
41X,41X_116,3090,1,63000,1
41X,41X_116,3089,1,63000,1
41X,41X_116,6033,1,63000,1
41X,41X_116,7623,1,63000,1
41X,41X_116,2501,1,63000,1
41X,41X_116,2500,1,63000,1
41X,41X_116,2498,1,63000,1
41X,41X_116,345,1,63000,1
41X,41X_116,786,1,63000,1
41X,41X_116,774,1,63000,1
41X,41X_116,772,1,63000,1
41X,41X_116,4953,1,63000,1
41X,41X_116,407,1,63000,1
41X,41X_116,297,1,63000,1
41X,41X_116,7587,1,63000,1
41X,41X_116,7585,1,63000,1
41X,41X_116,7576,1,63000,1
41X,41X_116,790,1,63000,1
41X,41X_116,909,1,63000,1
41X,41X_116,906,1,63000,1
41X,41X_116,776,1,63000,1
41X,41X_116,775,1,63000,1
41X,41X_116,773,1,63000,1
41X,41X_116,771,1,63000,1
41X,41X_116,770,1,63000,1
41X,41X_116,769,1,63000,1
41X,41X_116,3679,1,63000,1
41X,41X_116,3707,1,63000,1
41X,41X_116,5031,1,63000,1
41X,41X_116,2499,1,63000,1
41X,41X_116,768,1,63000,1
41X,41X_116,777,1,63000,1
41X,41X_117,7654,1,62100,1
41X,41X_117,4915,1,62100,1
41X,41X_117,4914,1,62100,1
41X,41X_117,4912,1,62100,1
41X,41X_117,4911,1,62100,1
41X,41X_117,4910,1,62100,1
41X,41X_117,3865,1,62100,1
41X,41X_117,3864,1,62100,1
41X,41X_117,5076,1,62100,1
41X,41X_117,5075,1,62100,1
41X,41X_117,3679,1,62100,1
41X,41X_117,5073,1,62100,1
41X,41X_117,3676,1,62100,1
41X,41X_117,7623,1,62100,1
41X,41X_117,2501,1,62100,1
41X,41X_117,2500,1,62100,1
41X,41X_117,2499,1,62100,1
41X,41X_117,407,1,62100,1
41X,41X_117,297,1,62100,1
41X,41X_117,345,1,62100,1
41X,41X_117,7587,1,62100,1
41X,41X_117,7585,1,62100,1
41X,41X_117,7576,1,62100,1
41X,41X_117,790,1,62100,1
41X,41X_117,909,1,62100,1
41X,41X_117,906,1,62100,1
41X,41X_117,776,1,62100,1
41X,41X_117,775,1,62100,1
41X,41X_117,774,1,62100,1
41X,41X_117,773,1,62100,1
41X,41X_117,772,1,62100,1
41X,41X_117,771,1,62100,1
41X,41X_117,770,1,62100,1
41X,41X_117,769,1,62100,1
41X,41X_117,768,1,62100,1
41X,41X_117,4953,1,62100,1
41X,41X_117,786,1,62100,1
41X,41X_117,4913,1,62100,1
41X,41X_117,3682,1,62100,1
41X,41X_117,2498,1,62100,1
41X,41X_117,777,1,62100,1
41X,41X_120,760,2,27900,1
41X,41X_120,4953,2,27900,1
41X,41X_120,763,2,27900,1
41X,41X_120,762,2,27900,1
41X,41X_120,759,2,27900,1
41X,41X_120,758,2,27900,1
41X,41X_120,756,2,27900,1
41X,41X_120,2795,2,27900,1
41X,41X_120,848,2,27900,1
41X,41X_120,847,2,27900,1
41X,41X_120,846,2,27900,1
41X,41X_120,842,2,27900,1
41X,41X_120,747,2,27900,1
41X,41X_120,403,2,27900,1
41X,41X_120,333,2,27900,1
41X,41X_120,6311,2,27900,1
41X,41X_120,6310,2,27900,1
41X,41X_120,7115,2,27900,1
41X,41X_120,3695,2,27900,1
41X,41X_120,7116,2,27900,1
41X,41X_120,7114,2,27900,1
41X,41X_120,3751,2,27900,1
41X,41X_120,3752,2,27900,1
41X,41X_120,4958,2,27900,1
41X,41X_120,4924,2,27900,1
41X,41X_120,4923,2,27900,1
41X,41X_120,4922,2,27900,1
41X,41X_120,4908,2,27900,1
41X,41X_120,4906,2,27900,1
41X,41X_120,4905,2,27900,1
41X,41X_120,4843,2,27900,1
41X,41X_120,7654,2,27900,1
41X,41X_120,845,2,27900,1
41X,41X_120,4909,2,27900,1
41X,41X_120,4921,2,27900,1
41X,41X_120,757,2,27900,1
41X,41X_120,3694,2,27900,1
41X,41X_120,4907,2,27900,1
41X,41X_109,4953,2,27600,1
41X,41X_109,763,2,27600,1
41X,41X_109,762,2,27600,1
41X,41X_109,760,2,27600,1
41X,41X_109,759,2,27600,1
41X,41X_109,758,2,27600,1
41X,41X_109,757,2,27600,1
41X,41X_109,756,2,27600,1
41X,41X_109,2795,2,27600,1
41X,41X_109,848,2,27600,1
41X,41X_109,846,2,27600,1
41X,41X_109,845,2,27600,1
41X,41X_109,842,2,27600,1
41X,41X_109,747,2,27600,1
41X,41X_109,403,2,27600,1
41X,41X_109,333,2,27600,1
41X,41X_109,6311,2,27600,1
41X,41X_109,6310,2,27600,1
41X,41X_109,7115,2,27600,1
41X,41X_109,5028,2,27600,1
41X,41X_109,6015,2,27600,1
41X,41X_109,733,2,27600,1
41X,41X_109,3705,2,27600,1
41X,41X_109,3704,2,27600,1
41X,41X_109,3088,2,27600,1
41X,41X_109,847,2,27600,1
41X,41X_109,5029,2,27600,1
41X,41X_109,4953,2,28200,1
41X,41X_109,762,2,28200,1
41X,41X_109,760,2,28200,1
41X,41X_109,759,2,28200,1
41X,41X_109,757,2,28200,1
41X,41X_109,756,2,28200,1
41X,41X_109,2795,2,28200,1
41X,41X_109,847,2,28200,1
41X,41X_109,846,2,28200,1
41X,41X_109,845,2,28200,1
41X,41X_109,842,2,28200,1
41X,41X_109,747,2,28200,1
41X,41X_109,403,2,28200,1
41X,41X_109,333,2,28200,1
41X,41X_109,6311,2,28200,1
41X,41X_109,6310,2,28200,1
41X,41X_109,7115,2,28200,1
41X,41X_109,5028,2,28200,1
41X,41X_109,5029,2,28200,1
41X,41X_109,6015,2,28200,1
41X,41X_109,733,2,28200,1
41X,41X_109,3704,2,28200,1
41X,41X_109,3088,2,28200,1
41X,41X_109,763,2,28200,1
41X,41X_109,758,2,28200,1
41X,41X_109,848,2,28200,1
41X,41X_109,3705,2,28200,1
41X,41X_108,4953,2,27900,1
41X,41X_108,763,2,27900,1
41X,41X_108,762,2,27900,1
41X,41X_108,759,2,27900,1
41X,41X_108,757,2,27900,1
41X,41X_108,756,2,27900,1
41X,41X_108,2795,2,27900,1
41X,41X_108,848,2,27900,1
41X,41X_108,846,2,27900,1
41X,41X_108,845,2,27900,1
41X,41X_108,842,2,27900,1
41X,41X_108,747,2,27900,1
41X,41X_108,333,2,27900,1
41X,41X_108,6311,2,27900,1
41X,41X_108,6310,2,27900,1
41X,41X_108,7115,2,27900,1
41X,41X_108,3694,2,27900,1
41X,41X_108,3686,2,27900,1
41X,41X_108,3884,2,27900,1
41X,41X_108,4909,2,27900,1
41X,41X_108,4908,2,27900,1
41X,41X_108,4907,2,27900,1
41X,41X_108,4906,2,27900,1
41X,41X_108,4905,2,27900,1
41X,41X_108,847,2,27900,1
41X,41X_108,5077,2,27900,1
41X,41X_108,758,2,27900,1
41X,41X_108,760,2,27900,1
41X,41X_108,403,2,27900,1
41X,41X_108,3695,2,27900,1
41X,41X_108,4843,2,27900,1
41X,41X_110,6311,2,27000,1
41X,41X_110,6310,2,27000,1
41X,41X_110,3695,2,27000,1
41X,41X_110,3694,2,27000,1
41X,41X_110,7115,2,27000,1
41X,41X_108,4843,2,27900,2
41X,41X_108,4905,2,27900,2
41X,41X_108,4906,2,27900,2
41X,41X_108,4907,2,27900,2
41X,41X_108,4908,2,27900,2
41X,41X_108,4909,2,27900,2
41X,41X_108,5077,2,27900,2
41X,41X_108,3694,2,27900,2
41X,41X_108,3695,2,27900,2
41X,41X_108,7115,2,27900,2
41X,41X_108,6311,2,27900,2
41X,41X_108,333,2,27900,2
41X,41X_108,403,2,27900,2
41X,41X_108,747,2,27900,2
41X,41X_108,842,2,27900,2
41X,41X_108,845,2,27900,2
41X,41X_108,846,2,27900,2
41X,41X_108,847,2,27900,2
41X,41X_108,756,2,27900,2
41X,41X_108,757,2,27900,2
41X,41X_108,758,2,27900,2
41X,41X_108,760,2,27900,2
41X,41X_108,762,2,27900,2
41X,41X_108,763,2,27900,2
41X,41X_108,4953,2,27900,2
41X,41X_108,848,2,27900,2
41X,41X_108,759,2,27900,2
41X,41X_108,3686,2,27900,2
41X,41X_108,6310,2,27900,2
41X,41X_108,3884,2,27900,2
41X,41X_108,2795,2,27900,2
41X,41X_120,3694,2,27900,2
41X,41X_120,3751,2,27900,2
41X,41X_120,7114,2,27900,2
41X,41X_120,7116,2,27900,2
41X,41X_120,7115,2,27900,2
41X,41X_120,6310,2,27900,2
41X,41X_120,6311,2,27900,2
41X,41X_120,333,2,27900,2
41X,41X_120,403,2,27900,2
41X,41X_120,747,2,27900,2
41X,41X_120,846,2,27900,2
41X,41X_120,847,2,27900,2
41X,41X_120,848,2,27900,2
41X,41X_120,2795,2,27900,2
41X,41X_120,756,2,27900,2
41X,41X_120,757,2,27900,2
41X,41X_120,758,2,27900,2
41X,41X_120,759,2,27900,2
41X,41X_120,760,2,27900,2
41X,41X_120,4953,2,27900,2
41X,41X_120,7654,2,27900,2
41X,41X_120,4843,2,27900,2
41X,41X_120,4905,2,27900,2
41X,41X_120,4906,2,27900,2
41X,41X_120,4907,2,27900,2
41X,41X_120,4908,2,27900,2
41X,41X_120,4909,2,27900,2
41X,41X_120,4921,2,27900,2
41X,41X_120,4922,2,27900,2
41X,41X_120,4923,2,27900,2
41X,41X_120,3752,2,27900,2
41X,41X_120,4958,2,27900,2
41X,41X_120,762,2,27900,2
41X,41X_120,845,2,27900,2
41X,41X_120,3695,2,27900,2
41X,41X_120,842,2,27900,2
41X,41X_120,763,2,27900,2
41X,41X_120,4924,2,27900,2
41X,41X_109,3088,2,27600,2
41X,41X_109,3705,2,27600,2
41X,41X_109,733,2,27600,2
41X,41X_109,6015,2,27600,2
41X,41X_109,5029,2,27600,2
41X,41X_109,5028,2,27600,2
41X,41X_109,7115,2,27600,2
41X,41X_109,6310,2,27600,2
41X,41X_109,6311,2,27600,2
41X,41X_109,333,2,27600,2
41X,41X_109,403,2,27600,2
41X,41X_109,842,2,27600,2
41X,41X_109,845,2,27600,2
41X,41X_109,846,2,27600,2
41X,41X_109,848,2,27600,2
41X,41X_109,2795,2,27600,2
41X,41X_109,756,2,27600,2
41X,41X_109,757,2,27600,2
41X,41X_109,758,2,27600,2
41X,41X_109,759,2,27600,2
41X,41X_109,760,2,27600,2
41X,41X_109,763,2,27600,2
41X,41X_109,4953,2,27600,2
41X,41X_109,747,2,27600,2
41X,41X_109,762,2,27600,2
41X,41X_109,847,2,27600,2
41X,41X_109,3704,2,27600,2
41X,41X_109,3088,2,28200,2
41X,41X_109,3704,2,28200,2
41X,41X_109,3705,2,28200,2
41X,41X_109,733,2,28200,2
41X,41X_109,6015,2,28200,2
41X,41X_109,5029,2,28200,2
41X,41X_109,5028,2,28200,2
41X,41X_109,6310,2,28200,2
41X,41X_109,6311,2,28200,2
41X,41X_109,333,2,28200,2
41X,41X_109,747,2,28200,2
41X,41X_109,842,2,28200,2
41X,41X_109,845,2,28200,2
41X,41X_109,846,2,28200,2
41X,41X_109,847,2,28200,2
41X,41X_109,848,2,28200,2
41X,41X_109,2795,2,28200,2
41X,41X_109,756,2,28200,2
41X,41X_109,758,2,28200,2
41X,41X_109,759,2,28200,2
41X,41X_109,762,2,28200,2
41X,41X_109,763,2,28200,2
41X,41X_109,4953,2,28200,2
41X,41X_109,403,2,28200,2
41X,41X_109,757,2,28200,2
41X,41X_109,7115,2,28200,2
41X,41X_109,760,2,28200,2
41X,41X_110,4843,2,27000,2
41X,41X_110,4905,2,27000,2
41X,41X_110,4906,2,27000,2
41X,41X_110,4907,2,27000,2
41X,41X_110,4908,2,27000,2
41X,41X_110,4909,2,27000,2
41X,41X_110,4921,2,27000,2
41X,41X_110,4922,2,27000,2
41X,41X_110,4923,2,27000,2
41X,41X_110,4924,2,27000,2
41X,41X_110,3752,2,27000,2
41X,41X_110,7114,2,27000,2
41X,41X_110,7116,2,27000,2
41X,41X_110,3694,2,27000,2
41X,41X_110,3695,2,27000,2
41X,41X_110,7115,2,27000,2
41X,41X_110,6310,2,27000,2
41X,41X_110,6311,2,27000,2
41X,41X_110,333,2,27000,2
41X,41X_110,403,2,27000,2
41X,41X_110,747,2,27000,2
41X,41X_110,842,2,27000,2
41X,41X_110,845,2,27000,2
41X,41X_110,846,2,27000,2
41X,41X_110,847,2,27000,2
41X,41X_110,848,2,27000,2
41X,41X_110,756,2,27000,2
41X,41X_110,757,2,27000,2
41X,41X_110,758,2,27000,2
41X,41X_110,759,2,27000,2
41X,41X_110,760,2,27000,2
41X,41X_110,762,2,27000,2
41X,41X_110,4953,2,27000,2
41X,41X_110,3751,2,27000,2
41X,41X_110,763,2,27000,2
41X,41X_110,4958,2,27000,2
41X,41X_110,2795,2,27000,2
41X,41X_116,2499,1,63000,2
41X,41X_116,775,1,63000,2
41X,41X_116,776,1,63000,2
41X,41X_116,777,1,63000,2
41X,41X_116,906,1,63000,2
41X,41X_116,790,1,63000,2
41X,41X_116,7576,1,63000,2
41X,41X_116,7587,1,63000,2
41X,41X_116,345,1,63000,2
41X,41X_116,297,1,63000,2
41X,41X_116,407,1,63000,2
41X,41X_116,771,1,63000,2
41X,41X_116,768,1,63000,2
41X,41X_116,4953,1,63000,2
41X,41X_116,769,1,63000,2
41X,41X_116,772,1,63000,2
41X,41X_116,773,1,63000,2
41X,41X_116,774,1,63000,2
41X,41X_116,2500,1,63000,2
41X,41X_116,6033,1,63000,2
41X,41X_116,3089,1,63000,2
41X,41X_116,3090,1,63000,2
41X,41X_116,3706,1,63000,2
41X,41X_116,3707,1,63000,2
41X,41X_116,3708,1,63000,2
41X,41X_116,3709,1,63000,2
41X,41X_116,4925,1,63000,2
41X,41X_116,3679,1,63000,2
41X,41X_116,5075,1,63000,2
41X,41X_116,3864,1,63000,2
41X,41X_116,3865,1,63000,2
41X,41X_116,4910,1,63000,2
41X,41X_116,4911,1,63000,2
41X,41X_116,4913,1,63000,2
41X,41X_116,4914,1,63000,2
41X,41X_116,4957,1,63000,2
41X,41X_116,2501,1,63000,2
41X,41X_116,4915,1,63000,2
41X,41X_116,7623,1,63000,2
41X,41X_116,5076,1,63000,2
41X,41X_116,4912,1,63000,2
41X,41X_116,909,1,63000,2
41X,41X_116,786,1,63000,2
41X,41X_116,3710,1,63000,2
41X,41X_116,770,1,63000,2
41X,41X_116,3682,1,63000,2
41X,41X_116,7585,1,63000,2
41X,41X_116,2498,1,63000,2
41X,41X_116,775,1,61200,2
41X,41X_116,776,1,61200,2
41X,41X_116,777,1,61200,2
41X,41X_116,909,1,61200,2
41X,41X_116,786,1,61200,2
41X,41X_116,790,1,61200,2
41X,41X_116,7585,1,61200,2
41X,41X_116,7587,1,61200,2
41X,41X_116,345,1,61200,2
41X,41X_116,297,1,61200,2
41X,41X_116,407,1,61200,2
41X,41X_116,2498,1,61200,2
41X,41X_116,2499,1,61200,2
41X,41X_116,3710,1,61200,2
41X,41X_116,771,1,61200,2
41X,41X_116,768,1,61200,2
41X,41X_116,4953,1,61200,2
41X,41X_116,770,1,61200,2
41X,41X_116,769,1,61200,2
41X,41X_116,774,1,61200,2
41X,41X_116,2500,1,61200,2
41X,41X_116,2501,1,61200,2
41X,41X_116,7623,1,61200,2
41X,41X_116,3090,1,61200,2
41X,41X_116,3706,1,61200,2
41X,41X_116,3707,1,61200,2
41X,41X_116,3708,1,61200,2
41X,41X_116,4925,1,61200,2
41X,41X_116,3679,1,61200,2
41X,41X_116,5075,1,61200,2
41X,41X_116,5076,1,61200,2
41X,41X_116,3682,1,61200,2
41X,41X_116,3864,1,61200,2
41X,41X_116,3865,1,61200,2
41X,41X_116,4910,1,61200,2
41X,41X_116,4911,1,61200,2
41X,41X_116,4912,1,61200,2
41X,41X_116,4914,1,61200,2
41X,41X_116,4957,1,61200,2
41X,41X_116,4915,1,61200,2
41X,41X_116,772,1,61200,2
41X,41X_116,773,1,61200,2
41X,41X_116,7576,1,61200,2
41X,41X_116,3089,1,61200,2
41X,41X_116,3709,1,61200,2
41X,41X_116,4913,1,61200,2
41X,41X_116,906,1,61200,2
41X,41X_117,4953,1,62100,2
41X,41X_117,768,1,62100,2
41X,41X_117,769,1,62100,2
41X,41X_117,770,1,62100,2
41X,41X_117,772,1,62100,2
41X,41X_117,773,1,62100,2
41X,41X_117,775,1,62100,2
41X,41X_117,776,1,62100,2
41X,41X_117,777,1,62100,2
41X,41X_117,906,1,62100,2
41X,41X_117,909,1,62100,2
41X,41X_117,786,1,62100,2
41X,41X_117,790,1,62100,2
41X,41X_117,7585,1,62100,2
41X,41X_117,345,1,62100,2
41X,41X_117,297,1,62100,2
41X,41X_117,407,1,62100,2
41X,41X_117,2499,1,62100,2
41X,41X_117,2500,1,62100,2
41X,41X_117,2501,1,62100,2
41X,41X_117,7623,1,62100,2
41X,41X_117,3676,1,62100,2
41X,41X_117,5073,1,62100,2
41X,41X_117,5075,1,62100,2
41X,41X_117,5076,1,62100,2
41X,41X_117,3682,1,62100,2
41X,41X_117,3864,1,62100,2
41X,41X_117,4911,1,62100,2
41X,41X_117,4912,1,62100,2
41X,41X_117,4913,1,62100,2
41X,41X_117,4914,1,62100,2
41X,41X_117,7654,1,62100,2
41X,41X_117,3865,1,62100,2
41X,41X_117,771,1,62100,2
41X,41X_117,7576,1,62100,2
41X,41X_117,2498,1,62100,2
41X,41X_117,774,1,62100,2
41X,41X_117,7587,1,62100,2
41X,41X_117,3679,1,62100,2
41X,41X_117,4915,1,62100,2
41X,41X_118,3708,1,61200,2
41X,41X_118,3709,1,61200,2
41X,41X_118,3710,1,61200,2
41X,41X_118,4925,1,61200,2
41X,41X_118,3679,1,61200,2
41X,41X_118,5075,1,61200,2
41X,41X_118,3682,1,61200,2
41X,41X_118,3864,1,61200,2
41X,41X_118,3865,1,61200,2
41X,41X_118,4911,1,61200,2
41X,41X_118,4912,1,61200,2
41X,41X_118,4913,1,61200,2
41X,41X_118,4914,1,61200,2
41X,41X_118,4915,1,61200,2
41X,41X_118,7654,1,61200,2
41X,41X_118,772,1,61200,2
41X,41X_118,775,1,61200,2
41X,41X_118,4953,1,61200,2
41X,41X_118,769,1,61200,2
41X,41X_118,771,1,61200,2
41X,41X_118,773,1,61200,2
41X,41X_118,774,1,61200,2
41X,41X_118,776,1,61200,2
41X,41X_118,777,1,61200,2
41X,41X_118,906,1,61200,2
41X,41X_118,909,1,61200,2
41X,41X_118,786,1,61200,2
41X,41X_118,790,1,61200,2
41X,41X_118,407,1,61200,2
41X,41X_118,7576,1,61200,2
