LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
39A,39A_42,1698,2,83700,0
39A,39A_42,1699,2,83700,0
39A,39A_42,1700,2,83700,0
39A,39A_42,1701,2,83700,0
39A,39A_42,1703,2,83700,0
39A,39A_42,1906,2,83700,0
39A,39A_42,1907,2,83700,0
39A,39A_42,1908,2,83700,0
39A,39A_42,7388,2,83700,0
39A,39A_42,7158,2,83700,0
39A,39A_42,7048,2,83700,0
39A,39A_42,7159,2,83700,0
39A,39A_42,7017,2,83700,0
39A,39A_42,7018,2,83700,0
39A,39A_42,7021,2,83700,0
39A,39A_42,6111,2,83700,0
39A,39A_42,6113,2,83700,0
39A,39A_42,1859,2,83700,0
39A,39A_42,1860,2,83700,0
39A,39A_42,4492,2,83700,0
39A,39A_42,1861,2,83700,0
39A,39A_42,1863,2,83700,0
39A,39A_42,1864,2,83700,0
39A,39A_42,1865,2,83700,0
39A,39A_42,1867,2,83700,0
39A,39A_42,4489,2,83700,0
39A,39A_42,4747,2,83700,0
39A,39A_42,1845,2,83700,0
39A,39A_42,1847,2,83700,0
39A,39A_42,1696,2,83700,0
39A,39A_42,1697,2,83700,0
39A,39A_42,1858,2,83700,0
39A,39A_42,1909,2,83700,0
39A,39A_42,1714,2,83700,0
39A,39A_42,1715,2,83700,0
39A,39A_42,7453,2,83700,0
39A,39A_42,1478,2,83700,0
39A,39A_42,315,2,83700,0
39A,39A_42,313,2,83700,0
39A,39A_42,7030,2,83700,0
39A,39A_42,1898,2,83700,0
39A,39A_42,1862,2,83700,0
39A,39A_42,1850,2,83700,0
39A,39A_42,1905,2,83700,0
39A,39A_42,1713,2,83700,0
39A,39A_42,1479,2,83700,0
39A,39A_42,1702,2,83700,0
39A,39A_42,6112,2,83700,0
39A,39A_42,1866,2,83700,0
39A,39A_42,7166,2,83700,0
39A,39A_40,1879,1,49200,0
39A,39A_40,1899,1,49200,0
39A,39A_40,6107,1,49200,0
39A,39A_40,6110,1,49200,0
39A,39A_40,7020,1,49200,0
39A,39A_40,7038,1,49200,0
39A,39A_40,2171,1,49200,0
39A,39A_40,7047,1,49200,0
39A,39A_40,7161,1,49200,0
39A,39A_40,7162,1,49200,0
39A,39A_40,783,1,49200,0
39A,39A_40,784,1,49200,0
39A,39A_40,785,1,49200,0
39A,39A_40,793,1,49200,0
39A,39A_40,7576,1,49200,0
39A,39A_40,7587,1,49200,0
39A,39A_40,7588,1,49200,0
39A,39A_40,328,1,49200,0
39A,39A_40,1443,1,49200,0
39A,39A_40,1444,1,49200,0
39A,39A_40,1647,1,49200,0
39A,39A_40,1648,1,49200,0
39A,39A_40,1649,1,49200,0
39A,39A_40,1805,1,49200,0
39A,39A_40,1806,1,49200,0
39A,39A_40,1661,1,49200,0
39A,39A_40,1662,1,49200,0
39A,39A_40,767,1,49200,0
39A,39A_40,769,1,49200,0
39A,39A_40,770,1,49200,0
39A,39A_40,771,1,49200,0
39A,39A_40,773,1,49200,0
39A,39A_40,774,1,49200,0
39A,39A_40,775,1,49200,0
39A,39A_40,776,1,49200,0
39A,39A_40,779,1,49200,0
39A,39A_40,780,1,49200,0
39A,39A_40,781,1,49200,0
39A,39A_40,782,1,49200,0
39A,39A_40,1666,1,49200,0
39A,39A_40,7167,1,49200,0
39A,39A_40,1808,1,49200,0
39A,39A_40,7025,1,49200,0
39A,39A_40,1869,1,49200,0
39A,39A_40,1871,1,49200,0
39A,39A_40,1873,1,49200,0
39A,39A_40,1874,1,49200,0
39A,39A_40,1877,1,49200,0
39A,39A_40,1878,1,49200,0
39A,39A_40,772,1,49200,0
39A,39A_40,777,1,49200,0
39A,39A_40,786,1,49200,0
39A,39A_40,1445,1,49200,0
39A,39A_40,1911,1,49200,0
39A,39A_40,1914,1,49200,0
39A,39A_40,1660,1,49200,0
39A,39A_40,1665,1,49200,0
39A,39A_40,1807,1,49200,0
39A,39A_40,7389,1,49200,0
39A,39A_40,4464,1,49200,0
39A,39A_40,1872,1,49200,0
39A,39A_40,1875,1,49200,0
39A,39A_40,1876,1,49200,0
39A,39A_40,6108,1,49200,0
39A,39A_40,7029,1,49200,0
39A,39A_40,7011,1,49200,0
39A,39A_40,7160,1,49200,0
39A,39A_40,7586,1,49200,0
39A,39A_40,1664,1,49200,0
39A,39A_40,768,1,49200,0
39A,39A_40,1913,1,49200,0
39A,39A_40,1870,1,49200,0
39A,39A_40,6109,1,49200,0
39A,39A_40,1879,1,44400,0
39A,39A_40,6107,1,44400,0
39A,39A_40,6108,1,44400,0
39A,39A_40,6109,1,44400,0
39A,39A_40,6110,1,44400,0
39A,39A_40,7020,1,44400,0
39A,39A_40,7029,1,44400,0
39A,39A_40,7038,1,44400,0
39A,39A_40,7011,1,44400,0
39A,39A_40,2171,1,44400,0
