LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
7D,7D_122,3057,2,19200,1
7D,7D_122,281,2,19200,1
7D,7D_122,4,2,19200,1
7D,7D_122,4962,2,19200,1
7D,7D_122,773,2,19200,1
7D,7D_122,772,2,19200,1
7D,7D_121,4962,2,26100,1
7D,7D_121,7555,2,26100,1
7D,7D_121,4,2,26100,1
7D,7D_121,281,2,26100,1
7D,7D_121,320,2,26100,1
7D,7D_121,345,2,26100,1
7D,7D_121,7586,2,26100,1
7D,7D_121,792,2,26100,1
7D,7D_121,786,2,26100,1
7D,7D_121,909,2,26100,1
7D,7D_121,908,2,26100,1
7D,7D_121,907,2,26100,1
7D,7D_121,777,2,26100,1
7D,7D_121,776,2,26100,1
7D,7D_121,775,2,26100,1
7D,7D_121,773,2,26100,1
7D,7D_121,772,2,26100,1
7D,7D_121,771,2,26100,1
7D,7D_121,770,2,26100,1
7D,7D_121,768,2,26100,1
7D,7D_121,2084,2,26100,1
7D,7D_121,2070,2,26100,1
7D,7D_121,2069,2,26100,1
7D,7D_121,2068,2,26100,1
7D,7D_121,461,2,26100,1
7D,7D_121,4727,2,26100,1
7D,7D_121,3345,2,26100,1
7D,7D_121,7420,2,26100,1
7D,7D_121,7419,2,26100,1
7D,7D_121,6086,2,26100,1
7D,7D_121,2025,2,26100,1
7D,7D_121,2024,2,26100,1
7D,7D_121,2023,2,26100,1
7D,7D_121,4569,2,26100,1
7D,7D_121,4568,2,26100,1
7D,7D_121,3204,2,26100,1
7D,7D_121,3202,2,26100,1
7D,7D_121,3067,2,26100,1
7D,7D_121,3065,2,26100,1
7D,7D_121,3064,2,26100,1
7D,7D_121,3062,2,26100,1
7D,7D_121,3061,2,26100,1
7D,7D_121,3203,2,26100,1
7D,7D_121,906,2,26100,1
7D,7D_121,3066,2,26100,1
7D,7D_121,769,2,26100,1
7D,7D_121,3063,2,26100,1
7D,7D_121,7587,2,26100,1
7D,7D_121,774,2,26100,1
7D,7D_121,4728,2,26100,1
7D,7D_121,7658,2,26100,1
7D,7D_121,3060,2,26100,1
7D,7D_120,3057,1,63300,1
7D,7D_120,3056,1,63300,1
7D,7D_120,3053,1,63300,1
7D,7D_120,3052,1,63300,1
7D,7D_120,3051,1,63300,1
7D,7D_120,3050,1,63300,1
7D,7D_120,3049,1,63300,1
7D,7D_120,3048,1,63300,1
7D,7D_120,3240,1,63300,1
7D,7D_120,3239,1,63300,1
7D,7D_120,3238,1,63300,1
7D,7D_120,4567,1,63300,1
7D,7D_120,4566,1,63300,1
7D,7D_120,4565,1,63300,1
7D,7D_120,2054,1,63300,1
7D,7D_120,2053,1,63300,1
7D,7D_120,6085,1,63300,1
7D,7D_120,7421,1,63300,1
7D,7D_120,3344,1,63300,1
7D,7D_120,7584,1,63300,1
7D,7D_120,7353,1,63300,1
7D,7D_120,435,1,63300,1
7D,7D_120,2010,1,63300,1
7D,7D_120,2008,1,63300,1
7D,7D_120,2007,1,63300,1
7D,7D_120,763,1,63300,1
7D,7D_120,762,1,63300,1
7D,7D_120,761,1,63300,1
7D,7D_120,760,1,63300,1
7D,7D_120,759,1,63300,1
7D,7D_120,758,1,63300,1
7D,7D_120,757,1,63300,1
7D,7D_120,756,1,63300,1
7D,7D_120,846,1,63300,1
7D,7D_120,845,1,63300,1
7D,7D_120,842,1,63300,1
7D,7D_120,406,1,63300,1
7D,7D_120,334,1,63300,1
7D,7D_120,6059,1,63300,1
7D,7D_120,4725,1,63300,1
7D,7D_120,4962,1,63300,1
7D,7D_120,7422,1,63300,1
7D,7D_120,747,1,63300,1
7D,7D_120,848,1,63300,1
7D,7D_120,3054,1,63300,1
7D,7D_120,847,1,63300,1
7D,7D_120,3055,1,63300,1
7D,7D_120,2055,1,63300,1
7D,7D_120,2009,1,63300,1
7D,7D_120,2795,1,63300,1
7D,7D_120,4962,1,63300,2
7D,7D_120,4725,1,63300,2
7D,7D_120,6059,1,63300,2
7D,7D_120,334,1,63300,2
7D,7D_120,406,1,63300,2
7D,7D_120,747,1,63300,2
7D,7D_120,842,1,63300,2
7D,7D_120,845,1,63300,2
7D,7D_120,846,1,63300,2
7D,7D_120,847,1,63300,2
7D,7D_120,848,1,63300,2
7D,7D_120,2795,1,63300,2
7D,7D_120,756,1,63300,2
7D,7D_120,757,1,63300,2
7D,7D_120,758,1,63300,2
7D,7D_120,759,1,63300,2
7D,7D_120,760,1,63300,2
7D,7D_120,761,1,63300,2
7D,7D_120,762,1,63300,2
7D,7D_120,2007,1,63300,2
7D,7D_120,2008,1,63300,2
7D,7D_120,2009,1,63300,2
7D,7D_120,2010,1,63300,2
7D,7D_120,435,1,63300,2
7D,7D_120,7353,1,63300,2
7D,7D_120,3239,1,63300,2
7D,7D_120,3240,1,63300,2
7D,7D_120,3048,1,63300,2
7D,7D_120,3049,1,63300,2
7D,7D_120,3050,1,63300,2
7D,7D_120,3051,1,63300,2
7D,7D_120,3052,1,63300,2
7D,7D_120,3053,1,63300,2
7D,7D_120,3054,1,63300,2
7D,7D_120,3057,1,63300,2
7D,7D_120,3344,1,63300,2
7D,7D_120,7421,1,63300,2
7D,7D_120,7422,1,63300,2
7D,7D_120,6085,1,63300,2
7D,7D_120,2053,1,63300,2
7D,7D_120,4565,1,63300,2
7D,7D_120,4566,1,63300,2
7D,7D_120,2054,1,63300,2
7D,7D_120,3056,1,63300,2
7D,7D_120,4567,1,63300,2
7D,7D_120,7584,1,63300,2
7D,7D_120,3238,1,63300,2
7D,7D_120,3055,1,63300,2
7D,7D_120,763,1,63300,2
7D,7D_120,2055,1,63300,2
7D,7D_121,3057,2,26100,2
7D,7D_121,3059,2,26100,2
7D,7D_121,3060,2,26100,2
7D,7D_121,3061,2,26100,2
7D,7D_121,3062,2,26100,2
7D,7D_121,3063,2,26100,2
7D,7D_121,3064,2,26100,2
7D,7D_121,3065,2,26100,2
7D,7D_121,3067,2,26100,2
7D,7D_121,3202,2,26100,2
7D,7D_121,4962,2,26100,2
7D,7D_121,3203,2,26100,2
7D,7D_121,3204,2,26100,2
7D,7D_121,4568,2,26100,2
7D,7D_121,4569,2,26100,2
7D,7D_121,7658,2,26100,2
7D,7D_121,2023,2,26100,2
7D,7D_121,2024,2,26100,2
7D,7D_121,2025,2,26100,2
7D,7D_121,7419,2,26100,2
7D,7D_121,7420,2,26100,2
7D,7D_121,3345,2,26100,2
7D,7D_121,4728,2,26100,2
7D,7D_121,461,2,26100,2
7D,7D_121,2068,2,26100,2
7D,7D_121,2069,2,26100,2
7D,7D_121,768,2,26100,2
7D,7D_121,769,2,26100,2
7D,7D_121,771,2,26100,2
7D,7D_121,772,2,26100,2
7D,7D_121,773,2,26100,2
7D,7D_121,774,2,26100,2
7D,7D_121,775,2,26100,2
7D,7D_121,776,2,26100,2
7D,7D_121,777,2,26100,2
7D,7D_121,906,2,26100,2
7D,7D_121,908,2,26100,2
7D,7D_121,909,2,26100,2
7D,7D_121,786,2,26100,2
7D,7D_121,792,2,26100,2
7D,7D_121,7586,2,26100,2
7D,7D_121,7587,2,26100,2
7D,7D_121,345,2,26100,2
7D,7D_121,281,2,26100,2
7D,7D_121,7555,2,26100,2
7D,7D_121,2070,2,26100,2
7D,7D_121,4727,2,26100,2
7D,7D_121,770,2,26100,2
7D,7D_121,320,2,26100,2
7D,7D_121,2084,2,26100,2
7D,7D_121,907,2,26100,2
7D,7D_121,4,2,26100,2
7D,7D_121,3066,2,26100,2
7D,7D_121,6086,2,26100,2
7D,7D_122,3057,2,19200,2
7D,7D_122,771,2,19200,2
7D,7D_122,772,2,19200,2
7D,7D_122,773,2,19200,2
7D,7D_122,4962,2,19200,2
7D,7D_122,3059,2,19200,2
7D,7D_120,4962,1,63300,3
7D,7D_120,4725,1,63300,3
7D,7D_120,6059,1,63300,3
7D,7D_120,406,1,63300,3
7D,7D_120,747,1,63300,3
7D,7D_120,842,1,63300,3
7D,7D_120,845,1,63300,3
