LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
15B,15B_60,2916,1,74700,0
15B,15B_60,2917,1,74700,0
15B,15B_60,2918,1,74700,0
15B,15B_60,1300,1,74700,0
15B,15B_60,1301,1,74700,0
15B,15B_60,1302,1,74700,0
15B,15B_60,1303,1,74700,0
15B,15B_60,5129,1,74700,0
15B,15B_60,5130,1,74700,0
15B,15B_60,1135,1,74700,0
15B,15B_60,7064,1,74700,0
15B,15B_60,7066,1,74700,0
15B,15B_60,2924,1,74700,0
15B,15B_60,2925,1,74700,0
15B,15B_60,7446,1,74700,0
15B,15B_60,7070,1,74700,0
15B,15B_60,7445,1,74700,0
15B,15B_60,6339,1,74700,0
15B,15B_60,6324,1,74700,0
15B,15B_60,6325,1,74700,0
15B,15B_60,6341,1,74700,0
15B,15B_60,6278,1,74700,0
15B,15B_60,6279,1,74700,0
15B,15B_60,6280,1,74700,0
15B,15B_60,395,1,74700,0
15B,15B_60,396,1,74700,0
15B,15B_60,397,1,74700,0
15B,15B_60,398,1,74700,0
15B,15B_60,399,1,74700,0
15B,15B_60,400,1,74700,0
15B,15B_60,7581,1,74700,0
15B,15B_60,1283,1,74700,0
15B,15B_60,7579,1,74700,0
15B,15B_60,1285,1,74700,0
15B,15B_60,1016,1,74700,0
15B,15B_60,1017,1,74700,0
15B,15B_60,1019,1,74700,0
15B,15B_60,1020,1,74700,0
15B,15B_60,1076,1,74700,0
15B,15B_60,1077,1,74700,0
15B,15B_60,1078,1,74700,0
15B,15B_60,1079,1,74700,0
15B,15B_60,1081,1,74700,0
15B,15B_60,2914,1,74700,0
15B,15B_60,2915,1,74700,0
15B,15B_60,1080,1,74700,0
15B,15B_60,7442,1,74700,0
15B,15B_60,6277,1,74700,0
15B,15B_60,1018,1,74700,0
15B,15B_60,2916,1,71100,0
15B,15B_60,2917,1,71100,0
15B,15B_60,2918,1,71100,0
15B,15B_60,1300,1,71100,0
15B,15B_60,1301,1,71100,0
15B,15B_60,1303,1,71100,0
15B,15B_60,5129,1,71100,0
15B,15B_60,5130,1,71100,0
15B,15B_60,1135,1,71100,0
15B,15B_60,7064,1,71100,0
15B,15B_60,7066,1,71100,0
15B,15B_60,2924,1,71100,0
15B,15B_60,2925,1,71100,0
15B,15B_60,7442,1,71100,0
15B,15B_60,7446,1,71100,0
15B,15B_60,7070,1,71100,0
15B,15B_60,7445,1,71100,0
15B,15B_60,6339,1,71100,0
15B,15B_60,6324,1,71100,0
15B,15B_60,6325,1,71100,0
15B,15B_60,6341,1,71100,0
15B,15B_60,6277,1,71100,0
15B,15B_60,6278,1,71100,0
15B,15B_60,6279,1,71100,0
15B,15B_60,6280,1,71100,0
15B,15B_60,395,1,71100,0
15B,15B_60,396,1,71100,0
15B,15B_60,397,1,71100,0
15B,15B_60,398,1,71100,0
15B,15B_60,399,1,71100,0
15B,15B_60,400,1,71100,0
15B,15B_60,7579,1,71100,0
15B,15B_60,1285,1,71100,0
15B,15B_60,1017,1,71100,0
15B,15B_60,1018,1,71100,0
15B,15B_60,1020,1,71100,0
15B,15B_60,1076,1,71100,0
15B,15B_60,1078,1,71100,0
15B,15B_60,1079,1,71100,0
15B,15B_60,1080,1,71100,0
15B,15B_60,1081,1,71100,0
15B,15B_60,2914,1,71100,0
15B,15B_60,1019,1,71100,0
15B,15B_60,1077,1,71100,0
15B,15B_60,2915,1,71100,0
15B,15B_60,1302,1,71100,0
15B,15B_60,7581,1,71100,0
15B,15B_60,1283,1,71100,0
15B,15B_60,1016,1,71100,0
15B,15B_60,2916,1,60300,0
15B,15B_60,2917,1,60300,0
15B,15B_60,1300,1,60300,0
15B,15B_60,1301,1,60300,0
15B,15B_60,1302,1,60300,0
15B,15B_60,1303,1,60300,0
15B,15B_60,5129,1,60300,0
15B,15B_60,1135,1,60300,0
15B,15B_60,7064,1,60300,0
15B,15B_60,7066,1,60300,0
15B,15B_60,2924,1,60300,0
15B,15B_60,2925,1,60300,0
15B,15B_60,7442,1,60300,0
15B,15B_60,7446,1,60300,0
15B,15B_60,7070,1,60300,0
15B,15B_60,7445,1,60300,0
15B,15B_60,6339,1,60300,0
15B,15B_60,6324,1,60300,0
15B,15B_60,6341,1,60300,0
15B,15B_60,6277,1,60300,0
15B,15B_60,6279,1,60300,0
15B,15B_60,6280,1,60300,0
15B,15B_60,395,1,60300,0
15B,15B_60,397,1,60300,0
15B,15B_60,398,1,60300,0
15B,15B_60,400,1,60300,0
15B,15B_60,7581,1,60300,0
15B,15B_60,1283,1,60300,0
15B,15B_60,7579,1,60300,0
15B,15B_60,1285,1,60300,0
15B,15B_60,1016,1,60300,0
15B,15B_60,1017,1,60300,0
15B,15B_60,1018,1,60300,0
15B,15B_60,1019,1,60300,0
15B,15B_60,1020,1,60300,0
15B,15B_60,1076,1,60300,0
15B,15B_60,1077,1,60300,0
15B,15B_60,1078,1,60300,0
15B,15B_60,1079,1,60300,0
15B,15B_60,1080,1,60300,0
15B,15B_60,1081,1,60300,0
15B,15B_60,2914,1,60300,0
