LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
33B,33B_56,3718,1,59400,0
33B,33B_56,3722,1,59400,0
33B,33B_56,5069,1,59400,0
33B,33B_56,3723,1,59400,0
33B,33B_56,3724,1,59400,0
33B,33B_56,3725,1,59400,0
33B,33B_56,3726,1,59400,0
33B,33B_56,7204,1,59400,0
33B,33B_56,3728,1,59400,0
33B,33B_56,3729,1,59400,0
33B,33B_56,3732,1,59400,0
33B,33B_56,3714,1,59400,0
33B,33B_56,3721,1,59400,0
33B,33B_56,7039,1,59400,0
33B,33B_56,3730,1,59400,0
33B,33B_56,4330,1,59400,0
33B,33B_56,3679,1,59400,0
33B,33B_56,3711,1,59400,0
33B,33B_56,3712,1,59400,0
33B,33B_56,3719,1,59400,0
33B,33B_56,3720,1,59400,0
33B,33B_56,3713,1,59400,0
33B,33B_56,3718,1,64800,0
33B,33B_56,3720,1,64800,0
33B,33B_56,3721,1,64800,0
33B,33B_56,3722,1,64800,0
33B,33B_56,3723,1,64800,0
33B,33B_56,3724,1,64800,0
33B,33B_56,3725,1,64800,0
33B,33B_56,7039,1,64800,0
33B,33B_56,7204,1,64800,0
33B,33B_56,3729,1,64800,0
33B,33B_56,3730,1,64800,0
33B,33B_56,3732,1,64800,0
33B,33B_56,4330,1,64800,0
33B,33B_56,3679,1,64800,0
33B,33B_56,3711,1,64800,0
33B,33B_56,3713,1,64800,0
33B,33B_56,3714,1,64800,0
33B,33B_56,3719,1,64800,0
33B,33B_56,3712,1,64800,0
33B,33B_56,5069,1,64800,0
33B,33B_56,3726,1,64800,0
33B,33B_56,3728,1,64800,0
33B,33B_56,3718,1,54000,0
33B,33B_56,3720,1,54000,0
33B,33B_56,3722,1,54000,0
33B,33B_56,3723,1,54000,0
33B,33B_56,3724,1,54000,0
33B,33B_56,3726,1,54000,0
33B,33B_56,7039,1,54000,0
33B,33B_56,7204,1,54000,0
33B,33B_56,3728,1,54000,0
33B,33B_56,3729,1,54000,0
33B,33B_56,3730,1,54000,0
33B,33B_56,3732,1,54000,0
33B,33B_56,4330,1,54000,0
33B,33B_56,3679,1,54000,0
33B,33B_56,3712,1,54000,0
33B,33B_56,3713,1,54000,0
33B,33B_56,3714,1,54000,0
33B,33B_56,3719,1,54000,0
33B,33B_56,3711,1,54000,0
33B,33B_56,5069,1,54000,0
33B,33B_56,3725,1,54000,0
33B,33B_56,3721,1,54000,0
33B,33B_56,3718,1,61200,0
33B,33B_56,3720,1,61200,0
33B,33B_56,3721,1,61200,0
33B,33B_56,3722,1,61200,0
33B,33B_56,3723,1,61200,0
33B,33B_56,3724,1,61200,0
33B,33B_56,3725,1,61200,0
33B,33B_56,3726,1,61200,0
33B,33B_56,7039,1,61200,0
33B,33B_56,7204,1,61200,0
33B,33B_56,3728,1,61200,0
33B,33B_56,3729,1,61200,0
33B,33B_56,3730,1,61200,0
33B,33B_56,3732,1,61200,0
33B,33B_56,4330,1,61200,0
33B,33B_56,3679,1,61200,0
33B,33B_56,3711,1,61200,0
33B,33B_56,3712,1,61200,0
33B,33B_56,3713,1,61200,0
33B,33B_56,3719,1,61200,0
33B,33B_56,5069,1,61200,0
33B,33B_56,3714,1,61200,0
33B,33B_56,3718,1,66600,0
33B,33B_56,3720,1,66600,0
33B,33B_56,3721,1,66600,0
33B,33B_56,3722,1,66600,0
33B,33B_56,5069,1,66600,0
33B,33B_56,3723,1,66600,0
33B,33B_56,3724,1,66600,0
33B,33B_56,3725,1,66600,0
33B,33B_56,3726,1,66600,0
33B,33B_56,7039,1,66600,0
33B,33B_56,7204,1,66600,0
33B,33B_56,3729,1,66600,0
33B,33B_56,3730,1,66600,0
33B,33B_56,3732,1,66600,0
33B,33B_56,4330,1,66600,0
33B,33B_56,3679,1,66600,0
33B,33B_56,3711,1,66600,0
33B,33B_56,3712,1,66600,0
33B,33B_56,3713,1,66600,0
33B,33B_56,3714,1,66600,0
33B,33B_56,3719,1,66600,0
33B,33B_56,3718,1,45000,0
33B,33B_56,3720,1,45000,0
33B,33B_56,3721,1,45000,0
33B,33B_56,3722,1,45000,0
33B,33B_56,5069,1,45000,0
33B,33B_56,3723,1,45000,0
33B,33B_56,3724,1,45000,0
33B,33B_56,3725,1,45000,0
33B,33B_56,3726,1,45000,0
33B,33B_56,7039,1,45000,0
33B,33B_56,3729,1,45000,0
33B,33B_56,3730,1,45000,0
33B,33B_56,3732,1,45000,0
33B,33B_56,4330,1,45000,0
33B,33B_56,3679,1,45000,0
33B,33B_56,3711,1,45000,0
33B,33B_56,3712,1,45000,0
33B,33B_56,3713,1,45000,0
33B,33B_56,3714,1,45000,0
33B,33B_56,3719,1,45000,0
33B,33B_56,3718,1,46800,0
33B,33B_56,3720,1,46800,0
33B,33B_56,3721,1,46800,0
33B,33B_56,5069,1,46800,0
33B,33B_56,3723,1,46800,0
33B,33B_56,3724,1,46800,0
33B,33B_56,3725,1,46800,0
33B,33B_56,7204,1,46800,0
33B,33B_56,3728,1,46800,0
33B,33B_56,3729,1,46800,0
33B,33B_56,3732,1,46800,0
33B,33B_56,3722,1,46800,0
33B,33B_56,4330,1,46800,0
33B,33B_56,3679,1,46800,0
33B,33B_56,3713,1,46800,0
33B,33B_56,3714,1,46800,0
33B,33B_56,3719,1,46800,0
33B,33B_56,3730,1,46800,0
33B,33B_56,3726,1,46800,0
33B,33B_56,3711,1,46800,0
33B,33B_56,3712,1,46800,0
33B,33B_56,3718,1,52200,0
33B,33B_56,3721,1,52200,0
33B,33B_56,3722,1,52200,0
33B,33B_56,5069,1,52200,0
33B,33B_56,3723,1,52200,0
33B,33B_56,3724,1,52200,0
33B,33B_56,3726,1,52200,0
33B,33B_56,7039,1,52200,0
33B,33B_56,3730,1,52200,0
33B,33B_56,3712,1,52200,0
33B,33B_56,3720,1,52200,0
33B,33B_56,3725,1,52200,0
33B,33B_56,7204,1,52200,0
33B,33B_56,4330,1,52200,0
33B,33B_56,3679,1,52200,0
33B,33B_56,3711,1,52200,0
33B,33B_56,3713,1,52200,0
33B,33B_56,3714,1,52200,0
33B,33B_56,3719,1,52200,0
33B,33B_56,3729,1,52200,0
33B,33B_56,3732,1,52200,0
33B,33B_56,3718,1,50400,0
33B,33B_56,3720,1,50400,0
33B,33B_56,3721,1,50400,0
33B,33B_56,5069,1,50400,0
33B,33B_56,3723,1,50400,0
33B,33B_56,3725,1,50400,0
33B,33B_56,3726,1,50400,0
33B,33B_56,3729,1,50400,0
