LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
56A,56A_30,350,2,44100,0
56A,56A_30,351,2,44100,0
56A,56A_30,352,2,44100,0
56A,56A_30,353,2,44100,0
56A,56A_30,354,2,44100,0
56A,56A_30,4344,2,44100,0
56A,56A_30,2349,2,44100,0
56A,56A_30,2351,2,44100,0
56A,56A_30,2622,2,44100,0
56A,56A_30,2750,2,44100,0
56A,56A_30,2751,2,44100,0
56A,56A_30,2752,2,44100,0
56A,56A_30,2753,2,44100,0
56A,56A_30,2754,2,44100,0
56A,56A_30,2755,2,44100,0
56A,56A_30,7178,2,44100,0
56A,56A_30,2765,2,44100,0
56A,56A_30,2766,2,44100,0
56A,56A_30,2767,2,44100,0
56A,56A_30,2772,2,44100,0
56A,56A_30,2768,2,44100,0
56A,56A_30,2769,2,44100,0
56A,56A_30,2771,2,44100,0
56A,56A_30,2773,2,44100,0
56A,56A_30,2774,2,44100,0
56A,56A_30,2777,2,44100,0
56A,56A_30,2775,2,44100,0
56A,56A_30,2181,2,44100,0
56A,56A_30,2182,2,44100,0
56A,56A_30,2778,2,44100,0
56A,56A_30,7043,2,44100,0
56A,56A_30,1424,2,44100,0
56A,56A_30,2186,2,44100,0
56A,56A_30,2187,2,44100,0
56A,56A_30,2188,2,44100,0
56A,56A_30,2189,2,44100,0
56A,56A_30,1436,2,44100,0
56A,56A_30,2190,2,44100,0
56A,56A_30,4434,2,44100,0
56A,56A_30,2379,2,44100,0
56A,56A_30,1358,2,44100,0
56A,56A_30,340,2,44100,0
56A,56A_30,2621,2,44100,0
56A,56A_30,2770,2,44100,0
56A,56A_30,2185,2,44100,0
56A,56A_30,3952,2,44100,0
56A,56A_30,2003,2,44100,0
56A,56A_30,2380,2,44100,0
56A,56A_30,2382,2,44100,0
56A,56A_30,5099,2,44100,0
56A,56A_30,2383,2,44100,0
56A,56A_30,2756,2,44100,0
56A,56A_30,2764,2,44100,0
56A,56A_30,350,2,48600,0
56A,56A_30,351,2,48600,0
56A,56A_30,352,2,48600,0
56A,56A_30,353,2,48600,0
56A,56A_30,354,2,48600,0
56A,56A_30,4344,2,48600,0
56A,56A_30,2351,2,48600,0
56A,56A_30,2621,2,48600,0
56A,56A_30,2622,2,48600,0
56A,56A_30,2750,2,48600,0
56A,56A_30,2751,2,48600,0
56A,56A_30,2752,2,48600,0
56A,56A_30,2753,2,48600,0
56A,56A_30,2754,2,48600,0
56A,56A_30,2756,2,48600,0
56A,56A_30,2764,2,48600,0
56A,56A_30,7178,2,48600,0
56A,56A_30,2765,2,48600,0
56A,56A_30,2766,2,48600,0
56A,56A_30,2767,2,48600,0
56A,56A_30,2772,2,48600,0
56A,56A_30,2768,2,48600,0
56A,56A_30,2769,2,48600,0
56A,56A_30,2770,2,48600,0
56A,56A_30,2771,2,48600,0
56A,56A_30,2773,2,48600,0
56A,56A_30,2774,2,48600,0
56A,56A_30,2777,2,48600,0
56A,56A_30,2775,2,48600,0
56A,56A_30,2181,2,48600,0
56A,56A_30,2182,2,48600,0
56A,56A_30,2778,2,48600,0
56A,56A_30,2185,2,48600,0
56A,56A_30,7043,2,48600,0
56A,56A_30,1424,2,48600,0
56A,56A_30,2186,2,48600,0
56A,56A_30,2187,2,48600,0
56A,56A_30,2188,2,48600,0
56A,56A_30,2189,2,48600,0
56A,56A_30,1436,2,48600,0
56A,56A_30,3952,2,48600,0
56A,56A_30,2190,2,48600,0
56A,56A_30,4434,2,48600,0
56A,56A_30,2379,2,48600,0
56A,56A_30,2380,2,48600,0
56A,56A_30,2382,2,48600,0
56A,56A_30,5099,2,48600,0
56A,56A_30,2383,2,48600,0
56A,56A_30,1358,2,48600,0
56A,56A_30,340,2,48600,0
56A,56A_30,2003,2,48600,0
56A,56A_30,2349,2,48600,0
56A,56A_30,2755,2,48600,0
56A,56A_30,350,2,39600,0
56A,56A_30,351,2,39600,0
56A,56A_30,352,2,39600,0
56A,56A_30,353,2,39600,0
56A,56A_30,354,2,39600,0
56A,56A_30,4344,2,39600,0
56A,56A_30,2349,2,39600,0
56A,56A_30,2351,2,39600,0
56A,56A_30,2621,2,39600,0
56A,56A_30,2622,2,39600,0
56A,56A_30,2750,2,39600,0
56A,56A_30,2755,2,39600,0
56A,56A_30,2756,2,39600,0
56A,56A_30,2764,2,39600,0
56A,56A_30,7178,2,39600,0
56A,56A_30,2765,2,39600,0
56A,56A_30,2766,2,39600,0
56A,56A_30,2767,2,39600,0
56A,56A_30,2772,2,39600,0
56A,56A_30,2768,2,39600,0
56A,56A_30,2769,2,39600,0
56A,56A_30,2770,2,39600,0
56A,56A_30,2771,2,39600,0
56A,56A_30,2773,2,39600,0
56A,56A_30,2774,2,39600,0
56A,56A_30,2777,2,39600,0
56A,56A_30,2775,2,39600,0
56A,56A_30,2181,2,39600,0
56A,56A_30,2182,2,39600,0
56A,56A_30,7043,2,39600,0
56A,56A_30,1424,2,39600,0
56A,56A_30,2186,2,39600,0
56A,56A_30,2187,2,39600,0
56A,56A_30,3952,2,39600,0
56A,56A_30,2380,2,39600,0
56A,56A_30,2382,2,39600,0
56A,56A_30,5099,2,39600,0
56A,56A_30,2383,2,39600,0
56A,56A_30,2003,2,39600,0
56A,56A_30,1358,2,39600,0
56A,56A_30,340,2,39600,0
56A,56A_30,2778,2,39600,0
56A,56A_30,2185,2,39600,0
56A,56A_30,2188,2,39600,0
56A,56A_30,2189,2,39600,0
56A,56A_30,1436,2,39600,0
56A,56A_30,2190,2,39600,0
56A,56A_30,4434,2,39600,0
56A,56A_30,2379,2,39600,0
56A,56A_30,2751,2,39600,0
56A,56A_30,2752,2,39600,0
56A,56A_30,2753,2,39600,0
56A,56A_30,2754,2,39600,0
56A,56A_30,350,2,71100,0
56A,56A_30,352,2,71100,0
56A,56A_30,353,2,71100,0
56A,56A_30,354,2,71100,0
56A,56A_30,4344,2,71100,0
56A,56A_30,2349,2,71100,0
56A,56A_30,2351,2,71100,0
56A,56A_30,2622,2,71100,0
56A,56A_30,2751,2,71100,0
56A,56A_30,2752,2,71100,0
56A,56A_30,2753,2,71100,0
56A,56A_30,2755,2,71100,0
56A,56A_30,2756,2,71100,0
56A,56A_30,7178,2,71100,0
56A,56A_30,2765,2,71100,0
56A,56A_30,2766,2,71100,0
56A,56A_30,2767,2,71100,0
56A,56A_30,2768,2,71100,0
56A,56A_30,2769,2,71100,0
56A,56A_30,2773,2,71100,0
56A,56A_30,2774,2,71100,0
56A,56A_30,2181,2,71100,0
56A,56A_30,2778,2,71100,0
56A,56A_30,2185,2,71100,0
56A,56A_30,1424,2,71100,0
56A,56A_30,2186,2,71100,0
56A,56A_30,2188,2,71100,0
56A,56A_30,1436,2,71100,0
56A,56A_30,2190,2,71100,0
56A,56A_30,4434,2,71100,0
56A,56A_30,2379,2,71100,0
56A,56A_30,2380,2,71100,0
56A,56A_30,2382,2,71100,0
56A,56A_30,2383,2,71100,0
56A,56A_30,2003,2,71100,0
56A,56A_30,1358,2,71100,0
56A,56A_30,340,2,71100,0
56A,56A_30,2621,2,71100,0
56A,56A_30,2754,2,71100,0
56A,56A_30,2764,2,71100,0
56A,56A_30,2772,2,71100,0
56A,56A_30,2771,2,71100,0
56A,56A_30,2775,2,71100,0
56A,56A_30,7043,2,71100,0
56A,56A_30,2189,2,71100,0
56A,56A_30,5099,2,71100,0
56A,56A_30,351,2,71100,0
56A,56A_30,2770,2,71100,0
56A,56A_30,2777,2,71100,0
56A,56A_30,2182,2,71100,0
56A,56A_30,2187,2,71100,0
56A,56A_30,3952,2,71100,0
56A,56A_30,2750,2,71100,0
56A,56A_30,350,2,75600,0
56A,56A_30,351,2,75600,0
56A,56A_30,352,2,75600,0
56A,56A_30,353,2,75600,0
56A,56A_30,354,2,75600,0
56A,56A_30,4344,2,75600,0
56A,56A_30,2351,2,75600,0
56A,56A_30,2621,2,75600,0
56A,56A_30,2750,2,75600,0
56A,56A_30,2751,2,75600,0
56A,56A_30,2752,2,75600,0
56A,56A_30,2753,2,75600,0
56A,56A_30,2754,2,75600,0
56A,56A_30,2755,2,75600,0
56A,56A_30,2756,2,75600,0
56A,56A_30,2764,2,75600,0
56A,56A_30,7178,2,75600,0
56A,56A_30,2765,2,75600,0
56A,56A_30,2772,2,75600,0
56A,56A_30,2770,2,75600,0
56A,56A_30,2771,2,75600,0
56A,56A_30,2773,2,75600,0
56A,56A_30,2777,2,75600,0
56A,56A_30,2182,2,75600,0
56A,56A_30,2778,2,75600,0
56A,56A_30,2185,2,75600,0
56A,56A_30,7043,2,75600,0
56A,56A_30,2187,2,75600,0
56A,56A_30,2188,2,75600,0
56A,56A_30,2189,2,75600,0
56A,56A_30,1436,2,75600,0
56A,56A_30,3952,2,75600,0
56A,56A_30,2190,2,75600,0
56A,56A_30,4434,2,75600,0
56A,56A_30,2379,2,75600,0
56A,56A_30,2380,2,75600,0
56A,56A_30,2382,2,75600,0
56A,56A_30,5099,2,75600,0
56A,56A_30,2383,2,75600,0
56A,56A_30,2003,2,75600,0
56A,56A_30,1358,2,75600,0
56A,56A_30,340,2,75600,0
56A,56A_30,2774,2,75600,0
56A,56A_30,2775,2,75600,0
56A,56A_30,2181,2,75600,0
56A,56A_30,1424,2,75600,0
56A,56A_30,2186,2,75600,0
56A,56A_30,2349,2,75600,0
56A,56A_30,2622,2,75600,0
56A,56A_30,2766,2,75600,0
56A,56A_30,2767,2,75600,0
56A,56A_30,2768,2,75600,0
56A,56A_30,2769,2,75600,0
56A,56A_30,350,2,80100,0
56A,56A_30,351,2,80100,0
56A,56A_30,352,2,80100,0
56A,56A_30,354,2,80100,0
56A,56A_30,4344,2,80100,0
56A,56A_30,2349,2,80100,0
56A,56A_30,2351,2,80100,0
56A,56A_30,2622,2,80100,0
56A,56A_30,2750,2,80100,0
56A,56A_30,2751,2,80100,0
56A,56A_30,2753,2,80100,0
56A,56A_30,2754,2,80100,0
56A,56A_30,2755,2,80100,0
56A,56A_30,2756,2,80100,0
56A,56A_30,2764,2,80100,0
56A,56A_30,2765,2,80100,0
56A,56A_30,2766,2,80100,0
56A,56A_30,2767,2,80100,0
56A,56A_30,2769,2,80100,0
