LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
40E,40E_90,7672,1,63420,0
40E,40E_90,826,1,63420,0
40E,40E_90,827,1,63420,0
40E,40E_90,71,1,63420,0
40E,40E_90,72,1,63420,0
40E,40E_90,5144,1,63420,0
40E,40E_90,1604,1,63420,0
40E,40E_90,1573,1,63420,0
40E,40E_90,1574,1,63420,0
40E,40E_90,1575,1,63420,0
40E,40E_90,4583,1,63420,0
40E,40E_90,1576,1,63420,0
40E,40E_90,1577,1,63420,0
40E,40E_90,1578,1,63420,0
40E,40E_90,4364,1,63420,0
40E,40E_90,1579,1,63420,0
40E,40E_90,7673,1,63420,0
40E,40E_90,7674,1,63420,0
40E,40E_90,7675,1,63420,0
40E,40E_90,7676,1,63420,0
40E,40E_90,7677,1,63420,0
40E,40E_90,7560,1,63420,0
40E,40E_90,7107,1,63420,0
40E,40E_90,7102,1,63420,0
40E,40E_90,7103,1,63420,0
40E,40E_90,7104,1,63420,0
40E,40E_90,7105,1,63420,0
40E,40E_90,7106,1,63420,0
40E,40E_90,6005,1,63420,0
40E,40E_90,7072,1,63420,0
40E,40E_90,7672,1,65220,0
40E,40E_90,826,1,65220,0
40E,40E_90,827,1,65220,0
40E,40E_90,71,1,65220,0
40E,40E_90,72,1,65220,0
40E,40E_90,5144,1,65220,0
40E,40E_90,1604,1,65220,0
40E,40E_90,1573,1,65220,0
40E,40E_90,1574,1,65220,0
40E,40E_90,1575,1,65220,0
40E,40E_90,4583,1,65220,0
40E,40E_90,1576,1,65220,0
40E,40E_90,1577,1,65220,0
40E,40E_90,1578,1,65220,0
40E,40E_90,4364,1,65220,0
40E,40E_90,1579,1,65220,0
40E,40E_90,7673,1,65220,0
40E,40E_90,7674,1,65220,0
40E,40E_90,7675,1,65220,0
40E,40E_90,7676,1,65220,0
40E,40E_90,7560,1,65220,0
40E,40E_90,7072,1,65220,0
40E,40E_90,7677,1,65220,0
40E,40E_90,7672,1,30600,0
40E,40E_90,826,1,30600,0
40E,40E_90,827,1,30600,0
40E,40E_90,72,1,30600,0
40E,40E_90,5144,1,30600,0
40E,40E_90,1604,1,30600,0
40E,40E_90,1573,1,30600,0
40E,40E_90,1574,1,30600,0
40E,40E_90,1575,1,30600,0
40E,40E_90,4583,1,30600,0
40E,40E_90,1576,1,30600,0
40E,40E_90,1577,1,30600,0
40E,40E_90,1578,1,30600,0
40E,40E_90,4364,1,30600,0
40E,40E_90,1579,1,30600,0
40E,40E_90,7673,1,30600,0
40E,40E_90,7674,1,30600,0
40E,40E_90,7675,1,30600,0
40E,40E_90,7676,1,30600,0
40E,40E_90,7677,1,30600,0
40E,40E_90,7560,1,30600,0
40E,40E_90,7104,1,30600,0
40E,40E_90,7105,1,30600,0
40E,40E_90,7106,1,30600,0
40E,40E_90,6005,1,30600,0
40E,40E_90,7072,1,30600,0
40E,40E_90,71,1,30600,0
40E,40E_90,7672,1,32400,0
40E,40E_90,826,1,32400,0
40E,40E_90,71,1,32400,0
40E,40E_90,72,1,32400,0
40E,40E_90,5144,1,32400,0
40E,40E_90,1604,1,32400,0
40E,40E_90,1573,1,32400,0
40E,40E_90,1574,1,32400,0
40E,40E_90,4583,1,32400,0
40E,40E_90,1576,1,32400,0
40E,40E_90,1577,1,32400,0
40E,40E_90,4364,1,32400,0
40E,40E_90,1579,1,32400,0
40E,40E_90,7674,1,32400,0
40E,40E_90,7675,1,32400,0
40E,40E_90,7676,1,32400,0
40E,40E_90,7677,1,32400,0
40E,40E_90,7104,1,32400,0
40E,40E_90,7105,1,32400,0
40E,40E_90,7106,1,32400,0
40E,40E_90,1578,1,32400,0
40E,40E_90,827,1,32400,0
40E,40E_90,1575,1,32400,0
40E,40E_90,7673,1,32400,0
40E,40E_90,7560,1,32400,0
40E,40E_90,6005,1,32400,0
40E,40E_90,7072,1,32400,0
40E,40E_90,7672,1,48600,0
40E,40E_90,827,1,48600,0
40E,40E_90,71,1,48600,0
40E,40E_90,72,1,48600,0
40E,40E_90,5144,1,48600,0
40E,40E_90,1604,1,48600,0
40E,40E_90,1573,1,48600,0
40E,40E_90,1574,1,48600,0
40E,40E_90,1575,1,48600,0
40E,40E_90,1576,1,48600,0
40E,40E_90,1577,1,48600,0
40E,40E_90,1578,1,48600,0
40E,40E_90,4364,1,48600,0
40E,40E_90,1579,1,48600,0
40E,40E_90,7673,1,48600,0
40E,40E_90,7674,1,48600,0
40E,40E_90,7676,1,48600,0
40E,40E_90,7560,1,48600,0
40E,40E_90,7675,1,48600,0
40E,40E_90,826,1,48600,0
40E,40E_90,7677,1,48600,0
40E,40E_90,4583,1,48600,0
40E,40E_90,7672,1,34200,0
40E,40E_90,826,1,34200,0
40E,40E_90,827,1,34200,0
40E,40E_90,71,1,34200,0
40E,40E_90,72,1,34200,0
40E,40E_90,5144,1,34200,0
40E,40E_90,1604,1,34200,0
40E,40E_90,1573,1,34200,0
40E,40E_90,1575,1,34200,0
40E,40E_90,4583,1,34200,0
40E,40E_90,1576,1,34200,0
40E,40E_90,1577,1,34200,0
40E,40E_90,7072,1,34200,0
40E,40E_90,1574,1,34200,0
40E,40E_90,7672,1,45000,0
40E,40E_90,826,1,45000,0
40E,40E_90,827,1,45000,0
40E,40E_90,71,1,45000,0
40E,40E_90,72,1,45000,0
40E,40E_90,5144,1,45000,0
40E,40E_90,1604,1,45000,0
40E,40E_90,1573,1,45000,0
40E,40E_90,1574,1,45000,0
40E,40E_90,1575,1,45000,0
40E,40E_90,4583,1,45000,0
40E,40E_90,1576,1,45000,0
40E,40E_90,1577,1,45000,0
40E,40E_90,1578,1,45000,0
40E,40E_90,4364,1,45000,0
40E,40E_90,1579,1,45000,0
40E,40E_90,7673,1,45000,0
40E,40E_90,7674,1,45000,0
40E,40E_90,7675,1,45000,0
40E,40E_90,7676,1,45000,0
40E,40E_90,7677,1,45000,0
40E,40E_90,7560,1,45000,0
40E,40E_90,4986,1,45000,0
40E,40E_90,7672,1,26520,0
40E,40E_90,826,1,26520,0
40E,40E_90,827,1,26520,0
40E,40E_90,71,1,26520,0
40E,40E_90,72,1,26520,0
40E,40E_90,5144,1,26520,0
40E,40E_90,1604,1,26520,0
40E,40E_90,1573,1,26520,0
40E,40E_90,1574,1,26520,0
40E,40E_90,1575,1,26520,0
40E,40E_90,1576,1,26520,0
40E,40E_90,1577,1,26520,0
40E,40E_90,1578,1,26520,0
40E,40E_90,4364,1,26520,0
40E,40E_90,1579,1,26520,0
40E,40E_90,7673,1,26520,0
40E,40E_90,7674,1,26520,0
40E,40E_90,7675,1,26520,0
40E,40E_90,7676,1,26520,0
40E,40E_90,7560,1,26520,0
40E,40E_90,7104,1,26520,0
40E,40E_90,7105,1,26520,0
40E,40E_90,7106,1,26520,0
40E,40E_90,6005,1,26520,0
40E,40E_90,7072,1,26520,0
40E,40E_90,7677,1,26520,0
40E,40E_90,4583,1,26520,0
40E,40E_90,7672,1,70620,0
40E,40E_90,826,1,70620,0
40E,40E_90,827,1,70620,0
40E,40E_90,71,1,70620,0
40E,40E_90,72,1,70620,0
40E,40E_90,5144,1,70620,0
40E,40E_90,1573,1,70620,0
40E,40E_90,1574,1,70620,0
40E,40E_90,1575,1,70620,0
40E,40E_90,4583,1,70620,0
40E,40E_90,1576,1,70620,0
40E,40E_90,1577,1,70620,0
40E,40E_90,1578,1,70620,0
40E,40E_90,4364,1,70620,0
40E,40E_90,1579,1,70620,0
40E,40E_90,7673,1,70620,0
40E,40E_90,7674,1,70620,0
40E,40E_90,7675,1,70620,0
40E,40E_90,7677,1,70620,0
40E,40E_90,7560,1,70620,0
40E,40E_90,7103,1,70620,0
40E,40E_90,7105,1,70620,0
40E,40E_90,7106,1,70620,0
40E,40E_90,6005,1,70620,0
40E,40E_90,7072,1,70620,0
40E,40E_90,7676,1,70620,0
40E,40E_90,1604,1,70620,0
40E,40E_90,7104,1,70620,0
40E,40E_90,7672,1,39600,0
40E,40E_90,826,1,39600,0
40E,40E_90,71,1,39600,0
40E,40E_90,72,1,39600,0
40E,40E_90,5144,1,39600,0
40E,40E_90,1604,1,39600,0
40E,40E_90,1574,1,39600,0
40E,40E_90,1575,1,39600,0
40E,40E_90,4583,1,39600,0
40E,40E_90,1576,1,39600,0
40E,40E_90,1577,1,39600,0
40E,40E_90,1578,1,39600,0
40E,40E_90,4364,1,39600,0
40E,40E_90,1579,1,39600,0
40E,40E_90,7673,1,39600,0
40E,40E_90,7674,1,39600,0
40E,40E_90,7675,1,39600,0
40E,40E_90,7676,1,39600,0
40E,40E_90,7677,1,39600,0
40E,40E_90,7560,1,39600,0
40E,40E_90,7104,1,39600,0
40E,40E_90,7105,1,39600,0
40E,40E_90,7106,1,39600,0
40E,40E_90,6005,1,39600,0
40E,40E_90,7072,1,39600,0
40E,40E_90,827,1,39600,0
40E,40E_90,1573,1,39600,0
40E,40E_90,7672,1,55800,0
40E,40E_90,826,1,55800,0
40E,40E_90,827,1,55800,0
40E,40E_90,71,1,55800,0
40E,40E_90,72,1,55800,0
40E,40E_90,5144,1,55800,0
40E,40E_90,1604,1,55800,0
40E,40E_90,1573,1,55800,0
40E,40E_90,1574,1,55800,0
40E,40E_90,1575,1,55800,0
40E,40E_90,4583,1,55800,0
40E,40E_90,1576,1,55800,0
40E,40E_90,1577,1,55800,0
40E,40E_90,1578,1,55800,0
40E,40E_90,4364,1,55800,0
40E,40E_90,1579,1,55800,0
40E,40E_90,7673,1,55800,0
40E,40E_90,7674,1,55800,0
40E,40E_90,7675,1,55800,0
40E,40E_90,7676,1,55800,0
40E,40E_90,7677,1,55800,0
40E,40E_90,7560,1,55800,0
40E,40E_90,7104,1,55800,0
40E,40E_90,7105,1,55800,0
40E,40E_90,7106,1,55800,0
40E,40E_90,6005,1,55800,0
40E,40E_90,7072,1,55800,0
40E,40E_90,7672,1,57600,0
40E,40E_90,826,1,57600,0
40E,40E_90,827,1,57600,0
40E,40E_90,71,1,57600,0
40E,40E_90,72,1,57600,0
40E,40E_90,5144,1,57600,0
40E,40E_90,1604,1,57600,0
40E,40E_90,1573,1,57600,0
40E,40E_90,1574,1,57600,0
40E,40E_90,1575,1,57600,0
40E,40E_90,4583,1,57600,0
40E,40E_90,1576,1,57600,0
40E,40E_90,1577,1,57600,0
40E,40E_90,1578,1,57600,0
40E,40E_90,4364,1,57600,0
