LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
41D,41D_27,3699,2,33000,1
41D,41D_27,3698,2,33000,1
41D,41D_27,3697,2,33000,1
41D,41D_27,3696,2,33000,1
41D,41D_27,3695,2,33000,1
41D,41D_27,3694,2,33000,1
41D,41D_27,5044,2,33000,1
41D,41D_27,3885,2,33000,1
41D,41D_27,277,2,62400,1
41D,41D_27,52,2,62400,1
41D,41D_27,49,2,62400,1
41D,41D_27,48,2,62400,1
41D,41D_27,47,2,62400,1
41D,41D_27,46,2,62400,1
41D,41D_27,45,2,62400,1
41D,41D_27,7603,2,62400,1
41D,41D_27,44,2,62400,1
41D,41D_27,119,2,62400,1
41D,41D_27,4432,2,62400,1
41D,41D_27,214,2,62400,1
41D,41D_27,1642,2,62400,1
41D,41D_27,1641,2,62400,1
41D,41D_27,231,2,62400,1
41D,41D_27,1640,2,62400,1
41D,41D_27,1639,2,62400,1
41D,41D_27,1638,2,62400,1
41D,41D_27,1637,2,62400,1
41D,41D_27,1636,2,62400,1
41D,41D_27,1635,2,62400,1
41D,41D_27,1633,2,62400,1
41D,41D_27,3885,2,62400,1
41D,41D_27,3698,2,62400,1
41D,41D_27,3697,2,62400,1
41D,41D_27,3696,2,62400,1
41D,41D_27,3695,2,62400,1
41D,41D_27,3694,2,62400,1
41D,41D_27,5079,2,62400,1
41D,41D_27,5044,2,62400,1
41D,41D_27,51,2,62400,1
41D,41D_27,213,2,62400,1
41D,41D_27,1634,2,62400,1
41D,41D_27,3699,2,62400,1
41D,41D_26,7189,1,28200,1
41D,41D_26,4330,1,28200,1
41D,41D_26,6054,1,28200,1
41D,41D_26,5074,1,28200,1
41D,41D_26,5073,1,28200,1
41D,41D_26,3676,1,28200,1
41D,41D_26,3674,1,28200,1
41D,41D_26,3671,1,28200,1
41D,41D_26,3670,1,28200,1
41D,41D_26,1630,1,28200,1
41D,41D_26,1629,1,28200,1
41D,41D_26,1627,1,28200,1
41D,41D_26,1624,1,28200,1
41D,41D_26,1623,1,28200,1
41D,41D_26,1622,1,28200,1
41D,41D_26,1620,1,28200,1
41D,41D_26,204,1,28200,1
41D,41D_26,203,1,28200,1
41D,41D_26,85,1,28200,1
41D,41D_26,7602,1,28200,1
41D,41D_26,21,1,28200,1
41D,41D_26,19,1,28200,1
41D,41D_26,18,1,28200,1
41D,41D_26,17,1,28200,1
41D,41D_26,15,1,28200,1
41D,41D_26,1175,1,28200,1
41D,41D_26,1173,1,28200,1
41D,41D_26,1172,1,28200,1
41D,41D_26,1171,1,28200,1
41D,41D_26,288,1,28200,1
41D,41D_26,3675,1,28200,1
41D,41D_26,3672,1,28200,1
41D,41D_26,1628,1,28200,1
41D,41D_26,1626,1,28200,1
41D,41D_26,220,1,28200,1
41D,41D_26,1625,1,28200,1
41D,41D_26,205,1,28200,1
41D,41D_26,1174,1,28200,1
41D,41D_26,4330,1,27000,1
41D,41D_26,6054,1,27000,1
41D,41D_26,5074,1,27000,1
41D,41D_26,3676,1,27000,1
41D,41D_26,3675,1,27000,1
41D,41D_26,3674,1,27000,1
41D,41D_26,3672,1,27000,1
41D,41D_26,3671,1,27000,1
41D,41D_26,1629,1,27000,1
41D,41D_26,1628,1,27000,1
41D,41D_26,1627,1,27000,1
41D,41D_26,1626,1,27000,1
41D,41D_26,1625,1,27000,1
41D,41D_26,1624,1,27000,1
41D,41D_26,1622,1,27000,1
41D,41D_26,220,1,27000,1
41D,41D_26,1620,1,27000,1
41D,41D_26,205,1,27000,1
41D,41D_26,204,1,27000,1
41D,41D_26,203,1,27000,1
41D,41D_26,85,1,27000,1
41D,41D_26,7602,1,27000,1
41D,41D_26,21,1,27000,1
41D,41D_26,18,1,27000,1
41D,41D_26,17,1,27000,1
41D,41D_26,15,1,27000,1
41D,41D_26,1175,1,27000,1
41D,41D_26,1174,1,27000,1
41D,41D_26,1173,1,27000,1
41D,41D_26,1172,1,27000,1
41D,41D_26,1171,1,27000,1
41D,41D_26,288,1,27000,1
41D,41D_26,1630,1,27000,1
41D,41D_26,1623,1,27000,1
41D,41D_26,5073,1,27000,1
41D,41D_26,3670,1,27000,1
41D,41D_26,19,1,27000,1
41D,41D_27,1633,2,62400,2
41D,41D_27,1634,2,62400,2
41D,41D_27,1635,2,62400,2
41D,41D_27,1637,2,62400,2
41D,41D_27,1639,2,62400,2
41D,41D_27,1640,2,62400,2
41D,41D_27,231,2,62400,2
41D,41D_27,1642,2,62400,2
41D,41D_27,213,2,62400,2
41D,41D_27,214,2,62400,2
41D,41D_27,44,2,62400,2
41D,41D_27,7603,2,62400,2
41D,41D_27,45,2,62400,2
41D,41D_27,46,2,62400,2
41D,41D_27,49,2,62400,2
41D,41D_27,51,2,62400,2
41D,41D_27,277,2,62400,2
41D,41D_27,288,2,62400,2
41D,41D_27,5044,2,62400,2
41D,41D_27,5079,2,62400,2
41D,41D_27,3695,2,62400,2
41D,41D_27,3696,2,62400,2
41D,41D_27,3698,2,62400,2
41D,41D_27,3699,2,62400,2
41D,41D_27,3885,2,62400,2
41D,41D_27,5053,2,62400,2
41D,41D_27,3694,2,62400,2
41D,41D_27,3697,2,62400,2
41D,41D_27,1638,2,62400,2
41D,41D_27,1641,2,62400,2
41D,41D_27,119,2,62400,2
41D,41D_27,47,2,62400,2
41D,41D_27,52,2,62400,2
41D,41D_27,1636,2,62400,2
41D,41D_27,4432,2,62400,2
41D,41D_27,48,2,62400,2
41D,41D_27,288,2,33000,2
41D,41D_27,3695,2,33000,2
41D,41D_27,3696,2,33000,2
41D,41D_27,3698,2,33000,2
41D,41D_27,3699,2,33000,2
41D,41D_27,3885,2,33000,2
41D,41D_27,3697,2,33000,2
41D,41D_26,288,1,28200,2
41D,41D_26,1171,1,28200,2
41D,41D_26,1173,1,28200,2
41D,41D_26,15,1,28200,2
41D,41D_26,17,1,28200,2
