LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
79A,79A_28,2718,2,55800,0
79A,79A_28,7435,2,55800,0
79A,79A_28,2722,2,55800,0
79A,79A_28,4413,2,55800,0
79A,79A_28,1476,2,55800,0
79A,79A_28,7453,2,55800,0
79A,79A_28,2912,2,55800,0
79A,79A_28,1358,2,55800,0
79A,79A_28,326,2,55800,0
79A,79A_28,6030,2,55800,0
79A,79A_28,6028,2,55800,0
79A,79A_28,6025,2,55800,0
79A,79A_28,6024,2,55800,0
79A,79A_28,6021,2,55800,0
79A,79A_28,7507,2,55800,0
79A,79A_28,2664,2,55800,0
79A,79A_28,2665,2,55800,0
79A,79A_28,2666,2,55800,0
79A,79A_28,2667,2,55800,0
79A,79A_28,2696,2,55800,0
79A,79A_28,2697,2,55800,0
79A,79A_28,2700,2,55800,0
79A,79A_28,2701,2,55800,0
79A,79A_28,2702,2,55800,0
79A,79A_28,2703,2,55800,0
79A,79A_28,2704,2,55800,0
79A,79A_28,2706,2,55800,0
79A,79A_28,6070,2,55800,0
79A,79A_28,2708,2,55800,0
79A,79A_28,5134,2,55800,0
79A,79A_28,1480,2,55800,0
79A,79A_28,2663,2,55800,0
79A,79A_28,2718,2,66600,0
79A,79A_28,7435,2,66600,0
79A,79A_28,1476,2,66600,0
79A,79A_28,7453,2,66600,0
79A,79A_28,1480,2,66600,0
79A,79A_28,326,2,66600,0
79A,79A_28,6030,2,66600,0
79A,79A_28,6028,2,66600,0
79A,79A_28,6025,2,66600,0
79A,79A_28,6024,2,66600,0
79A,79A_28,7507,2,66600,0
79A,79A_28,2663,2,66600,0
79A,79A_28,2665,2,66600,0
79A,79A_28,2667,2,66600,0
79A,79A_28,2696,2,66600,0
79A,79A_28,2697,2,66600,0
79A,79A_28,2700,2,66600,0
79A,79A_28,2702,2,66600,0
79A,79A_28,2703,2,66600,0
79A,79A_28,2704,2,66600,0
79A,79A_28,2706,2,66600,0
79A,79A_28,2708,2,66600,0
79A,79A_28,5134,2,66600,0
79A,79A_28,6021,2,66600,0
79A,79A_28,2666,2,66600,0
79A,79A_28,2701,2,66600,0
79A,79A_28,6070,2,66600,0
79A,79A_28,2722,2,66600,0
79A,79A_28,2912,2,66600,0
79A,79A_28,4413,2,66600,0
79A,79A_28,1358,2,66600,0
79A,79A_28,2664,2,66600,0
79A,79A_28,2718,2,61200,0
79A,79A_28,7435,2,61200,0
79A,79A_28,4413,2,61200,0
79A,79A_28,1476,2,61200,0
79A,79A_28,7453,2,61200,0
79A,79A_28,1480,2,61200,0
79A,79A_28,1358,2,61200,0
79A,79A_28,6028,2,61200,0
79A,79A_28,6030,2,61200,0
79A,79A_28,6024,2,61200,0
79A,79A_28,6021,2,61200,0
79A,79A_28,7507,2,61200,0
79A,79A_28,2663,2,61200,0
79A,79A_28,2664,2,61200,0
79A,79A_28,2666,2,61200,0
79A,79A_28,2696,2,61200,0
79A,79A_28,2697,2,61200,0
79A,79A_28,2700,2,61200,0
79A,79A_28,2703,2,61200,0
79A,79A_28,2704,2,61200,0
79A,79A_28,2706,2,61200,0
