LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
32,32_57,621,1,55800,0
32,32_57,289,1,55800,0
32,32_57,7490,1,55800,0
32,32_57,515,1,55800,0
32,32_57,516,1,55800,0
32,32_57,519,1,55800,0
32,32_57,521,1,55800,0
32,32_57,7659,1,55800,0
32,32_57,523,1,55800,0
32,32_57,525,1,55800,0
32,32_57,527,1,55800,0
32,32_57,528,1,55800,0
32,32_57,529,1,55800,0
32,32_57,530,1,55800,0
32,32_57,709,1,55800,0
32,32_57,532,1,55800,0
32,32_57,533,1,55800,0
32,32_57,535,1,55800,0
32,32_57,536,1,55800,0
32,32_57,537,1,55800,0
32,32_57,538,1,55800,0
32,32_57,541,1,55800,0
32,32_57,542,1,55800,0
32,32_57,543,1,55800,0
32,32_57,544,1,55800,0
32,32_57,546,1,55800,0
32,32_57,910,1,55800,0
32,32_57,912,1,55800,0
32,32_57,913,1,55800,0
32,32_57,914,1,55800,0
32,32_57,938,1,55800,0
32,32_57,941,1,55800,0
32,32_57,3601,1,55800,0
32,32_57,3602,1,55800,0
32,32_57,3604,1,55800,0
32,32_57,3616,1,55800,0
32,32_57,3618,1,55800,0
32,32_57,3619,1,55800,0
32,32_57,3620,1,55800,0
32,32_57,3623,1,55800,0
32,32_57,4387,1,55800,0
32,32_57,496,1,55800,0
32,32_57,522,1,55800,0
32,32_57,526,1,55800,0
32,32_57,531,1,55800,0
32,32_57,534,1,55800,0
32,32_57,539,1,55800,0
32,32_57,540,1,55800,0
32,32_57,545,1,55800,0
32,32_57,911,1,55800,0
32,32_57,940,1,55800,0
32,32_57,3600,1,55800,0
32,32_57,3622,1,55800,0
32,32_57,4384,1,55800,0
32,32_57,942,1,55800,0
32,32_57,943,1,55800,0
32,32_57,3599,1,55800,0
32,32_57,621,1,66600,0
32,32_57,496,1,66600,0
32,32_57,7490,1,66600,0
32,32_57,515,1,66600,0
32,32_57,516,1,66600,0
32,32_57,4384,1,66600,0
32,32_57,519,1,66600,0
32,32_57,521,1,66600,0
32,32_57,522,1,66600,0
32,32_57,523,1,66600,0
32,32_57,525,1,66600,0
32,32_57,526,1,66600,0
32,32_57,527,1,66600,0
32,32_57,528,1,66600,0
32,32_57,529,1,66600,0
32,32_57,530,1,66600,0
32,32_57,531,1,66600,0
32,32_57,709,1,66600,0
32,32_57,532,1,66600,0
32,32_57,533,1,66600,0
32,32_57,534,1,66600,0
32,32_57,537,1,66600,0
32,32_57,538,1,66600,0
32,32_57,540,1,66600,0
32,32_57,541,1,66600,0
32,32_57,542,1,66600,0
32,32_57,543,1,66600,0
32,32_57,544,1,66600,0
32,32_57,545,1,66600,0
32,32_57,546,1,66600,0
32,32_57,910,1,66600,0
32,32_57,911,1,66600,0
32,32_57,912,1,66600,0
32,32_57,913,1,66600,0
32,32_57,914,1,66600,0
32,32_57,938,1,66600,0
32,32_57,940,1,66600,0
32,32_57,941,1,66600,0
32,32_57,942,1,66600,0
32,32_57,943,1,66600,0
32,32_57,3599,1,66600,0
32,32_57,3601,1,66600,0
32,32_57,3602,1,66600,0
32,32_57,3604,1,66600,0
32,32_57,3616,1,66600,0
32,32_57,3618,1,66600,0
32,32_57,3619,1,66600,0
32,32_57,3620,1,66600,0
32,32_57,3622,1,66600,0
32,32_57,3623,1,66600,0
32,32_57,4387,1,66600,0
32,32_57,289,1,66600,0
32,32_57,7659,1,66600,0
32,32_57,535,1,66600,0
32,32_57,536,1,66600,0
32,32_57,539,1,66600,0
32,32_57,3600,1,66600,0
32,32_57,496,1,84300,0
32,32_57,289,1,84300,0
32,32_57,7490,1,84300,0
32,32_57,516,1,84300,0
32,32_57,4384,1,84300,0
32,32_57,519,1,84300,0
32,32_57,522,1,84300,0
32,32_57,7659,1,84300,0
32,32_57,526,1,84300,0
32,32_57,527,1,84300,0
32,32_57,528,1,84300,0
32,32_57,529,1,84300,0
32,32_57,531,1,84300,0
32,32_57,709,1,84300,0
32,32_57,533,1,84300,0
32,32_57,534,1,84300,0
32,32_57,535,1,84300,0
32,32_57,536,1,84300,0
32,32_57,541,1,84300,0
32,32_57,542,1,84300,0
32,32_57,543,1,84300,0
32,32_57,545,1,84300,0
32,32_57,546,1,84300,0
32,32_57,911,1,84300,0
32,32_57,912,1,84300,0
32,32_57,913,1,84300,0
32,32_57,914,1,84300,0
32,32_57,940,1,84300,0
32,32_57,941,1,84300,0
32,32_57,942,1,84300,0
32,32_57,3599,1,84300,0
32,32_57,3600,1,84300,0
32,32_57,3601,1,84300,0
32,32_57,3602,1,84300,0
32,32_57,3618,1,84300,0
32,32_57,3619,1,84300,0
32,32_57,3620,1,84300,0
32,32_57,3622,1,84300,0
32,32_57,4387,1,84300,0
32,32_57,621,1,84300,0
32,32_57,521,1,84300,0
32,32_57,525,1,84300,0
32,32_57,530,1,84300,0
32,32_57,532,1,84300,0
32,32_57,537,1,84300,0
32,32_57,539,1,84300,0
32,32_57,544,1,84300,0
32,32_57,910,1,84300,0
32,32_57,938,1,84300,0
32,32_57,943,1,84300,0
32,32_57,3604,1,84300,0
32,32_57,3616,1,84300,0
32,32_57,3623,1,84300,0
32,32_57,515,1,84300,0
32,32_57,523,1,84300,0
32,32_57,538,1,84300,0
32,32_57,540,1,84300,0
32,32_57,621,1,48600,0
32,32_57,289,1,48600,0
32,32_57,7490,1,48600,0
32,32_57,516,1,48600,0
32,32_57,4384,1,48600,0
32,32_57,521,1,48600,0
32,32_57,522,1,48600,0
32,32_57,7659,1,48600,0
32,32_57,525,1,48600,0
32,32_57,526,1,48600,0
32,32_57,528,1,48600,0
32,32_57,530,1,48600,0
32,32_57,531,1,48600,0
32,32_57,709,1,48600,0
32,32_57,533,1,48600,0
32,32_57,534,1,48600,0
32,32_57,535,1,48600,0
32,32_57,537,1,48600,0
32,32_57,538,1,48600,0
32,32_57,539,1,48600,0
32,32_57,540,1,48600,0
32,32_57,541,1,48600,0
32,32_57,543,1,48600,0
32,32_57,544,1,48600,0
32,32_57,545,1,48600,0
32,32_57,911,1,48600,0
32,32_57,913,1,48600,0
32,32_57,912,1,48600,0
32,32_57,938,1,48600,0
32,32_57,940,1,48600,0
32,32_57,941,1,48600,0
32,32_57,943,1,48600,0
