LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
27B,27B_34,666,2,60000,0
27B,27B_34,668,2,60000,0
27B,27B_34,614,2,60000,0
27B,27B_34,615,2,60000,0
27B,27B_34,616,2,60000,0
27B,27B_34,617,2,60000,0
27B,27B_34,618,2,60000,0
27B,27B_34,619,2,60000,0
27B,27B_34,675,2,60000,0
27B,27B_34,303,2,60000,0
27B,27B_34,1634,2,60000,0
27B,27B_34,1635,2,60000,0
27B,27B_34,1636,2,60000,0
27B,27B_34,1638,2,60000,0
27B,27B_34,992,2,60000,0
27B,27B_34,7044,2,60000,0
27B,27B_34,993,2,60000,0
27B,27B_34,5060,2,60000,0
27B,27B_34,5061,2,60000,0
27B,27B_34,1231,2,60000,0
27B,27B_34,1232,2,60000,0
27B,27B_34,1233,2,60000,0
27B,27B_34,1234,2,60000,0
27B,27B_34,7358,2,60000,0
27B,27B_34,1235,2,60000,0
27B,27B_34,1251,2,60000,0
27B,27B_34,5033,2,60000,0
27B,27B_34,1237,2,60000,0
27B,27B_34,1239,2,60000,0
27B,27B_34,247,2,60000,0
27B,27B_34,1240,2,60000,0
27B,27B_34,1241,2,60000,0
27B,27B_34,1242,2,60000,0
27B,27B_34,1277,2,60000,0
27B,27B_34,1219,2,60000,0
27B,27B_34,1221,2,60000,0
27B,27B_34,664,2,60000,0
27B,27B_34,665,2,60000,0
27B,27B_34,324,2,60000,0
27B,27B_34,1637,2,60000,0
27B,27B_34,667,2,60000,0
27B,27B_34,253,2,60000,0
27B,27B_34,4415,2,60000,0
27B,27B_34,7130,2,60000,0
27B,27B_34,1238,2,60000,0
27B,27B_34,1220,2,60000,0
27B,27B_34,666,2,56100,0
27B,27B_34,668,2,56100,0
27B,27B_34,614,2,56100,0
27B,27B_34,615,2,56100,0
27B,27B_34,616,2,56100,0
27B,27B_34,617,2,56100,0
27B,27B_34,619,2,56100,0
27B,27B_34,675,2,56100,0
27B,27B_34,4415,2,56100,0
27B,27B_34,303,2,56100,0
27B,27B_34,1635,2,56100,0
