LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
68X,68X_88,6185,2,27000,2
68X,68X_88,6186,2,27000,2
68X,68X_88,3400,2,27000,2
68X,68X_88,3401,2,27000,2
68X,68X_88,3402,2,27000,2
68X,68X_88,3403,2,27000,2
68X,68X_88,3404,2,27000,2
68X,68X_88,3405,2,27000,2
68X,68X_88,3406,2,27000,2
68X,68X_88,3410,2,27000,2
68X,68X_88,3407,2,27000,2
68X,68X_88,3408,2,27000,2
68X,68X_88,3409,2,27000,2
68X,68X_88,4558,2,27000,2
68X,68X_88,3411,2,27000,2
68X,68X_88,3412,2,27000,2
68X,68X_88,3414,2,27000,2
68X,68X_88,3415,2,27000,2
68X,68X_88,3417,2,27000,2
68X,68X_88,3418,2,27000,2
68X,68X_88,3419,2,27000,2
68X,68X_88,4762,2,27000,2
68X,68X_88,4763,2,27000,2
68X,68X_88,6245,2,27000,2
68X,68X_88,2156,2,27000,2
68X,68X_88,6242,2,27000,2
68X,68X_88,6152,2,27000,2
68X,68X_88,6243,2,27000,2
68X,68X_88,6154,2,27000,2
68X,68X_88,6155,2,27000,2
68X,68X_88,1987,2,27000,2
68X,68X_88,1989,2,27000,2
68X,68X_88,1995,2,27000,2
68X,68X_88,1998,2,27000,2
68X,68X_88,1358,2,27000,2
68X,68X_88,3416,2,27000,2
68X,68X_88,6216,2,27000,2
68X,68X_88,6153,2,27000,2
68X,68X_88,3413,2,27000,2
68X,68X_88,6014,2,27000,2
68X,68X_88,2002,2,27000,2
68X,68X_88,6186,2,27000,3
68X,68X_88,6216,2,27000,3
68X,68X_88,3400,2,27000,3
68X,68X_88,3401,2,27000,3
68X,68X_88,3403,2,27000,3
68X,68X_88,3405,2,27000,3
68X,68X_88,3406,2,27000,3
68X,68X_88,3410,2,27000,3
68X,68X_88,3407,2,27000,3
68X,68X_88,3408,2,27000,3
68X,68X_88,4558,2,27000,3
68X,68X_88,3412,2,27000,3
68X,68X_88,3413,2,27000,3
68X,68X_88,3414,2,27000,3
68X,68X_88,3415,2,27000,3
68X,68X_88,3416,2,27000,3
68X,68X_88,3417,2,27000,3
68X,68X_88,3418,2,27000,3
68X,68X_88,3419,2,27000,3
68X,68X_88,4763,2,27000,3
68X,68X_88,6245,2,27000,3
68X,68X_88,2156,2,27000,3
68X,68X_88,6014,2,27000,3
68X,68X_88,6242,2,27000,3
68X,68X_88,6153,2,27000,3
68X,68X_88,6243,2,27000,3
68X,68X_88,6154,2,27000,3
68X,68X_88,1987,2,27000,3
68X,68X_88,1989,2,27000,3
68X,68X_88,1995,2,27000,3
68X,68X_88,1998,2,27000,3
68X,68X_88,2002,2,27000,3
68X,68X_88,1358,2,27000,3
68X,68X_88,3411,2,27000,3
68X,68X_88,6152,2,27000,3
68X,68X_88,3404,2,27000,3
68X,68X_88,3409,2,27000,3
68X,68X_88,4762,2,27000,3
68X,68X_88,6155,2,27000,3
68X,68X_88,3402,2,27000,3
68X,68X_88,6185,2,27000,4
68X,68X_88,6186,2,27000,4
68X,68X_88,3400,2,27000,4
68X,68X_88,3401,2,27000,4
68X,68X_88,3402,2,27000,4
68X,68X_88,3404,2,27000,4
68X,68X_88,3405,2,27000,4
68X,68X_88,3406,2,27000,4
68X,68X_88,3410,2,27000,4
68X,68X_88,3408,2,27000,4
68X,68X_88,3409,2,27000,4
68X,68X_88,3411,2,27000,4
68X,68X_88,3413,2,27000,4
68X,68X_88,3414,2,27000,4
68X,68X_88,3415,2,27000,4
68X,68X_88,3416,2,27000,4
68X,68X_88,3418,2,27000,4
68X,68X_88,3419,2,27000,4
68X,68X_88,4762,2,27000,4
68X,68X_88,4763,2,27000,4
68X,68X_88,6014,2,27000,4
68X,68X_88,6242,2,27000,4
68X,68X_88,6153,2,27000,4
68X,68X_88,6243,2,27000,4
68X,68X_88,6154,2,27000,4
68X,68X_88,6155,2,27000,4
68X,68X_88,1989,2,27000,4
68X,68X_88,1995,2,27000,4
68X,68X_88,1998,2,27000,4
68X,68X_88,3403,2,27000,4
68X,68X_88,3407,2,27000,4
68X,68X_88,3412,2,27000,4
68X,68X_88,3417,2,27000,4
68X,68X_88,6245,2,27000,4
68X,68X_88,6152,2,27000,4
68X,68X_88,1987,2,27000,4
68X,68X_88,1358,2,27000,4
68X,68X_88,6216,2,27000,4
68X,68X_88,4558,2,27000,4
68X,68X_88,2156,2,27000,4
68X,68X_88,2002,2,27000,4
68X,68X_88,6185,2,27000,0
68X,68X_88,6186,2,27000,0
68X,68X_88,6216,2,27000,0
68X,68X_88,3401,2,27000,0
68X,68X_88,3403,2,27000,0
68X,68X_88,3404,2,27000,0
68X,68X_88,3406,2,27000,0
68X,68X_88,3410,2,27000,0
68X,68X_88,3407,2,27000,0
68X,68X_88,3408,2,27000,0
68X,68X_88,4558,2,27000,0
68X,68X_88,3411,2,27000,0
68X,68X_88,3412,2,27000,0
68X,68X_88,3415,2,27000,0
68X,68X_88,3416,2,27000,0
68X,68X_88,3417,2,27000,0
68X,68X_88,3418,2,27000,0
68X,68X_88,4762,2,27000,0
68X,68X_88,4763,2,27000,0
68X,68X_88,6245,2,27000,0
68X,68X_88,2156,2,27000,0
68X,68X_88,6242,2,27000,0
68X,68X_88,6153,2,27000,0
68X,68X_88,6243,2,27000,0
68X,68X_88,6155,2,27000,0
68X,68X_88,1987,2,27000,0
68X,68X_88,1989,2,27000,0
68X,68X_88,1995,2,27000,0
68X,68X_88,2002,2,27000,0
68X,68X_88,1358,2,27000,0
68X,68X_88,3400,2,27000,0
68X,68X_88,3405,2,27000,0
68X,68X_88,3409,2,27000,0
68X,68X_88,3414,2,27000,0
68X,68X_88,3419,2,27000,0
68X,68X_88,6014,2,27000,0
68X,68X_88,6154,2,27000,0
68X,68X_88,1998,2,27000,0
68X,68X_88,3402,2,27000,0
68X,68X_88,3413,2,27000,0
68X,68X_88,6152,2,27000,0
68X,68X_88,6185,2,27000,1
68X,68X_88,6186,2,27000,1
68X,68X_88,6216,2,27000,1
68X,68X_88,3400,2,27000,1
68X,68X_88,3401,2,27000,1
68X,68X_88,3402,2,27000,1
68X,68X_88,3404,2,27000,1
68X,68X_88,3405,2,27000,1
68X,68X_88,3406,2,27000,1
68X,68X_88,3410,2,27000,1
68X,68X_88,3407,2,27000,1
68X,68X_88,3408,2,27000,1
68X,68X_88,3409,2,27000,1
68X,68X_88,4558,2,27000,1
