LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
67X,67X_41,763,2,25800,1
67X,67X_41,762,2,25800,1
67X,67X_41,761,2,25800,1
67X,67X_41,760,2,25800,1
67X,67X_41,759,2,25800,1
67X,67X_41,758,2,25800,1
67X,67X_41,757,2,25800,1
67X,67X_41,756,2,25800,1
67X,67X_41,755,2,25800,1
67X,67X_41,754,2,25800,1
67X,67X_41,752,2,25800,1
67X,67X_41,751,2,25800,1
67X,67X_41,750,2,25800,1
67X,67X_41,749,2,25800,1
67X,67X_41,748,2,25800,1
67X,67X_41,406,2,25800,1
67X,67X_41,336,2,25800,1
67X,67X_41,315,2,25800,1
67X,67X_41,1479,2,25800,1
67X,67X_41,1478,2,25800,1
67X,67X_41,7453,2,25800,1
67X,67X_41,1476,2,25800,1
67X,67X_41,4413,2,25800,1
67X,67X_41,2722,2,25800,1
67X,67X_41,7435,2,25800,1
67X,67X_41,2241,2,25800,1
67X,67X_41,2239,2,25800,1
67X,67X_41,2236,2,25800,1
67X,67X_41,7049,2,25800,1
67X,67X_41,4001,2,25800,1
67X,67X_41,3946,2,25800,1
67X,67X_41,3945,2,25800,1
67X,67X_41,3944,2,25800,1
67X,67X_41,3940,2,25800,1
67X,67X_41,3939,2,25800,1
67X,67X_41,3938,2,25800,1
67X,67X_41,3936,2,25800,1
67X,67X_41,3935,2,25800,1
67X,67X_41,7108,2,25800,1
67X,67X_41,7084,2,25800,1
67X,67X_41,7083,2,25800,1
67X,67X_41,7082,2,25800,1
67X,67X_41,7081,2,25800,1
67X,67X_41,7080,2,25800,1
67X,67X_41,7079,2,25800,1
67X,67X_41,3923,2,25800,1
67X,67X_41,3941,2,25800,1
67X,67X_41,753,2,25800,1
67X,67X_41,747,2,25800,1
67X,67X_41,2242,2,25800,1
67X,67X_41,7193,2,25800,1
67X,67X_41,3943,2,25800,1
67X,67X_41,7565,2,25800,1
67X,67X_41,3922,2,25800,1
67X,67X_41,763,2,25200,1
67X,67X_41,762,2,25200,1
67X,67X_41,761,2,25200,1
67X,67X_41,760,2,25200,1
67X,67X_41,758,2,25200,1
67X,67X_41,757,2,25200,1
67X,67X_41,756,2,25200,1
67X,67X_41,755,2,25200,1
67X,67X_41,754,2,25200,1
67X,67X_41,752,2,25200,1
67X,67X_41,751,2,25200,1
67X,67X_41,750,2,25200,1
67X,67X_41,749,2,25200,1
67X,67X_41,748,2,25200,1
67X,67X_41,747,2,25200,1
67X,67X_41,406,2,25200,1
67X,67X_41,336,2,25200,1
67X,67X_41,315,2,25200,1
67X,67X_41,1479,2,25200,1
67X,67X_41,1476,2,25200,1
67X,67X_41,2722,2,25200,1
67X,67X_41,7435,2,25200,1
67X,67X_41,2242,2,25200,1
67X,67X_41,2241,2,25200,1
67X,67X_41,2239,2,25200,1
67X,67X_41,7193,2,25200,1
67X,67X_41,4001,2,25200,1
67X,67X_41,3946,2,25200,1
67X,67X_41,3945,2,25200,1
67X,67X_41,3944,2,25200,1
67X,67X_41,3943,2,25200,1
67X,67X_41,3941,2,25200,1
67X,67X_41,3940,2,25200,1
67X,67X_41,3939,2,25200,1
67X,67X_41,3938,2,25200,1
67X,67X_41,3935,2,25200,1
67X,67X_41,7108,2,25200,1
67X,67X_41,7083,2,25200,1
67X,67X_41,7082,2,25200,1
67X,67X_41,7565,2,25200,1
67X,67X_41,7081,2,25200,1
67X,67X_41,7080,2,25200,1
67X,67X_41,7079,2,25200,1
67X,67X_41,3922,2,25200,1
67X,67X_41,3921,2,25200,1
67X,67X_41,3923,2,25200,1
67X,67X_41,7049,2,25200,1
67X,67X_41,7084,2,25200,1
67X,67X_41,2236,2,25200,1
67X,67X_41,4413,2,25200,1
67X,67X_41,7453,2,25200,1
67X,67X_41,4952,2,25200,1
67X,67X_41,759,2,25200,1
67X,67X_41,753,2,25200,1
67X,67X_41,1478,2,25200,1
67X,67X_41,3936,2,25200,1
67X,67X_39,3008,1,61200,1
67X,67X_39,3925,1,61200,1
67X,67X_39,3914,1,61200,1
67X,67X_39,3913,1,61200,1
67X,67X_39,3912,1,61200,1
67X,67X_39,3911,1,61200,1
67X,67X_39,3910,1,61200,1
67X,67X_39,5118,1,61200,1
67X,67X_39,3909,1,61200,1
67X,67X_39,3907,1,61200,1
67X,67X_39,3906,1,61200,1
67X,67X_39,3905,1,61200,1
67X,67X_39,3902,1,61200,1
67X,67X_39,3901,1,61200,1
67X,67X_39,3899,1,61200,1
67X,67X_39,3898,1,61200,1
67X,67X_39,3897,1,61200,1
67X,67X_39,3896,1,61200,1
67X,67X_39,3893,1,61200,1
67X,67X_39,3892,1,61200,1
67X,67X_39,3947,1,61200,1
67X,67X_39,7187,1,61200,1
67X,67X_39,7186,1,61200,1
67X,67X_39,7185,1,61200,1
67X,67X_39,7050,1,61200,1
67X,67X_39,7184,1,61200,1
67X,67X_39,2215,1,61200,1
67X,67X_39,2214,1,61200,1
67X,67X_39,2213,1,61200,1
67X,67X_39,4401,1,61200,1
67X,67X_39,2201,1,61200,1
67X,67X_39,7012,1,61200,1
67X,67X_39,2721,1,61200,1
67X,67X_39,2637,1,61200,1
67X,67X_39,1447,1,61200,1
67X,67X_39,1445,1,61200,1
67X,67X_39,1444,1,61200,1
67X,67X_39,312,1,61200,1
67X,67X_39,318,1,61200,1
67X,67X_39,345,1,61200,1
67X,67X_39,7587,1,61200,1
67X,67X_39,7585,1,61200,1
67X,67X_39,7576,1,61200,1
67X,67X_39,791,1,61200,1
67X,67X_39,786,1,61200,1
67X,67X_39,784,1,61200,1
67X,67X_39,783,1,61200,1
67X,67X_39,782,1,61200,1
67X,67X_39,781,1,61200,1
67X,67X_39,780,1,61200,1
67X,67X_39,779,1,61200,1
67X,67X_39,777,1,61200,1
67X,67X_39,776,1,61200,1
67X,67X_39,775,1,61200,1
67X,67X_39,773,1,61200,1
67X,67X_39,772,1,61200,1
67X,67X_39,771,1,61200,1
67X,67X_39,770,1,61200,1
67X,67X_39,768,1,61200,1
67X,67X_39,4952,1,61200,1
67X,67X_39,6089,1,61200,1
67X,67X_39,3904,1,61200,1
67X,67X_39,3900,1,61200,1
67X,67X_39,3895,1,61200,1
67X,67X_39,785,1,61200,1
67X,67X_39,774,1,61200,1
67X,67X_39,769,1,61200,1
67X,67X_41,3940,2,27600,1
67X,67X_41,3939,2,27600,1
67X,67X_41,3938,2,27600,1
67X,67X_41,3936,2,27600,1
67X,67X_41,3935,2,27600,1
67X,67X_41,7108,2,27600,1
67X,67X_41,7083,2,27600,1
67X,67X_41,7082,2,27600,1
67X,67X_41,7081,2,27600,1
67X,67X_41,7080,2,27600,1
67X,67X_41,7079,2,27600,1
67X,67X_41,3923,2,27600,1
67X,67X_41,3922,2,27600,1
67X,67X_41,3921,2,27600,1
67X,67X_41,7049,2,27600,1
67X,67X_41,4001,2,27600,1
67X,67X_41,3946,2,27600,1
67X,67X_41,3945,2,27600,1
67X,67X_41,3944,2,27600,1
67X,67X_41,3943,2,27600,1
67X,67X_41,3941,2,27600,1
67X,67X_41,7084,2,27600,1
67X,67X_41,7565,2,27600,1
67X,67X_41,7193,2,27600,1
67X,67X_41,3940,2,27000,1
67X,67X_41,3939,2,27000,1
67X,67X_41,3936,2,27000,1
67X,67X_41,3935,2,27000,1
67X,67X_41,7084,2,27000,1
67X,67X_41,7083,2,27000,1
67X,67X_41,7082,2,27000,1
67X,67X_41,7565,2,27000,1
67X,67X_41,7079,2,27000,1
67X,67X_41,3922,2,27000,1
67X,67X_41,3921,2,27000,1
67X,67X_41,4952,2,27000,1
67X,67X_41,7049,2,27000,1
67X,67X_41,7193,2,27000,1
67X,67X_41,4001,2,27000,1
67X,67X_41,3946,2,27000,1
67X,67X_41,3944,2,27000,1
67X,67X_41,3943,2,27000,1
67X,67X_41,3941,2,27000,1
67X,67X_41,7081,2,27000,1
67X,67X_41,7108,2,27000,1
67X,67X_41,7080,2,27000,1
67X,67X_41,3938,2,27000,1
67X,67X_41,3923,2,27000,1
67X,67X_41,3945,2,27000,1
67X,67X_41,3939,2,26400,1
67X,67X_41,3938,2,26400,1
67X,67X_41,3936,2,26400,1
67X,67X_41,3935,2,26400,1
67X,67X_41,7108,2,26400,1
67X,67X_41,7084,2,26400,1
67X,67X_41,7083,2,26400,1
67X,67X_41,7082,2,26400,1
67X,67X_41,7565,2,26400,1
67X,67X_41,7081,2,26400,1
67X,67X_41,7080,2,26400,1
67X,67X_41,7079,2,26400,1
67X,67X_41,3922,2,26400,1
67X,67X_41,3921,2,26400,1
67X,67X_41,754,2,26400,1
67X,67X_41,753,2,26400,1
67X,67X_41,752,2,26400,1
67X,67X_41,751,2,26400,1
67X,67X_41,750,2,26400,1
67X,67X_41,748,2,26400,1
67X,67X_41,747,2,26400,1
67X,67X_41,406,2,26400,1
67X,67X_41,336,2,26400,1
67X,67X_41,315,2,26400,1
67X,67X_41,1479,2,26400,1
67X,67X_41,1478,2,26400,1
67X,67X_41,7453,2,26400,1
67X,67X_41,1476,2,26400,1
67X,67X_41,4413,2,26400,1
67X,67X_41,2722,2,26400,1
67X,67X_41,2242,2,26400,1
67X,67X_41,2241,2,26400,1
67X,67X_41,2236,2,26400,1
67X,67X_41,7049,2,26400,1
67X,67X_41,7193,2,26400,1
67X,67X_41,4001,2,26400,1
67X,67X_41,3946,2,26400,1
67X,67X_41,3945,2,26400,1
67X,67X_41,3944,2,26400,1
67X,67X_41,3943,2,26400,1
67X,67X_41,3941,2,26400,1
67X,67X_41,3923,2,26400,1
67X,67X_41,749,2,26400,1
67X,67X_41,7435,2,26400,1
67X,67X_41,2239,2,26400,1
67X,67X_41,3940,2,26400,1
67X,67X_38,6089,1,58800,1
67X,67X_38,3008,1,58800,1
67X,67X_38,3925,1,58800,1
67X,67X_38,3914,1,58800,1
67X,67X_38,3913,1,58800,1
67X,67X_38,3912,1,58800,1
67X,67X_38,3911,1,58800,1
67X,67X_38,7089,1,58800,1
67X,67X_38,7088,1,58800,1
67X,67X_38,7087,1,58800,1
67X,67X_38,7085,1,58800,1
67X,67X_38,3905,1,58800,1
67X,67X_38,3902,1,58800,1
67X,67X_38,3901,1,58800,1
67X,67X_38,3900,1,58800,1
67X,67X_38,3899,1,58800,1
67X,67X_38,3897,1,58800,1
67X,67X_38,3896,1,58800,1
67X,67X_38,3893,1,58800,1
67X,67X_38,3892,1,58800,1
67X,67X_38,3947,1,58800,1
67X,67X_38,7187,1,58800,1
67X,67X_38,7186,1,58800,1
67X,67X_38,7185,1,58800,1
67X,67X_38,7050,1,58800,1
67X,67X_38,7184,1,58800,1
67X,67X_38,2215,1,58800,1
67X,67X_38,2213,1,58800,1
67X,67X_38,4401,1,58800,1
67X,67X_38,7012,1,58800,1
67X,67X_38,2721,1,58800,1
67X,67X_38,2637,1,58800,1
67X,67X_38,1447,1,58800,1
67X,67X_38,312,1,58800,1
67X,67X_38,345,1,58800,1
67X,67X_38,7587,1,58800,1
67X,67X_38,7585,1,58800,1
67X,67X_38,7576,1,58800,1
67X,67X_38,791,1,58800,1
67X,67X_38,786,1,58800,1
67X,67X_38,785,1,58800,1
67X,67X_38,784,1,58800,1
67X,67X_38,782,1,58800,1
67X,67X_38,779,1,58800,1
67X,67X_38,777,1,58800,1
67X,67X_38,776,1,58800,1
67X,67X_38,775,1,58800,1
67X,67X_38,774,1,58800,1
67X,67X_38,773,1,58800,1
67X,67X_38,772,1,58800,1
67X,67X_38,771,1,58800,1
67X,67X_38,770,1,58800,1
67X,67X_38,769,1,58800,1
67X,67X_38,768,1,58800,1
67X,67X_38,4952,1,58800,1
67X,67X_38,7091,1,58800,1
67X,67X_38,1444,1,58800,1
67X,67X_38,3910,1,58800,1
67X,67X_38,3898,1,58800,1
67X,67X_38,781,1,58800,1
67X,67X_38,7086,1,58800,1
67X,67X_38,3904,1,58800,1
67X,67X_38,3895,1,58800,1
67X,67X_38,2214,1,58800,1
67X,67X_38,2201,1,58800,1
67X,67X_38,1445,1,58800,1
67X,67X_38,318,1,58800,1
67X,67X_38,783,1,58800,1
67X,67X_38,780,1,58800,1
67X,67X_38,6089,1,63000,1
67X,67X_38,3925,1,63000,1
67X,67X_38,3914,1,63000,1
67X,67X_38,3912,1,63000,1
67X,67X_38,3911,1,63000,1
67X,67X_38,3910,1,63000,1
67X,67X_38,7091,1,63000,1
67X,67X_38,7089,1,63000,1
67X,67X_38,7088,1,63000,1
67X,67X_38,7087,1,63000,1
67X,67X_38,7086,1,63000,1
67X,67X_38,3905,1,63000,1
67X,67X_38,3904,1,63000,1
67X,67X_38,3902,1,63000,1
67X,67X_38,3901,1,63000,1
67X,67X_38,3900,1,63000,1
67X,67X_38,3899,1,63000,1
67X,67X_38,3897,1,63000,1
67X,67X_38,3893,1,63000,1
67X,67X_38,3892,1,63000,1
67X,67X_38,3947,1,63000,1
67X,67X_38,7186,1,63000,1
67X,67X_38,7185,1,63000,1
67X,67X_38,7184,1,63000,1
67X,67X_38,2215,1,63000,1
67X,67X_38,2213,1,63000,1
67X,67X_38,4401,1,63000,1
67X,67X_38,2201,1,63000,1
67X,67X_38,7012,1,63000,1
67X,67X_38,2721,1,63000,1
67X,67X_38,2637,1,63000,1
67X,67X_38,1447,1,63000,1
67X,67X_38,1445,1,63000,1
67X,67X_38,1444,1,63000,1
67X,67X_38,312,1,63000,1
67X,67X_38,318,1,63000,1
67X,67X_38,7576,1,63000,1
67X,67X_38,791,1,63000,1
67X,67X_38,786,1,63000,1
67X,67X_38,785,1,63000,1
67X,67X_38,784,1,63000,1
67X,67X_38,783,1,63000,1
67X,67X_38,782,1,63000,1
67X,67X_38,781,1,63000,1
67X,67X_38,780,1,63000,1
67X,67X_38,779,1,63000,1
67X,67X_38,777,1,63000,1
67X,67X_38,776,1,63000,1
67X,67X_38,775,1,63000,1
67X,67X_38,773,1,63000,1
67X,67X_38,3896,1,63000,1
67X,67X_38,3898,1,63000,1
67X,67X_38,7085,1,63000,1
67X,67X_38,3895,1,63000,1
67X,67X_38,2214,1,63000,1
67X,67X_38,345,1,63000,1
67X,67X_38,7587,1,63000,1
67X,67X_38,3008,1,63000,1
67X,67X_38,3913,1,63000,1
67X,67X_38,7187,1,63000,1
67X,67X_38,7050,1,63000,1
67X,67X_38,7585,1,63000,1
67X,67X_38,774,1,63000,1
67X,67X_38,6089,1,60600,1
67X,67X_38,3008,1,60600,1
67X,67X_38,3925,1,60600,1
67X,67X_38,3914,1,60600,1
67X,67X_38,3913,1,60600,1
67X,67X_38,3912,1,60600,1
67X,67X_38,3910,1,60600,1
67X,67X_38,7091,1,60600,1
67X,67X_38,7088,1,60600,1
67X,67X_38,7087,1,60600,1
67X,67X_38,7085,1,60600,1
67X,67X_38,3905,1,60600,1
67X,67X_38,3904,1,60600,1
67X,67X_38,3902,1,60600,1
67X,67X_38,3900,1,60600,1
67X,67X_38,3899,1,60600,1
67X,67X_38,3898,1,60600,1
67X,67X_38,3897,1,60600,1
67X,67X_38,3896,1,60600,1
67X,67X_38,3895,1,60600,1
67X,67X_38,3893,1,60600,1
67X,67X_38,3892,1,60600,1
67X,67X_38,3947,1,60600,1
67X,67X_38,7185,1,60600,1
67X,67X_38,7050,1,60600,1
67X,67X_38,7184,1,60600,1
67X,67X_38,2215,1,60600,1
67X,67X_38,2214,1,60600,1
67X,67X_38,2213,1,60600,1
67X,67X_38,4401,1,60600,1
67X,67X_38,7012,1,60600,1
67X,67X_38,2637,1,60600,1
67X,67X_38,1447,1,60600,1
67X,67X_38,1445,1,60600,1
67X,67X_38,1444,1,60600,1
67X,67X_38,312,1,60600,1
67X,67X_38,318,1,60600,1
67X,67X_38,7587,1,60600,1
67X,67X_38,7585,1,60600,1
67X,67X_38,7576,1,60600,1
67X,67X_38,791,1,60600,1
67X,67X_38,786,1,60600,1
67X,67X_38,784,1,60600,1
67X,67X_38,783,1,60600,1
67X,67X_38,782,1,60600,1
67X,67X_38,781,1,60600,1
67X,67X_38,780,1,60600,1
67X,67X_38,779,1,60600,1
67X,67X_38,777,1,60600,1
67X,67X_38,776,1,60600,1
67X,67X_38,775,1,60600,1
67X,67X_38,774,1,60600,1
67X,67X_38,773,1,60600,1
67X,67X_38,772,1,60600,1
67X,67X_38,771,1,60600,1
67X,67X_38,770,1,60600,1
67X,67X_38,769,1,60600,1
67X,67X_38,768,1,60600,1
67X,67X_38,7187,1,60600,1
67X,67X_38,345,1,60600,1
67X,67X_38,7086,1,60600,1
67X,67X_38,7186,1,60600,1
67X,67X_38,2201,1,60600,1
67X,67X_38,4952,1,60600,1
67X,67X_38,785,1,60600,1
67X,67X_38,3911,1,60600,1
67X,67X_38,7089,1,60600,1
67X,67X_38,3901,1,60600,1
67X,67X_38,2721,1,60600,1
67X,67X_38,6089,1,62400,1
67X,67X_38,3008,1,62400,1
67X,67X_38,3913,1,62400,1
67X,67X_38,3912,1,62400,1
67X,67X_38,3911,1,62400,1
67X,67X_38,3910,1,62400,1
67X,67X_38,7091,1,62400,1
67X,67X_38,7089,1,62400,1
67X,67X_38,7088,1,62400,1
67X,67X_38,7087,1,62400,1
67X,67X_38,7086,1,62400,1
67X,67X_38,7085,1,62400,1
67X,67X_38,3905,1,62400,1
67X,67X_38,3904,1,62400,1
67X,67X_38,3902,1,62400,1
67X,67X_38,3901,1,62400,1
67X,67X_38,3900,1,62400,1
67X,67X_38,3898,1,62400,1
67X,67X_38,3897,1,62400,1
67X,67X_38,3896,1,62400,1
67X,67X_38,3895,1,62400,1
67X,67X_38,3892,1,62400,1
67X,67X_38,3947,1,62400,1
67X,67X_38,7187,1,62400,1
67X,67X_38,7186,1,62400,1
67X,67X_38,7185,1,62400,1
67X,67X_38,7050,1,62400,1
67X,67X_38,7184,1,62400,1
67X,67X_38,2214,1,62400,1
67X,67X_38,4401,1,62400,1
67X,67X_38,2201,1,62400,1
67X,67X_38,7012,1,62400,1
67X,67X_38,2721,1,62400,1
67X,67X_38,2637,1,62400,1
67X,67X_38,1447,1,62400,1
67X,67X_38,1445,1,62400,1
67X,67X_38,1444,1,62400,1
67X,67X_38,312,1,62400,1
67X,67X_38,318,1,62400,1
67X,67X_38,345,1,62400,1
67X,67X_38,7587,1,62400,1
67X,67X_38,7585,1,62400,1
67X,67X_38,7576,1,62400,1
67X,67X_38,785,1,62400,1
67X,67X_38,784,1,62400,1
67X,67X_38,783,1,62400,1
67X,67X_38,782,1,62400,1
67X,67X_38,781,1,62400,1
67X,67X_38,780,1,62400,1
67X,67X_38,779,1,62400,1
67X,67X_38,776,1,62400,1
67X,67X_38,775,1,62400,1
67X,67X_38,773,1,62400,1
67X,67X_38,772,1,62400,1
67X,67X_38,770,1,62400,1
67X,67X_38,4952,1,62400,1
67X,67X_38,2213,1,62400,1
67X,67X_38,3925,1,62400,1
67X,67X_38,2215,1,62400,1
67X,67X_38,3914,1,62400,1
67X,67X_38,771,1,62400,1
67X,67X_38,786,1,62400,1
67X,67X_38,774,1,62400,1
67X,67X_38,768,1,62400,1
67X,67X_38,3899,1,62400,1
67X,67X_38,3893,1,62400,1
67X,67X_38,791,1,62400,1
67X,67X_38,777,1,62400,1
67X,67X_38,769,1,62400,1
67X,67X_40,6089,1,63000,1
67X,67X_40,3008,1,63000,1
67X,67X_40,3925,1,63000,1
67X,67X_40,3913,1,63000,1
67X,67X_40,3911,1,63000,1
67X,67X_40,3910,1,63000,1
67X,67X_40,3909,1,63000,1
67X,67X_40,3906,1,63000,1
67X,67X_40,3905,1,63000,1
67X,67X_40,3904,1,63000,1
67X,67X_40,3902,1,63000,1
67X,67X_40,3901,1,63000,1
67X,67X_40,3900,1,63000,1
67X,67X_40,3899,1,63000,1
67X,67X_40,3898,1,63000,1
67X,67X_40,3897,1,63000,1
67X,67X_40,3896,1,63000,1
67X,67X_40,3895,1,63000,1
67X,67X_40,3892,1,63000,1
67X,67X_40,3947,1,63000,1
67X,67X_40,7187,1,63000,1
67X,67X_40,7186,1,63000,1
67X,67X_40,7185,1,63000,1
67X,67X_40,7050,1,63000,1
67X,67X_40,7184,1,63000,1
67X,67X_40,2214,1,63000,1
67X,67X_40,2213,1,63000,1
67X,67X_40,4401,1,63000,1
67X,67X_40,7012,1,63000,1
67X,67X_40,2721,1,63000,1
67X,67X_40,2637,1,63000,1
67X,67X_40,1447,1,63000,1
67X,67X_40,1444,1,63000,1
67X,67X_40,3907,1,63000,1
67X,67X_40,3912,1,63000,1
67X,67X_40,3914,1,63000,1
67X,67X_40,2215,1,63000,1
67X,67X_40,312,1,63000,1
67X,67X_40,5118,1,63000,1
67X,67X_40,2201,1,63000,1
67X,67X_40,3893,1,63000,1
67X,67X_40,1445,1,63000,1
67X,67X_40,318,1,63000,1
67X,67X_40,3008,1,61800,1
67X,67X_40,3925,1,61800,1
67X,67X_40,3914,1,61800,1
67X,67X_40,3913,1,61800,1
67X,67X_40,3912,1,61800,1
67X,67X_40,3910,1,61800,1
67X,67X_40,5118,1,61800,1
67X,67X_40,3909,1,61800,1
67X,67X_40,3907,1,61800,1
67X,67X_40,3906,1,61800,1
67X,67X_40,3904,1,61800,1
67X,67X_40,3902,1,61800,1
67X,67X_40,3901,1,61800,1
67X,67X_40,3900,1,61800,1
67X,67X_40,3898,1,61800,1
67X,67X_40,3897,1,61800,1
67X,67X_40,3896,1,61800,1
67X,67X_40,3895,1,61800,1
67X,67X_40,3893,1,61800,1
67X,67X_40,3892,1,61800,1
67X,67X_40,3947,1,61800,1
67X,67X_40,7187,1,61800,1
67X,67X_40,7050,1,61800,1
67X,67X_40,7184,1,61800,1
67X,67X_40,2214,1,61800,1
67X,67X_40,2213,1,61800,1
67X,67X_40,2201,1,61800,1
67X,67X_40,7012,1,61800,1
67X,67X_40,2721,1,61800,1
67X,67X_40,2637,1,61800,1
67X,67X_40,1447,1,61800,1
67X,67X_40,1445,1,61800,1
67X,67X_40,1444,1,61800,1
67X,67X_40,312,1,61800,1
67X,67X_40,318,1,61800,1
67X,67X_40,2215,1,61800,1
67X,67X_40,7186,1,61800,1
67X,67X_40,6089,1,61800,1
67X,67X_40,3911,1,61800,1
67X,67X_40,3905,1,61800,1
67X,67X_40,3899,1,61800,1
67X,67X_40,7185,1,61800,1
67X,67X_40,4401,1,61800,1
67X,67X_42,751,2,28200,1
67X,67X_42,750,2,28200,1
67X,67X_42,749,2,28200,1
67X,67X_42,748,2,28200,1
67X,67X_42,747,2,28200,1
67X,67X_42,406,2,28200,1
67X,67X_42,336,2,28200,1
67X,67X_42,7193,2,28200,1
67X,67X_42,4001,2,28200,1
67X,67X_42,3946,2,28200,1
67X,67X_42,3945,2,28200,1
67X,67X_42,3943,2,28200,1
67X,67X_42,3941,2,28200,1
67X,67X_42,3940,2,28200,1
67X,67X_42,3939,2,28200,1
