LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
17A,17A_13,1578,2,73800,0
17A,17A_13,4364,2,73800,0
17A,17A_13,1580,2,73800,0
17A,17A_13,7237,2,73800,0
17A,17A_13,7241,2,73800,0
17A,17A_13,7247,2,73800,0
17A,17A_13,7334,2,73800,0
17A,17A_13,6274,2,73800,0
17A,17A_13,2290,2,73800,0
17A,17A_13,6179,2,73800,0
17A,17A_13,7297,2,73800,0
17A,17A_13,7025,2,73800,0
17A,17A_13,127,2,73800,0
17A,17A_13,112,2,73800,0
17A,17A_13,113,2,73800,0
17A,17A_13,129,2,73800,0
17A,17A_13,130,2,73800,0
17A,17A_13,132,2,73800,0
17A,17A_13,7458,2,73800,0
17A,17A_13,979,2,73800,0
17A,17A_13,980,2,73800,0
17A,17A_13,981,2,73800,0
17A,17A_13,1576,2,73800,0
17A,17A_13,1577,2,73800,0
17A,17A_13,956,2,73800,0
17A,17A_13,959,2,73800,0
17A,17A_13,960,2,73800,0
17A,17A_13,961,2,73800,0
17A,17A_13,963,2,73800,0
17A,17A_13,964,2,73800,0
17A,17A_13,966,2,73800,0
17A,17A_13,967,2,73800,0
17A,17A_13,968,2,73800,0
17A,17A_13,1252,2,73800,0
17A,17A_13,1228,2,73800,0
17A,17A_13,1244,2,73800,0
17A,17A_13,1246,2,73800,0
17A,17A_13,1229,2,73800,0
17A,17A_13,5174,2,73800,0
17A,17A_13,6078,2,73800,0
17A,17A_13,7112,2,73800,0
17A,17A_13,972,2,73800,0
17A,17A_13,973,2,73800,0
17A,17A_13,975,2,73800,0
17A,17A_13,5055,2,73800,0
17A,17A_13,976,2,73800,0
17A,17A_13,958,2,73800,0
17A,17A_13,962,2,73800,0
17A,17A_13,965,2,73800,0
17A,17A_13,4597,2,73800,0
17A,17A_13,974,2,73800,0
17A,17A_13,128,2,73800,0
17A,17A_13,131,2,73800,0
17A,17A_13,1579,2,73800,0
17A,17A_13,7243,2,73800,0
17A,17A_13,1838,2,73800,0
17A,17A_13,957,2,73800,0
17A,17A_13,2338,2,73800,0
17A,17A_13,7389,2,73800,0
17A,17A_13,1578,2,72000,0
17A,17A_13,4364,2,72000,0
17A,17A_13,1580,2,72000,0
17A,17A_13,7237,2,72000,0
17A,17A_13,7241,2,72000,0
17A,17A_13,7243,2,72000,0
17A,17A_13,7334,2,72000,0
17A,17A_13,6274,2,72000,0
17A,17A_13,1838,2,72000,0
17A,17A_13,2338,2,72000,0
17A,17A_13,2290,2,72000,0
17A,17A_13,6179,2,72000,0
17A,17A_13,7297,2,72000,0
17A,17A_13,7389,2,72000,0
17A,17A_13,7025,2,72000,0
17A,17A_13,127,2,72000,0
17A,17A_13,112,2,72000,0
17A,17A_13,113,2,72000,0
17A,17A_13,128,2,72000,0
17A,17A_13,129,2,72000,0
17A,17A_13,130,2,72000,0
17A,17A_13,131,2,72000,0
17A,17A_13,132,2,72000,0
17A,17A_13,7458,2,72000,0
17A,17A_13,979,2,72000,0
17A,17A_13,980,2,72000,0
17A,17A_13,981,2,72000,0
17A,17A_13,1576,2,72000,0
17A,17A_13,1577,2,72000,0
17A,17A_13,956,2,72000,0
17A,17A_13,957,2,72000,0
17A,17A_13,958,2,72000,0
17A,17A_13,959,2,72000,0
17A,17A_13,960,2,72000,0
17A,17A_13,961,2,72000,0
17A,17A_13,962,2,72000,0
