LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
84A,84A_1,4168,1,25200,1
84A,84A_1,7294,1,25200,1
84A,84A_1,4131,1,25200,1
84A,84A_1,4130,1,25200,1
84A,84A_1,4129,1,25200,1
84A,84A_1,4128,1,25200,1
84A,84A_1,4127,1,25200,1
84A,84A_1,4125,1,25200,1
84A,84A_1,4124,1,25200,1
84A,84A_1,3139,1,25200,1
84A,84A_1,3138,1,25200,1
84A,84A_1,3134,1,25200,1
84A,84A_1,7639,1,25200,1
84A,84A_1,5046,1,25200,1
84A,84A_1,3133,1,25200,1
84A,84A_1,3132,1,25200,1
84A,84A_1,3131,1,25200,1
84A,84A_1,3130,1,25200,1
84A,84A_1,7638,1,25200,1
84A,84A_1,3127,1,25200,1
84A,84A_1,3126,1,25200,1
84A,84A_1,3125,1,25200,1
84A,84A_1,3124,1,25200,1
84A,84A_1,3123,1,25200,1
84A,84A_1,3122,1,25200,1
84A,84A_1,3120,1,25200,1
84A,84A_1,3119,1,25200,1
84A,84A_1,3117,1,25200,1
84A,84A_1,3115,1,25200,1
84A,84A_1,3114,1,25200,1
84A,84A_1,3082,1,25200,1
84A,84A_1,7188,1,25200,1
84A,84A_1,4126,1,25200,1
84A,84A_1,3136,1,25200,1
84A,84A_1,3118,1,25200,1
84A,84A_1,3135,1,25200,1
84A,84A_1,3128,1,25200,1
84A,84A_1,3116,1,25200,1
84A,84A_1,4156,1,25200,1
84A,84A_2,4156,1,35400,1
84A,84A_2,7294,1,35400,1
84A,84A_2,4131,1,35400,1
84A,84A_2,4128,1,35400,1
84A,84A_2,4127,1,35400,1
84A,84A_2,3139,1,35400,1
84A,84A_2,3138,1,35400,1
84A,84A_2,3136,1,35400,1
84A,84A_2,3133,1,35400,1
84A,84A_2,3131,1,35400,1
84A,84A_2,7638,1,35400,1
84A,84A_2,3125,1,35400,1
84A,84A_2,3122,1,35400,1
84A,84A_2,3120,1,35400,1
84A,84A_2,3115,1,35400,1
84A,84A_2,426,1,35400,1
84A,84A_2,424,1,35400,1
84A,84A_2,423,1,35400,1
84A,84A_2,4168,1,35400,1
84A,84A_2,4130,1,35400,1
84A,84A_2,4126,1,35400,1
84A,84A_2,4124,1,35400,1
84A,84A_2,3135,1,35400,1
84A,84A_2,3134,1,35400,1
84A,84A_2,7639,1,35400,1
84A,84A_2,3132,1,35400,1
84A,84A_2,3130,1,35400,1
84A,84A_2,3126,1,35400,1
84A,84A_2,3124,1,35400,1
84A,84A_2,3123,1,35400,1
84A,84A_2,3119,1,35400,1
84A,84A_2,3118,1,35400,1
84A,84A_2,3117,1,35400,1
84A,84A_2,3116,1,35400,1
84A,84A_2,3114,1,35400,1
84A,84A_2,3032,1,35400,1
84A,84A_2,427,1,35400,1
84A,84A_2,425,1,35400,1
84A,84A_2,422,1,35400,1
84A,84A_2,5046,1,35400,1
84A,84A_2,4129,1,35400,1
84A,84A_2,4125,1,35400,1
84A,84A_2,3128,1,35400,1
84A,84A_2,3127,1,35400,1
84A,84A_2,429,1,35400,1
84A,84A_1,4168,1,61800,1
84A,84A_1,4131,1,61800,1
84A,84A_1,4130,1,61800,1
84A,84A_1,4128,1,61800,1
84A,84A_1,4127,1,61800,1
84A,84A_1,4125,1,61800,1
84A,84A_1,3138,1,61800,1
84A,84A_1,3136,1,61800,1
84A,84A_1,3134,1,61800,1
84A,84A_1,3125,1,61800,1
84A,84A_1,3120,1,61800,1
84A,84A_1,3117,1,61800,1
84A,84A_1,3114,1,61800,1
84A,84A_1,4156,1,61800,1
84A,84A_1,7294,1,61800,1
84A,84A_1,4126,1,61800,1
84A,84A_1,4124,1,61800,1
84A,84A_1,3139,1,61800,1
84A,84A_1,7639,1,61800,1
84A,84A_1,3131,1,61800,1
84A,84A_1,3133,1,61800,1
84A,84A_1,3130,1,61800,1
84A,84A_1,7638,1,61800,1
84A,84A_1,3127,1,61800,1
84A,84A_1,3126,1,61800,1
84A,84A_1,3124,1,61800,1
84A,84A_1,3123,1,61800,1
84A,84A_1,3122,1,61800,1
84A,84A_1,3119,1,61800,1
84A,84A_1,3116,1,61800,1
84A,84A_1,3115,1,61800,1
84A,84A_1,7188,1,61800,1
84A,84A_1,3132,1,61800,1
84A,84A_1,4129,1,61800,1
84A,84A_1,3118,1,61800,1
84A,84A_1,3135,1,61800,1
84A,84A_1,3128,1,61800,1
84A,84A_1,5046,1,61800,1
84A,84A_1,4168,1,29400,1
84A,84A_1,4156,1,29400,1
84A,84A_1,4131,1,29400,1
84A,84A_1,4130,1,29400,1
84A,84A_1,4129,1,29400,1
84A,84A_1,4127,1,29400,1
84A,84A_1,4126,1,29400,1
84A,84A_1,4125,1,29400,1
84A,84A_1,4124,1,29400,1
84A,84A_1,3139,1,29400,1
84A,84A_1,3138,1,29400,1
84A,84A_1,3136,1,29400,1
84A,84A_1,3135,1,29400,1
84A,84A_1,7639,1,29400,1
84A,84A_1,3133,1,29400,1
84A,84A_1,3132,1,29400,1
84A,84A_1,3131,1,29400,1
84A,84A_1,7638,1,29400,1
84A,84A_1,3128,1,29400,1
84A,84A_1,3127,1,29400,1
84A,84A_1,3126,1,29400,1
84A,84A_1,3124,1,29400,1
84A,84A_1,3123,1,29400,1
