LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
51X,51X_63,1974,2,26700,1
51X,51X_63,1973,2,26700,1
51X,51X_63,1972,2,26700,1
51X,51X_63,4409,2,26700,1
51X,51X_63,3423,2,26700,1
51X,51X_63,3420,2,26700,1
51X,51X_63,4670,2,26700,1
51X,51X_63,2145,2,26700,1
51X,51X_63,2143,2,26700,1
51X,51X_63,2142,2,26700,1
51X,51X_63,2141,2,26700,1
51X,51X_63,2140,2,26700,1
51X,51X_63,2139,2,26700,1
51X,51X_63,2137,2,26700,1
51X,51X_63,4677,2,26700,1
51X,51X_63,7433,2,26700,1
51X,51X_63,761,2,26700,1
51X,51X_63,4953,2,26700,1
51X,51X_63,763,2,26700,1
51X,51X_63,762,2,26700,1
51X,51X_63,760,2,26700,1
51X,51X_63,759,2,26700,1
51X,51X_63,758,2,26700,1
51X,51X_63,755,2,26700,1
51X,51X_63,754,2,26700,1
51X,51X_63,753,2,26700,1
51X,51X_63,752,2,26700,1
51X,51X_63,749,2,26700,1
51X,51X_63,748,2,26700,1
51X,51X_63,747,2,26700,1
51X,51X_63,404,2,26700,1
51X,51X_63,336,2,26700,1
51X,51X_63,315,2,26700,1
51X,51X_63,1478,2,26700,1
51X,51X_63,7453,2,26700,1
51X,51X_63,4413,2,26700,1
51X,51X_63,7435,2,26700,1
51X,51X_63,2642,2,26700,1
51X,51X_63,1982,2,26700,1
51X,51X_63,1975,2,26700,1
51X,51X_63,750,2,26700,1
51X,51X_63,751,2,26700,1
51X,51X_63,756,2,26700,1
51X,51X_63,2138,2,26700,1
51X,51X_63,3421,2,26700,1
51X,51X_63,3422,2,26700,1
51X,51X_63,2136,2,26700,1
51X,51X_63,757,2,26700,1
51X,51X_63,1479,2,26700,1
51X,51X_63,755,2,26700,2
51X,51X_63,756,2,26700,2
51X,51X_63,757,2,26700,2
51X,51X_63,758,2,26700,2
51X,51X_63,759,2,26700,2
51X,51X_63,760,2,26700,2
51X,51X_63,761,2,26700,2
51X,51X_63,763,2,26700,2
51X,51X_63,4953,2,26700,2
51X,51X_63,750,2,26700,2
51X,51X_63,751,2,26700,2
51X,51X_63,752,2,26700,2
51X,51X_63,753,2,26700,2
51X,51X_63,7433,2,26700,2
51X,51X_63,4677,2,26700,2
51X,51X_63,2136,2,26700,2
51X,51X_63,2137,2,26700,2
51X,51X_63,2138,2,26700,2
51X,51X_63,2140,2,26700,2
51X,51X_63,2141,2,26700,2
51X,51X_63,2142,2,26700,2
51X,51X_63,2143,2,26700,2
51X,51X_63,2145,2,26700,2
51X,51X_63,4670,2,26700,2
51X,51X_63,3421,2,26700,2
51X,51X_63,3422,2,26700,2
51X,51X_63,4409,2,26700,2
51X,51X_63,1972,2,26700,2
51X,51X_63,1973,2,26700,2
51X,51X_63,1974,2,26700,2
51X,51X_63,1975,2,26700,2
51X,51X_63,1982,2,26700,2
51X,51X_63,7435,2,26700,2
51X,51X_63,4413,2,26700,2
51X,51X_63,7453,2,26700,2
51X,51X_63,1479,2,26700,2
51X,51X_63,315,2,26700,2
51X,51X_63,336,2,26700,2
51X,51X_63,404,2,26700,2
51X,51X_63,747,2,26700,2
51X,51X_63,748,2,26700,2
51X,51X_63,749,2,26700,2
51X,51X_63,2642,2,26700,2
51X,51X_63,3420,2,26700,2
51X,51X_63,754,2,26700,2
51X,51X_63,762,2,26700,2
51X,51X_63,2139,2,26700,2
51X,51X_63,3423,2,26700,2
51X,51X_63,1478,2,26700,2
51X,51X_63,749,2,26700,3
51X,51X_63,750,2,26700,3
51X,51X_63,751,2,26700,3
51X,51X_63,752,2,26700,3
51X,51X_63,753,2,26700,3
51X,51X_63,755,2,26700,3
51X,51X_63,756,2,26700,3
51X,51X_63,757,2,26700,3
51X,51X_63,758,2,26700,3
51X,51X_63,759,2,26700,3
51X,51X_63,760,2,26700,3
51X,51X_63,763,2,26700,3
51X,51X_63,7453,2,26700,3
51X,51X_63,1478,2,26700,3
51X,51X_63,1479,2,26700,3
51X,51X_63,336,2,26700,3
51X,51X_63,747,2,26700,3
51X,51X_63,748,2,26700,3
51X,51X_63,7433,2,26700,3
51X,51X_63,4677,2,26700,3
51X,51X_63,2136,2,26700,3
51X,51X_63,2137,2,26700,3
51X,51X_63,2139,2,26700,3
51X,51X_63,2140,2,26700,3
51X,51X_63,2141,2,26700,3
51X,51X_63,2142,2,26700,3
51X,51X_63,2143,2,26700,3
51X,51X_63,2145,2,26700,3
51X,51X_63,4670,2,26700,3
51X,51X_63,3420,2,26700,3
51X,51X_63,3423,2,26700,3
51X,51X_63,4409,2,26700,3
51X,51X_63,1972,2,26700,3
51X,51X_63,1973,2,26700,3
51X,51X_63,1974,2,26700,3
51X,51X_63,1975,2,26700,3
51X,51X_63,1982,2,26700,3
51X,51X_63,4413,2,26700,3
51X,51X_63,404,2,26700,3
51X,51X_63,4953,2,26700,3
51X,51X_63,762,2,26700,3
51X,51X_63,754,2,26700,3
51X,51X_63,2642,2,26700,3
51X,51X_63,7435,2,26700,3
51X,51X_63,3422,2,26700,3
51X,51X_63,761,2,26700,3
51X,51X_63,315,2,26700,3
51X,51X_63,2138,2,26700,3
51X,51X_63,3421,2,26700,3
51X,51X_63,755,2,26700,4
51X,51X_63,757,2,26700,4
51X,51X_63,758,2,26700,4
51X,51X_63,759,2,26700,4
51X,51X_63,760,2,26700,4
51X,51X_63,762,2,26700,4
51X,51X_63,4953,2,26700,4
51X,51X_63,752,2,26700,4
51X,51X_63,749,2,26700,4
51X,51X_63,753,2,26700,4
51X,51X_63,754,2,26700,4
51X,51X_63,7433,2,26700,4
51X,51X_63,4677,2,26700,4
51X,51X_63,2137,2,26700,4
51X,51X_63,2138,2,26700,4
51X,51X_63,2139,2,26700,4
51X,51X_63,2140,2,26700,4
51X,51X_63,2142,2,26700,4
51X,51X_63,2145,2,26700,4
51X,51X_63,4670,2,26700,4
51X,51X_63,3421,2,26700,4
51X,51X_63,3422,2,26700,4
51X,51X_63,3423,2,26700,4
51X,51X_63,4409,2,26700,4
51X,51X_63,1973,2,26700,4
51X,51X_63,1974,2,26700,4
51X,51X_63,1975,2,26700,4
51X,51X_63,7435,2,26700,4
51X,51X_63,4413,2,26700,4
51X,51X_63,7453,2,26700,4
51X,51X_63,1478,2,26700,4
51X,51X_63,315,2,26700,4
51X,51X_63,336,2,26700,4
51X,51X_63,404,2,26700,4
51X,51X_63,747,2,26700,4
51X,51X_63,2136,2,26700,4
51X,51X_63,2141,2,26700,4
51X,51X_63,3420,2,26700,4
51X,51X_63,1972,2,26700,4
51X,51X_63,2642,2,26700,4
51X,51X_63,1479,2,26700,4
51X,51X_63,748,2,26700,4
51X,51X_63,751,2,26700,4
51X,51X_63,756,2,26700,4
51X,51X_63,761,2,26700,4
51X,51X_63,750,2,26700,4
51X,51X_63,2143,2,26700,4
51X,51X_63,1982,2,26700,4
51X,51X_63,763,2,26700,4
51X,51X_63,7433,2,26700,0
51X,51X_63,4677,2,26700,0
51X,51X_63,2136,2,26700,0
51X,51X_63,2137,2,26700,0
51X,51X_63,2139,2,26700,0
51X,51X_63,2140,2,26700,0
51X,51X_63,2141,2,26700,0
51X,51X_63,2142,2,26700,0
51X,51X_63,2143,2,26700,0
51X,51X_63,2145,2,26700,0
51X,51X_63,4670,2,26700,0
51X,51X_63,3420,2,26700,0
51X,51X_63,3421,2,26700,0
51X,51X_63,3422,2,26700,0
51X,51X_63,3423,2,26700,0
51X,51X_63,1972,2,26700,0
51X,51X_63,1973,2,26700,0
51X,51X_63,1974,2,26700,0
51X,51X_63,1975,2,26700,0
51X,51X_63,1982,2,26700,0
51X,51X_63,2642,2,26700,0
51X,51X_63,7435,2,26700,0
51X,51X_63,4413,2,26700,0
51X,51X_63,1478,2,26700,0
51X,51X_63,1479,2,26700,0
51X,51X_63,315,2,26700,0
51X,51X_63,336,2,26700,0
51X,51X_63,404,2,26700,0
51X,51X_63,747,2,26700,0
51X,51X_63,748,2,26700,0
51X,51X_63,749,2,26700,0
51X,51X_63,750,2,26700,0
51X,51X_63,751,2,26700,0
51X,51X_63,753,2,26700,0
51X,51X_63,754,2,26700,0
51X,51X_63,755,2,26700,0
51X,51X_63,756,2,26700,0
51X,51X_63,757,2,26700,0
51X,51X_63,758,2,26700,0
51X,51X_63,759,2,26700,0
51X,51X_63,760,2,26700,0
51X,51X_63,761,2,26700,0
51X,51X_63,762,2,26700,0
51X,51X_63,4953,2,26700,0
51X,51X_63,4409,2,26700,0
51X,51X_63,7453,2,26700,0
51X,51X_63,752,2,26700,0
51X,51X_63,763,2,26700,0
51X,51X_63,2138,2,26700,0
51X,51X_64,1972,2,26700,0
51X,51X_64,1974,2,26700,0
51X,51X_64,1982,2,26700,0
51X,51X_64,1479,2,26700,0
51X,51X_64,315,2,26700,0
51X,51X_64,751,2,26700,0
51X,51X_64,753,2,26700,0
51X,51X_64,755,2,26700,0
51X,51X_64,758,2,26700,0
51X,51X_64,7433,2,26700,0
51X,51X_64,2136,2,26700,0
51X,51X_64,2137,2,26700,0
51X,51X_64,2138,2,26700,0
51X,51X_64,2139,2,26700,0
51X,51X_64,2140,2,26700,0
51X,51X_64,2141,2,26700,0
51X,51X_64,2142,2,26700,0
51X,51X_64,4670,2,26700,0
51X,51X_64,3420,2,26700,0
51X,51X_64,3421,2,26700,0
51X,51X_64,2809,2,26700,0
51X,51X_64,3422,2,26700,0
