LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
44B,44B_61,2825,2,59400,1
44B,44B_61,2866,2,59400,1
44B,44B_61,2865,2,59400,1
44B,44B_61,2840,2,59400,1
44B,44B_61,2839,2,59400,1
44B,44B_61,2838,2,59400,1
44B,44B_61,2836,2,59400,1
44B,44B_61,6007,2,59400,1
44B,44B_61,3491,2,59400,1
44B,44B_61,3533,2,59400,1
44B,44B_61,3532,2,59400,1
44B,44B_61,3529,2,59400,1
44B,44B_61,3528,2,59400,1
44B,44B_61,3527,2,59400,1
44B,44B_61,3525,2,59400,1
44B,44B_61,3524,2,59400,1
44B,44B_61,3523,2,59400,1
44B,44B_61,3521,2,59400,1
44B,44B_61,3518,2,59400,1
44B,44B_61,3517,2,59400,1
44B,44B_61,3516,2,59400,1
44B,44B_61,3515,2,59400,1
44B,44B_61,3514,2,59400,1
44B,44B_61,2841,2,59400,1
44B,44B_61,2837,2,59400,1
44B,44B_61,3519,2,59400,1
44B,44B_61,2825,2,33300,1
44B,44B_61,2865,2,33300,1
44B,44B_61,2841,2,33300,1
44B,44B_61,2840,2,33300,1
44B,44B_61,2838,2,33300,1
44B,44B_61,2837,2,33300,1
44B,44B_61,2836,2,33300,1
44B,44B_61,3491,2,33300,1
44B,44B_61,3532,2,33300,1
44B,44B_61,3528,2,33300,1
44B,44B_61,3527,2,33300,1
44B,44B_61,3525,2,33300,1
44B,44B_61,3524,2,33300,1
44B,44B_61,3523,2,33300,1
44B,44B_61,3521,2,33300,1
44B,44B_61,3519,2,33300,1
44B,44B_61,3517,2,33300,1
44B,44B_61,3515,2,33300,1
44B,44B_61,3514,2,33300,1
44B,44B_61,2866,2,33300,1
44B,44B_61,2839,2,33300,1
44B,44B_61,6007,2,33300,1
44B,44B_61,3533,2,33300,1
44B,44B_61,3529,2,33300,1
44B,44B_61,3518,2,33300,1
44B,44B_61,3516,2,33300,1
44B,44B_61,2825,2,29700,1
44B,44B_61,2866,2,29700,1
44B,44B_61,2865,2,29700,1
44B,44B_61,2841,2,29700,1
44B,44B_61,2840,2,29700,1
44B,44B_61,2839,2,29700,1
44B,44B_61,2838,2,29700,1
44B,44B_61,2837,2,29700,1
44B,44B_61,2836,2,29700,1
44B,44B_61,6007,2,29700,1
44B,44B_61,3491,2,29700,1
44B,44B_61,3533,2,29700,1
44B,44B_61,3532,2,29700,1
44B,44B_61,3529,2,29700,1
44B,44B_61,3528,2,29700,1
44B,44B_61,3527,2,29700,1
44B,44B_61,3525,2,29700,1
44B,44B_61,3524,2,29700,1
44B,44B_61,3523,2,29700,1
44B,44B_61,3521,2,29700,1
44B,44B_61,3519,2,29700,1
44B,44B_61,3518,2,29700,1
44B,44B_61,3517,2,29700,1
44B,44B_61,3516,2,29700,1
44B,44B_61,3515,2,29700,1
44B,44B_61,3514,2,29700,1
44B,44B_61,2840,2,64800,1
44B,44B_61,2839,2,64800,1
44B,44B_61,2838,2,64800,1
