LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
31B,31B_46,620,2,28800,1
31B,31B_46,675,2,28800,1
31B,31B_46,619,2,28800,1
31B,31B_46,618,2,28800,1
31B,31B_46,617,2,28800,1
31B,31B_46,616,2,28800,1
31B,31B_46,615,2,28800,1
31B,31B_46,613,2,28800,1
31B,31B_46,612,2,28800,1
31B,31B_46,611,2,28800,1
31B,31B_46,609,2,28800,1
31B,31B_46,608,2,28800,1
31B,31B_46,607,2,28800,1
31B,31B_46,605,2,28800,1
31B,31B_46,604,2,28800,1
31B,31B_46,603,2,28800,1
31B,31B_46,602,2,28800,1
31B,31B_46,601,2,28800,1
31B,31B_46,600,2,28800,1
31B,31B_46,599,2,28800,1
31B,31B_46,596,2,28800,1
31B,31B_46,595,2,28800,1
31B,31B_46,594,2,28800,1
31B,31B_46,593,2,28800,1
31B,31B_46,592,2,28800,1
31B,31B_46,590,2,28800,1
31B,31B_46,589,2,28800,1
31B,31B_46,588,2,28800,1
31B,31B_46,587,2,28800,1
31B,31B_46,586,2,28800,1
31B,31B_46,693,2,28800,1
31B,31B_46,692,2,28800,1
31B,31B_46,691,2,28800,1
31B,31B_46,5062,2,28800,1
31B,31B_46,690,2,28800,1
31B,31B_46,689,2,28800,1
31B,31B_46,688,2,28800,1
31B,31B_46,686,2,28800,1
31B,31B_46,685,2,28800,1
31B,31B_46,683,2,28800,1
31B,31B_46,682,2,28800,1
31B,31B_46,681,2,28800,1
31B,31B_46,680,2,28800,1
31B,31B_46,721,2,28800,1
31B,31B_46,720,2,28800,1
31B,31B_46,719,2,28800,1
31B,31B_46,716,2,28800,1
31B,31B_46,714,2,28800,1
31B,31B_46,713,2,28800,1
31B,31B_46,711,2,28800,1
31B,31B_46,710,2,28800,1
31B,31B_46,731,2,28800,1
31B,31B_46,708,2,28800,1
31B,31B_46,707,2,28800,1
31B,31B_46,566,2,28800,1
31B,31B_46,565,2,28800,1
31B,31B_46,563,2,28800,1
31B,31B_46,562,2,28800,1
31B,31B_46,559,2,28800,1
31B,31B_46,557,2,28800,1
31B,31B_46,598,2,28800,1
31B,31B_46,715,2,28800,1
31B,31B_46,614,2,28800,1
31B,31B_46,718,2,28800,1
31B,31B_46,560,2,28800,1
31B,31B_46,591,2,28800,1
31B,31B_46,564,2,28800,1
31B,31B_46,606,2,28800,1
31B,31B_46,717,2,28800,1
31B,31B_46,7569,2,28800,1
31B,31B_46,610,2,28800,1
31B,31B_46,597,2,28800,1
31B,31B_46,585,2,28800,1
31B,31B_46,684,2,28800,1
31B,31B_46,712,2,28800,1
31B,31B_46,558,2,28800,1
31B,31B_44,706,1,62400,1
31B,31B_44,705,1,62400,1
31B,31B_44,704,1,62400,1
31B,31B_44,703,1,62400,1
31B,31B_44,702,1,62400,1
31B,31B_44,701,1,62400,1
31B,31B_44,700,1,62400,1
31B,31B_44,699,1,62400,1
31B,31B_44,697,1,62400,1
31B,31B_44,696,1,62400,1
31B,31B_44,694,1,62400,1
31B,31B_44,692,1,62400,1
31B,31B_44,691,1,62400,1
31B,31B_44,5062,1,62400,1
31B,31B_44,690,1,62400,1
31B,31B_44,689,1,62400,1
31B,31B_44,688,1,62400,1
31B,31B_44,686,1,62400,1
31B,31B_44,685,1,62400,1
31B,31B_44,683,1,62400,1
31B,31B_44,682,1,62400,1
31B,31B_44,681,1,62400,1
31B,31B_44,680,1,62400,1
31B,31B_44,679,1,62400,1
31B,31B_44,678,1,62400,1
31B,31B_44,677,1,62400,1
31B,31B_44,549,1,62400,1
31B,31B_44,548,1,62400,1
31B,31B_44,547,1,62400,1
31B,31B_44,544,1,62400,1
31B,31B_44,543,1,62400,1
31B,31B_44,542,1,62400,1
31B,31B_44,541,1,62400,1
31B,31B_44,539,1,62400,1
31B,31B_44,538,1,62400,1
31B,31B_44,535,1,62400,1
31B,31B_44,534,1,62400,1
31B,31B_44,533,1,62400,1
31B,31B_44,532,1,62400,1
31B,31B_44,531,1,62400,1
31B,31B_44,530,1,62400,1
31B,31B_44,529,1,62400,1
31B,31B_44,528,1,62400,1
31B,31B_44,527,1,62400,1
31B,31B_44,526,1,62400,1
31B,31B_44,7659,1,62400,1
31B,31B_44,522,1,62400,1
31B,31B_44,521,1,62400,1
31B,31B_44,519,1,62400,1
31B,31B_44,4384,1,62400,1
31B,31B_44,516,1,62400,1
31B,31B_44,515,1,62400,1
31B,31B_44,7490,1,62400,1
31B,31B_44,496,1,62400,1
31B,31B_44,289,1,62400,1
31B,31B_44,537,1,62400,1
31B,31B_44,707,1,62400,1
31B,31B_44,540,1,62400,1
31B,31B_44,536,1,62400,1
31B,31B_44,523,1,62400,1
31B,31B_44,546,1,62400,1
31B,31B_44,698,1,62400,1
31B,31B_44,695,1,62400,1
31B,31B_44,684,1,62400,1
31B,31B_44,545,1,62400,1
31B,31B_44,709,1,62400,1
31B,31B_44,525,1,62400,1
31B,31B_44,621,1,62400,1
31B,31B_45,620,2,69600,1
31B,31B_45,675,2,69600,1
31B,31B_45,618,2,69600,1
31B,31B_45,617,2,69600,1
31B,31B_45,616,2,69600,1
31B,31B_45,615,2,69600,1
31B,31B_45,614,2,69600,1
31B,31B_45,613,2,69600,1
31B,31B_45,612,2,69600,1
31B,31B_45,611,2,69600,1
31B,31B_45,609,2,69600,1
31B,31B_45,607,2,69600,1
31B,31B_45,604,2,69600,1
31B,31B_45,602,2,69600,1
31B,31B_45,601,2,69600,1
31B,31B_45,600,2,69600,1
31B,31B_45,599,2,69600,1
31B,31B_45,598,2,69600,1
31B,31B_45,597,2,69600,1
31B,31B_45,596,2,69600,1
31B,31B_45,593,2,69600,1
31B,31B_45,592,2,69600,1
31B,31B_45,591,2,69600,1
31B,31B_45,590,2,69600,1
31B,31B_45,589,2,69600,1
31B,31B_45,588,2,69600,1
31B,31B_45,587,2,69600,1
31B,31B_45,586,2,69600,1
31B,31B_45,585,2,69600,1
31B,31B_45,693,2,69600,1
31B,31B_45,719,2,69600,1
31B,31B_45,718,2,69600,1
31B,31B_45,717,2,69600,1
31B,31B_45,716,2,69600,1
31B,31B_45,714,2,69600,1
31B,31B_45,712,2,69600,1
31B,31B_45,711,2,69600,1
31B,31B_45,707,2,69600,1
31B,31B_45,606,2,69600,1
31B,31B_45,595,2,69600,1
31B,31B_45,715,2,69600,1
31B,31B_45,713,2,69600,1
31B,31B_45,731,2,69600,1
31B,31B_45,708,2,69600,1
31B,31B_45,721,2,69600,1
31B,31B_45,603,2,69600,1
31B,31B_45,619,2,69600,1
31B,31B_45,608,2,69600,1
31B,31B_45,605,2,69600,1
31B,31B_45,7569,2,69600,1
31B,31B_45,610,2,69600,1
31B,31B_45,594,2,69600,1
31B,31B_45,720,2,69600,1
31B,31B_45,710,2,69600,1
31B,31B_46,620,2,27000,1
31B,31B_46,675,2,27000,1
31B,31B_46,619,2,27000,1
31B,31B_46,618,2,27000,1
31B,31B_46,617,2,27000,1
31B,31B_46,614,2,27000,1
31B,31B_46,613,2,27000,1
31B,31B_46,612,2,27000,1
31B,31B_46,611,2,27000,1
31B,31B_46,609,2,27000,1
31B,31B_46,608,2,27000,1
31B,31B_46,607,2,27000,1
31B,31B_46,606,2,27000,1
31B,31B_46,605,2,27000,1
31B,31B_46,603,2,27000,1
31B,31B_46,602,2,27000,1
31B,31B_46,601,2,27000,1
31B,31B_46,600,2,27000,1
31B,31B_46,599,2,27000,1
31B,31B_46,598,2,27000,1
31B,31B_46,597,2,27000,1
31B,31B_46,596,2,27000,1
31B,31B_46,595,2,27000,1
31B,31B_46,593,2,27000,1
31B,31B_46,592,2,27000,1
31B,31B_46,591,2,27000,1
31B,31B_46,590,2,27000,1
31B,31B_46,589,2,27000,1
31B,31B_46,588,2,27000,1
31B,31B_46,586,2,27000,1
31B,31B_46,585,2,27000,1
31B,31B_46,693,2,27000,1
31B,31B_46,692,2,27000,1
31B,31B_46,691,2,27000,1
31B,31B_46,5062,2,27000,1
31B,31B_46,690,2,27000,1
31B,31B_46,689,2,27000,1
31B,31B_46,688,2,27000,1
31B,31B_46,685,2,27000,1
31B,31B_46,684,2,27000,1
31B,31B_46,683,2,27000,1
31B,31B_46,682,2,27000,1
31B,31B_46,681,2,27000,1
31B,31B_46,721,2,27000,1
31B,31B_46,720,2,27000,1
31B,31B_46,719,2,27000,1
31B,31B_46,717,2,27000,1
31B,31B_46,716,2,27000,1
31B,31B_46,715,2,27000,1
31B,31B_46,714,2,27000,1
31B,31B_46,713,2,27000,1
31B,31B_46,712,2,27000,1
31B,31B_46,711,2,27000,1
31B,31B_46,731,2,27000,1
31B,31B_46,708,2,27000,1
31B,31B_46,707,2,27000,1
31B,31B_46,565,2,27000,1
31B,31B_46,564,2,27000,1
31B,31B_46,563,2,27000,1
31B,31B_46,562,2,27000,1
31B,31B_46,560,2,27000,1
31B,31B_46,559,2,27000,1
31B,31B_46,558,2,27000,1
31B,31B_46,557,2,27000,1
31B,31B_46,615,2,27000,1
31B,31B_46,594,2,27000,1
31B,31B_46,604,2,27000,1
31B,31B_46,566,2,27000,1
31B,31B_46,718,2,27000,1
31B,31B_46,610,2,27000,1
31B,31B_46,7569,2,27000,1
31B,31B_46,616,2,27000,1
31B,31B_46,587,2,27000,1
31B,31B_46,686,2,27000,1
31B,31B_46,680,2,27000,1
31B,31B_46,710,2,27000,1
31B,31B_46,605,2,25200,1
31B,31B_46,603,2,25200,1
31B,31B_46,602,2,25200,1
31B,31B_46,601,2,25200,1
31B,31B_46,600,2,25200,1
31B,31B_46,599,2,25200,1
31B,31B_46,597,2,25200,1
31B,31B_46,596,2,25200,1
31B,31B_46,595,2,25200,1
31B,31B_46,594,2,25200,1
31B,31B_46,593,2,25200,1
31B,31B_46,591,2,25200,1
31B,31B_46,590,2,25200,1
31B,31B_46,589,2,25200,1
31B,31B_46,588,2,25200,1
31B,31B_46,587,2,25200,1
31B,31B_46,586,2,25200,1
31B,31B_46,585,2,25200,1
31B,31B_46,693,2,25200,1
31B,31B_46,692,2,25200,1
31B,31B_46,690,2,25200,1
31B,31B_46,688,2,25200,1
31B,31B_46,686,2,25200,1
31B,31B_46,685,2,25200,1
31B,31B_46,684,2,25200,1
31B,31B_46,683,2,25200,1
31B,31B_46,681,2,25200,1
31B,31B_46,680,2,25200,1
31B,31B_46,720,2,25200,1
31B,31B_46,719,2,25200,1
31B,31B_46,718,2,25200,1
31B,31B_46,717,2,25200,1
31B,31B_46,716,2,25200,1
31B,31B_46,714,2,25200,1
31B,31B_46,713,2,25200,1
31B,31B_46,712,2,25200,1
31B,31B_46,711,2,25200,1
31B,31B_46,710,2,25200,1
31B,31B_46,731,2,25200,1
31B,31B_46,708,2,25200,1
31B,31B_46,566,2,25200,1
31B,31B_46,564,2,25200,1
31B,31B_46,562,2,25200,1
31B,31B_46,560,2,25200,1
31B,31B_46,559,2,25200,1
31B,31B_46,558,2,25200,1
31B,31B_46,557,2,25200,1
31B,31B_46,707,2,25200,1
31B,31B_46,682,2,25200,1
31B,31B_46,689,2,25200,1
31B,31B_46,565,2,25200,1
31B,31B_46,691,2,25200,1
31B,31B_46,721,2,25200,1
31B,31B_46,604,2,25200,1
31B,31B_46,598,2,25200,1
31B,31B_46,592,2,25200,1
31B,31B_46,5062,2,25200,1
31B,31B_46,715,2,25200,1
31B,31B_46,563,2,25200,1
31B,31B_45,597,2,62400,1
31B,31B_45,595,2,62400,1
31B,31B_45,594,2,62400,1
31B,31B_45,593,2,62400,1
31B,31B_45,592,2,62400,1
31B,31B_45,591,2,62400,1
31B,31B_45,590,2,62400,1
31B,31B_45,589,2,62400,1
31B,31B_45,588,2,62400,1
31B,31B_45,586,2,62400,1
31B,31B_45,585,2,62400,1
31B,31B_45,720,2,62400,1
31B,31B_45,719,2,62400,1
31B,31B_45,718,2,62400,1
31B,31B_45,717,2,62400,1
31B,31B_45,716,2,62400,1
31B,31B_45,715,2,62400,1
31B,31B_45,714,2,62400,1
