LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
42D,42D_51,7571,2,27000,1
42D,42D_51,1646,2,27000,1
42D,42D_51,114,2,27000,1
42D,42D_51,113,2,27000,1
42D,42D_51,6310,2,27000,1
42D,42D_51,7194,2,27000,1
42D,42D_51,3656,2,27000,1
42D,42D_51,6010,2,27000,1
42D,42D_51,4339,2,27000,1
42D,42D_51,4331,2,27000,1
42D,42D_51,905,2,27000,1
42D,42D_51,3636,2,27000,1
42D,42D_51,3635,2,27000,1
42D,42D_51,3633,2,27000,1
42D,42D_51,3632,2,27000,1
42D,42D_51,3631,2,27000,1
42D,42D_51,3630,2,27000,1
42D,42D_51,3629,2,27000,1
42D,42D_51,7327,2,27000,1
42D,42D_51,6051,2,27000,1
42D,42D_51,3607,2,27000,1
42D,42D_51,3604,2,27000,1
42D,42D_51,3601,2,27000,1
42D,42D_51,3600,2,27000,1
42D,42D_51,3599,2,27000,1
42D,42D_51,112,2,27000,1
42D,42D_51,943,2,27000,1
42D,42D_51,6053,2,27000,1
42D,42D_51,6311,2,27000,1
42D,42D_51,3634,2,27000,1
42D,42D_51,3602,2,27000,1
42D,42D_50,3597,1,61800,1
42D,42D_50,3596,1,61800,1
42D,42D_50,3595,1,61800,1
42D,42D_50,3594,1,61800,1
42D,42D_50,3615,1,61800,1
42D,42D_50,3613,1,61800,1
42D,42D_50,6052,1,61800,1
42D,42D_50,3628,1,61800,1
42D,42D_50,3626,1,61800,1
42D,42D_50,3585,1,61800,1
42D,42D_50,3583,1,61800,1
42D,42D_50,3643,1,61800,1
42D,42D_50,3642,1,61800,1
42D,42D_50,3641,1,61800,1
42D,42D_50,1073,1,61800,1
42D,42D_50,6055,1,61800,1
42D,42D_50,7195,1,61800,1
42D,42D_50,7197,1,61800,1
42D,42D_50,322,1,61800,1
42D,42D_50,6182,1,61800,1
42D,42D_50,126,1,61800,1
42D,42D_50,94,1,61800,1
42D,42D_50,93,1,61800,1
42D,42D_50,92,1,61800,1
42D,42D_50,7571,1,61800,1
42D,42D_50,3584,1,61800,1
42D,42D_50,3598,1,61800,1
42D,42D_50,3627,1,61800,1
42D,42D_50,3653,1,61800,1
42D,42D_50,4465,1,61800,1
42D,42D_50,3625,1,61800,1
42D,42D_50,6312,1,61800,1
42D,42D_50,7571,1,61800,2
42D,42D_50,93,1,61800,2
42D,42D_50,94,1,61800,2
42D,42D_50,6182,1,61800,2
42D,42D_50,322,1,61800,2
42D,42D_50,6312,1,61800,2
42D,42D_50,7197,1,61800,2
42D,42D_50,7195,1,61800,2
42D,42D_50,3653,1,61800,2
42D,42D_50,6055,1,61800,2
42D,42D_50,3641,1,61800,2
42D,42D_50,3642,1,61800,2
42D,42D_50,3643,1,61800,2
42D,42D_50,3583,1,61800,2
42D,42D_50,3584,1,61800,2
42D,42D_50,3585,1,61800,2
42D,42D_50,3625,1,61800,2
42D,42D_50,3626,1,61800,2
42D,42D_50,3627,1,61800,2
42D,42D_50,3615,1,61800,2
42D,42D_50,3595,1,61800,2
42D,42D_50,3596,1,61800,2
42D,42D_50,3597,1,61800,2
42D,42D_50,3598,1,61800,2
42D,42D_50,4465,1,61800,2
42D,42D_50,3613,1,61800,2
42D,42D_50,126,1,61800,2
42D,42D_50,3628,1,61800,2
42D,42D_50,3594,1,61800,2
42D,42D_50,92,1,61800,2
42D,42D_50,1073,1,61800,2
42D,42D_50,6052,1,61800,2
42D,42D_51,943,2,27000,2
42D,42D_51,3599,2,27000,2
42D,42D_51,3600,2,27000,2
42D,42D_51,3602,2,27000,2
42D,42D_51,3604,2,27000,2
42D,42D_51,3607,2,27000,2
42D,42D_51,6051,2,27000,2
42D,42D_51,6053,2,27000,2
42D,42D_51,3629,2,27000,2
42D,42D_51,3630,2,27000,2
42D,42D_51,3631,2,27000,2
42D,42D_51,3632,2,27000,2
42D,42D_51,3634,2,27000,2
42D,42D_51,3635,2,27000,2
42D,42D_51,3636,2,27000,2
42D,42D_51,4331,2,27000,2
42D,42D_51,4339,2,27000,2
42D,42D_51,6010,2,27000,2
42D,42D_51,3656,2,27000,2
42D,42D_51,7194,2,27000,2
42D,42D_51,6311,2,27000,2
42D,42D_51,112,2,27000,2
42D,42D_51,113,2,27000,2
42D,42D_51,114,2,27000,2
42D,42D_51,7571,2,27000,2
42D,42D_51,905,2,27000,2
42D,42D_51,7327,2,27000,2
42D,42D_51,1646,2,27000,2
42D,42D_51,3601,2,27000,2
42D,42D_51,3633,2,27000,2
42D,42D_51,6310,2,27000,2
42D,42D_50,7571,1,61800,3
42D,42D_50,92,1,61800,3
42D,42D_50,93,1,61800,3
42D,42D_50,94,1,61800,3
42D,42D_50,6182,1,61800,3
42D,42D_50,322,1,61800,3
42D,42D_50,7197,1,61800,3
42D,42D_50,7195,1,61800,3
42D,42D_50,3653,1,61800,3
42D,42D_50,6055,1,61800,3
42D,42D_50,1073,1,61800,3
42D,42D_50,3641,1,61800,3
42D,42D_50,3643,1,61800,3
42D,42D_50,3583,1,61800,3
42D,42D_50,3584,1,61800,3
42D,42D_50,3625,1,61800,3
42D,42D_50,3626,1,61800,3
42D,42D_50,3627,1,61800,3
42D,42D_50,3628,1,61800,3
42D,42D_50,6052,1,61800,3
42D,42D_50,3613,1,61800,3
42D,42D_50,3615,1,61800,3
42D,42D_50,3594,1,61800,3
42D,42D_50,3595,1,61800,3
42D,42D_50,4465,1,61800,3
42D,42D_50,3596,1,61800,3
42D,42D_50,126,1,61800,3
42D,42D_50,3598,1,61800,3
42D,42D_50,3642,1,61800,3
42D,42D_50,6312,1,61800,3
42D,42D_50,3585,1,61800,3
42D,42D_50,3597,1,61800,3
42D,42D_51,943,2,27000,3
42D,42D_51,3599,2,27000,3
42D,42D_51,3600,2,27000,3
42D,42D_51,3601,2,27000,3
42D,42D_51,3602,2,27000,3
42D,42D_51,3604,2,27000,3
42D,42D_51,3607,2,27000,3
42D,42D_51,6051,2,27000,3
42D,42D_51,6053,2,27000,3
42D,42D_51,3629,2,27000,3
42D,42D_51,3630,2,27000,3
42D,42D_51,3631,2,27000,3
42D,42D_51,3632,2,27000,3
42D,42D_51,3633,2,27000,3
42D,42D_51,3635,2,27000,3
42D,42D_51,3636,2,27000,3
42D,42D_51,905,2,27000,3
42D,42D_51,4331,2,27000,3
42D,42D_51,6010,2,27000,3
42D,42D_51,3656,2,27000,3
42D,42D_51,7194,2,27000,3
42D,42D_51,6310,2,27000,3
42D,42D_51,6311,2,27000,3
42D,42D_51,112,2,27000,3
42D,42D_51,113,2,27000,3
42D,42D_51,114,2,27000,3
42D,42D_51,7571,2,27000,3
42D,42D_51,1646,2,27000,3
42D,42D_51,3634,2,27000,3
42D,42D_51,7327,2,27000,3
42D,42D_51,4339,2,27000,3
42D,42D_50,7571,1,61800,4
42D,42D_50,92,1,61800,4
42D,42D_50,94,1,61800,4
42D,42D_50,126,1,61800,4
42D,42D_50,6312,1,61800,4
42D,42D_50,7197,1,61800,4
42D,42D_50,7195,1,61800,4
42D,42D_50,3653,1,61800,4
42D,42D_50,1073,1,61800,4
42D,42D_50,3641,1,61800,4
42D,42D_50,3642,1,61800,4
42D,42D_50,3643,1,61800,4
42D,42D_50,3584,1,61800,4
42D,42D_50,3625,1,61800,4
42D,42D_50,3626,1,61800,4
42D,42D_50,3628,1,61800,4
42D,42D_50,6052,1,61800,4
42D,42D_50,3613,1,61800,4
42D,42D_50,3615,1,61800,4
42D,42D_50,3595,1,61800,4
42D,42D_50,3596,1,61800,4
42D,42D_50,3598,1,61800,4
42D,42D_50,93,1,61800,4
42D,42D_50,322,1,61800,4
42D,42D_50,6055,1,61800,4
42D,42D_50,3583,1,61800,4
42D,42D_50,3627,1,61800,4
42D,42D_50,3594,1,61800,4
42D,42D_50,4465,1,61800,4
42D,42D_50,6182,1,61800,4
42D,42D_50,3585,1,61800,4
42D,42D_50,3597,1,61800,4
42D,42D_51,943,2,27000,4
42D,42D_51,3599,2,27000,4
42D,42D_51,3600,2,27000,4
42D,42D_51,3601,2,27000,4
42D,42D_51,3602,2,27000,4
42D,42D_51,3604,2,27000,4
42D,42D_51,3607,2,27000,4
42D,42D_51,6051,2,27000,4
42D,42D_51,6053,2,27000,4
42D,42D_51,3629,2,27000,4
42D,42D_51,3630,2,27000,4
42D,42D_51,3631,2,27000,4
42D,42D_51,3632,2,27000,4
42D,42D_51,3633,2,27000,4
42D,42D_51,3634,2,27000,4
42D,42D_51,3635,2,27000,4
42D,42D_51,3636,2,27000,4
42D,42D_51,4339,2,27000,4
42D,42D_51,6010,2,27000,4
42D,42D_51,3656,2,27000,4
42D,42D_51,6310,2,27000,4
42D,42D_51,6311,2,27000,4
42D,42D_51,112,2,27000,4
42D,42D_51,113,2,27000,4
42D,42D_51,1646,2,27000,4
42D,42D_51,7571,2,27000,4
42D,42D_51,905,2,27000,4
42D,42D_51,7194,2,27000,4
42D,42D_51,114,2,27000,4
42D,42D_51,7327,2,27000,4
42D,42D_51,4331,2,27000,4
42D,42D_50,7571,1,61800,0
42D,42D_50,93,1,61800,0
42D,42D_50,94,1,61800,0
42D,42D_50,126,1,61800,0
42D,42D_50,6182,1,61800,0
42D,42D_50,322,1,61800,0
42D,42D_50,6312,1,61800,0
42D,42D_50,7197,1,61800,0
42D,42D_50,7195,1,61800,0
42D,42D_50,3653,1,61800,0
42D,42D_50,1073,1,61800,0
42D,42D_50,3641,1,61800,0
42D,42D_50,3642,1,61800,0
42D,42D_50,3643,1,61800,0
42D,42D_50,3583,1,61800,0
42D,42D_50,3584,1,61800,0
42D,42D_50,3625,1,61800,0
42D,42D_50,3626,1,61800,0
42D,42D_50,3627,1,61800,0
42D,42D_50,3613,1,61800,0
42D,42D_50,3615,1,61800,0
42D,42D_50,3594,1,61800,0
42D,42D_50,3595,1,61800,0
42D,42D_50,3597,1,61800,0
42D,42D_50,3598,1,61800,0
42D,42D_50,4465,1,61800,0
42D,42D_50,3585,1,61800,0
42D,42D_50,6052,1,61800,0
42D,42D_50,3596,1,61800,0
42D,42D_50,92,1,61800,0
42D,42D_50,6055,1,61800,0
42D,42D_50,3628,1,61800,0
42D,42D_51,3601,2,27000,0
42D,42D_51,3602,2,27000,0
42D,42D_51,3604,2,27000,0
42D,42D_51,3607,2,27000,0
42D,42D_51,6051,2,27000,0
42D,42D_51,6053,2,27000,0
42D,42D_51,7327,2,27000,0
42D,42D_51,3630,2,27000,0
42D,42D_51,3631,2,27000,0
42D,42D_51,3632,2,27000,0
42D,42D_51,3633,2,27000,0
42D,42D_51,3634,2,27000,0
42D,42D_51,3635,2,27000,0
42D,42D_51,3636,2,27000,0
42D,42D_51,905,2,27000,0
42D,42D_51,4331,2,27000,0
42D,42D_51,6010,2,27000,0
42D,42D_51,3656,2,27000,0
42D,42D_51,7194,2,27000,0
42D,42D_51,6310,2,27000,0
42D,42D_51,6311,2,27000,0
42D,42D_51,112,2,27000,0
42D,42D_51,113,2,27000,0
42D,42D_51,114,2,27000,0
42D,42D_51,1646,2,27000,0
