LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
66A,66A_36,3999,2,62700,0
66A,66A_36,4000,2,62700,0
66A,66A_36,4001,2,62700,0
66A,66A_36,3950,2,62700,0
66A,66A_36,3372,2,62700,0
66A,66A_36,3373,2,62700,0
66A,66A_36,3374,2,62700,0
66A,66A_36,2233,2,62700,0
66A,66A_36,2232,2,62700,0
66A,66A_36,2235,2,62700,0
66A,66A_36,2236,2,62700,0
66A,66A_36,2237,2,62700,0
66A,66A_36,3994,2,62700,0
66A,66A_36,3995,2,62700,0
66A,66A_36,3996,2,62700,0
66A,66A_36,3997,2,62700,0
66A,66A_36,3998,2,62700,0
66A,66A_36,2238,2,62700,0
66A,66A_36,5056,2,62700,0
66A,66A_36,2239,2,62700,0
66A,66A_36,2241,2,62700,0
66A,66A_36,2242,2,62700,0
66A,66A_36,2243,2,62700,0
66A,66A_36,2244,2,62700,0
66A,66A_36,2245,2,62700,0
66A,66A_36,2246,2,62700,0
66A,66A_36,2247,2,62700,0
66A,66A_36,2248,2,62700,0
66A,66A_36,2249,2,62700,0
66A,66A_36,2250,2,62700,0
66A,66A_36,2251,2,62700,0
66A,66A_36,1472,2,62700,0
66A,66A_36,4408,2,62700,0
66A,66A_36,1473,2,62700,0
66A,66A_36,1474,2,62700,0
66A,66A_36,1476,2,62700,0
66A,66A_36,7453,2,62700,0
66A,66A_36,1478,2,62700,0
66A,66A_36,1479,2,62700,0
66A,66A_36,315,2,62700,0
66A,66A_36,406,2,62700,0
66A,66A_36,2810,2,62700,0
66A,66A_36,3949,2,62700,0
66A,66A_36,2234,2,62700,0
66A,66A_36,7387,2,62700,0
66A,66A_36,3999,2,69900,0
66A,66A_36,4000,2,69900,0
66A,66A_36,4001,2,69900,0
66A,66A_36,3949,2,69900,0
66A,66A_36,3950,2,69900,0
66A,66A_36,3372,2,69900,0
66A,66A_36,3373,2,69900,0
66A,66A_36,3374,2,69900,0
66A,66A_36,2232,2,69900,0
66A,66A_36,2234,2,69900,0
66A,66A_36,2236,2,69900,0
66A,66A_36,2237,2,69900,0
66A,66A_36,3994,2,69900,0
66A,66A_36,3996,2,69900,0
66A,66A_36,3998,2,69900,0
66A,66A_36,2238,2,69900,0
66A,66A_36,5056,2,69900,0
66A,66A_36,2239,2,69900,0
66A,66A_36,2242,2,69900,0
66A,66A_36,2243,2,69900,0
66A,66A_36,2244,2,69900,0
66A,66A_36,2245,2,69900,0
66A,66A_36,2246,2,69900,0
66A,66A_36,2248,2,69900,0
66A,66A_36,2250,2,69900,0
66A,66A_36,2251,2,69900,0
66A,66A_36,4408,2,69900,0
66A,66A_36,1473,2,69900,0
66A,66A_36,1474,2,69900,0
66A,66A_36,1476,2,69900,0
66A,66A_36,1478,2,69900,0
66A,66A_36,1479,2,69900,0
66A,66A_36,406,2,69900,0
66A,66A_36,2810,2,69900,0
66A,66A_36,7387,2,69900,0
66A,66A_36,2235,2,69900,0
66A,66A_36,2247,2,69900,0
66A,66A_36,1472,2,69900,0
66A,66A_36,7453,2,69900,0
66A,66A_36,3995,2,69900,0
66A,66A_36,3997,2,69900,0
66A,66A_36,2241,2,69900,0
66A,66A_36,2249,2,69900,0
66A,66A_36,315,2,69900,0
66A,66A_36,2233,2,69900,0
66A,66A_36,3999,2,33900,0
66A,66A_36,4000,2,33900,0
66A,66A_36,4001,2,33900,0
66A,66A_36,3949,2,33900,0
66A,66A_36,3372,2,33900,0
66A,66A_36,3374,2,33900,0
66A,66A_36,2233,2,33900,0
66A,66A_36,2234,2,33900,0
66A,66A_36,2235,2,33900,0
66A,66A_36,2236,2,33900,0
66A,66A_36,2237,2,33900,0
66A,66A_36,3994,2,33900,0
66A,66A_36,3995,2,33900,0
66A,66A_36,3996,2,33900,0
66A,66A_36,3997,2,33900,0
66A,66A_36,2238,2,33900,0
66A,66A_36,2239,2,33900,0
66A,66A_36,2242,2,33900,0
66A,66A_36,2243,2,33900,0
66A,66A_36,2244,2,33900,0
66A,66A_36,2245,2,33900,0
66A,66A_36,2247,2,33900,0
66A,66A_36,2248,2,33900,0
66A,66A_36,2249,2,33900,0
66A,66A_36,2250,2,33900,0
66A,66A_36,1472,2,33900,0
66A,66A_36,4408,2,33900,0
66A,66A_36,1473,2,33900,0
66A,66A_36,1474,2,33900,0
66A,66A_36,7453,2,33900,0
66A,66A_36,1479,2,33900,0
66A,66A_36,315,2,33900,0
66A,66A_36,2810,2,33900,0
66A,66A_36,7387,2,33900,0
66A,66A_36,3998,2,33900,0
66A,66A_36,3950,2,33900,0
66A,66A_36,2232,2,33900,0
66A,66A_36,2241,2,33900,0
66A,66A_36,2246,2,33900,0
66A,66A_36,2251,2,33900,0
66A,66A_36,1476,2,33900,0
66A,66A_36,5056,2,33900,0
66A,66A_36,1478,2,33900,0
66A,66A_36,3373,2,33900,0
66A,66A_36,406,2,33900,0
66A,66A_36,3999,2,41100,0
66A,66A_36,3949,2,41100,0
66A,66A_36,3950,2,41100,0
66A,66A_36,3372,2,41100,0
66A,66A_36,3373,2,41100,0
66A,66A_36,2233,2,41100,0
66A,66A_36,2232,2,41100,0
66A,66A_36,2234,2,41100,0
66A,66A_36,2235,2,41100,0
66A,66A_36,3994,2,41100,0
66A,66A_36,3995,2,41100,0
66A,66A_36,3996,2,41100,0
66A,66A_36,3998,2,41100,0
66A,66A_36,2238,2,41100,0
66A,66A_36,2239,2,41100,0
66A,66A_36,2241,2,41100,0
66A,66A_36,2242,2,41100,0
66A,66A_36,2243,2,41100,0
66A,66A_36,2246,2,41100,0
66A,66A_36,2248,2,41100,0
66A,66A_36,2250,2,41100,0
66A,66A_36,2251,2,41100,0
66A,66A_36,1472,2,41100,0
66A,66A_36,4408,2,41100,0
66A,66A_36,1474,2,41100,0
66A,66A_36,7453,2,41100,0
66A,66A_36,1478,2,41100,0
66A,66A_36,315,2,41100,0
66A,66A_36,406,2,41100,0
66A,66A_36,2810,2,41100,0
66A,66A_36,7387,2,41100,0
66A,66A_36,3997,2,41100,0
66A,66A_36,4000,2,41100,0
66A,66A_36,4001,2,41100,0
66A,66A_36,3374,2,41100,0
66A,66A_36,2236,2,41100,0
66A,66A_36,5056,2,41100,0
66A,66A_36,2244,2,41100,0
66A,66A_36,2249,2,41100,0
66A,66A_36,1473,2,41100,0
66A,66A_36,1479,2,41100,0
66A,66A_36,2245,2,41100,0
66A,66A_36,2247,2,41100,0
66A,66A_36,1476,2,41100,0
66A,66A_36,2237,2,41100,0
66A,66A_36,3999,2,48300,0
66A,66A_36,4001,2,48300,0
66A,66A_36,3949,2,48300,0
66A,66A_36,3950,2,48300,0
66A,66A_36,3372,2,48300,0
66A,66A_36,3373,2,48300,0
66A,66A_36,3374,2,48300,0
66A,66A_36,2233,2,48300,0
66A,66A_36,2232,2,48300,0
66A,66A_36,2234,2,48300,0
66A,66A_36,2235,2,48300,0
66A,66A_36,2236,2,48300,0
66A,66A_36,2237,2,48300,0
66A,66A_36,3998,2,48300,0
66A,66A_36,3994,2,48300,0
66A,66A_36,3995,2,48300,0
66A,66A_36,3997,2,48300,0
66A,66A_36,2238,2,48300,0
66A,66A_36,5056,2,48300,0
66A,66A_36,2239,2,48300,0
66A,66A_36,2241,2,48300,0
66A,66A_36,2242,2,48300,0
66A,66A_36,2243,2,48300,0
66A,66A_36,2244,2,48300,0
66A,66A_36,2245,2,48300,0
66A,66A_36,2246,2,48300,0
66A,66A_36,2247,2,48300,0
66A,66A_36,2248,2,48300,0
66A,66A_36,2249,2,48300,0
66A,66A_36,2250,2,48300,0
66A,66A_36,2251,2,48300,0
66A,66A_36,1472,2,48300,0
66A,66A_36,4408,2,48300,0
66A,66A_36,1474,2,48300,0
66A,66A_36,1476,2,48300,0
66A,66A_36,7453,2,48300,0
66A,66A_36,1478,2,48300,0
66A,66A_36,1479,2,48300,0
66A,66A_36,315,2,48300,0
66A,66A_36,406,2,48300,0
66A,66A_36,2810,2,48300,0
66A,66A_36,7387,2,48300,0
66A,66A_36,3996,2,48300,0
66A,66A_36,4000,2,48300,0
66A,66A_36,1473,2,48300,0
66A,66A_36,4000,2,55500,0
66A,66A_36,4001,2,55500,0
66A,66A_36,3949,2,55500,0
66A,66A_36,3950,2,55500,0
66A,66A_36,3373,2,55500,0
66A,66A_36,3374,2,55500,0
66A,66A_36,2233,2,55500,0
66A,66A_36,2232,2,55500,0
66A,66A_36,2234,2,55500,0
66A,66A_36,2235,2,55500,0
66A,66A_36,2237,2,55500,0
66A,66A_36,3994,2,55500,0
66A,66A_36,3995,2,55500,0
66A,66A_36,3996,2,55500,0
66A,66A_36,3997,2,55500,0
66A,66A_36,3998,2,55500,0
66A,66A_36,2238,2,55500,0
66A,66A_36,5056,2,55500,0
66A,66A_36,2239,2,55500,0
66A,66A_36,2241,2,55500,0
66A,66A_36,2242,2,55500,0
66A,66A_36,2244,2,55500,0
66A,66A_36,2245,2,55500,0
66A,66A_36,2246,2,55500,0
66A,66A_36,2247,2,55500,0
66A,66A_36,2248,2,55500,0
66A,66A_36,2249,2,55500,0
66A,66A_36,2250,2,55500,0
66A,66A_36,1472,2,55500,0
66A,66A_36,1473,2,55500,0
66A,66A_36,1474,2,55500,0
66A,66A_36,1476,2,55500,0
66A,66A_36,7453,2,55500,0
66A,66A_36,1478,2,55500,0
66A,66A_36,1479,2,55500,0
66A,66A_36,315,2,55500,0
66A,66A_36,406,2,55500,0
66A,66A_36,2810,2,55500,0
66A,66A_36,7387,2,55500,0
66A,66A_36,3999,2,55500,0
66A,66A_36,2243,2,55500,0
