LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
25D,25D_277,6289,1,61500,1
25D,25D_277,7118,1,61500,1
25D,25D_277,7117,1,61500,1
25D,25D_277,7231,1,61500,1
25D,25D_277,4620,1,61500,1
25D,25D_277,2225,1,61500,1
25D,25D_277,7184,1,61500,1
25D,25D_277,4599,1,61500,1
25D,25D_277,2216,1,61500,1
25D,25D_277,2215,1,61500,1
25D,25D_277,2214,1,61500,1
25D,25D_277,2213,1,61500,1
25D,25D_277,4401,1,61500,1
25D,25D_277,7239,1,61500,1
25D,25D_277,2201,1,61500,1
25D,25D_277,2721,1,61500,1
25D,25D_277,2637,1,61500,1
25D,25D_277,4407,1,61500,1
25D,25D_277,1445,1,61500,1
25D,25D_277,1444,1,61500,1
25D,25D_277,312,1,61500,1
25D,25D_277,7392,1,61500,1
25D,25D_277,7588,1,61500,1
25D,25D_277,400,1,61500,1
25D,25D_277,495,1,61500,1
25D,25D_277,494,1,61500,1
25D,25D_277,493,1,61500,1
25D,25D_277,7391,1,61500,1
25D,25D_277,7128,1,61500,1
25D,25D_277,7563,1,61500,1
25D,25D_277,7012,1,61500,1
25D,25D_277,7118,1,65100,1
25D,25D_277,7117,1,65100,1
25D,25D_277,7231,1,65100,1
25D,25D_277,7563,1,65100,1
25D,25D_277,4620,1,65100,1
25D,25D_277,2225,1,65100,1
25D,25D_277,7184,1,65100,1
25D,25D_277,4599,1,65100,1
25D,25D_277,2216,1,65100,1
25D,25D_277,2215,1,65100,1
25D,25D_277,2214,1,65100,1
25D,25D_277,2213,1,65100,1
25D,25D_277,4401,1,65100,1
25D,25D_277,7239,1,65100,1
25D,25D_277,2201,1,65100,1
25D,25D_277,7012,1,65100,1
25D,25D_277,2721,1,65100,1
25D,25D_277,2637,1,65100,1
25D,25D_277,1445,1,65100,1
25D,25D_277,1444,1,65100,1
25D,25D_277,7392,1,65100,1
25D,25D_277,400,1,65100,1
25D,25D_277,495,1,65100,1
25D,25D_277,494,1,65100,1
25D,25D_277,7391,1,65100,1
25D,25D_277,312,1,65100,1
25D,25D_277,7588,1,65100,1
25D,25D_277,7128,1,65100,1
25D,25D_277,4407,1,65100,1
25D,25D_277,493,1,65100,1
25D,25D_277,7118,1,62700,1
25D,25D_277,7117,1,62700,1
25D,25D_277,7128,1,62700,1
25D,25D_277,7231,1,62700,1
25D,25D_277,7563,1,62700,1
25D,25D_277,4620,1,62700,1
25D,25D_277,2225,1,62700,1
25D,25D_277,7184,1,62700,1
25D,25D_277,4599,1,62700,1
25D,25D_277,2216,1,62700,1
25D,25D_277,2215,1,62700,1
25D,25D_277,2214,1,62700,1
25D,25D_277,2213,1,62700,1
25D,25D_277,2201,1,62700,1
25D,25D_277,2721,1,62700,1
25D,25D_277,2637,1,62700,1
25D,25D_277,4407,1,62700,1
25D,25D_277,1445,1,62700,1
25D,25D_277,1444,1,62700,1
25D,25D_277,312,1,62700,1
25D,25D_277,7588,1,62700,1
25D,25D_277,400,1,62700,1
25D,25D_277,494,1,62700,1
25D,25D_277,493,1,62700,1
25D,25D_277,7391,1,62700,1
25D,25D_277,4401,1,62700,1
25D,25D_277,7012,1,62700,1
25D,25D_277,6289,1,62700,1
25D,25D_277,7239,1,62700,1
25D,25D_277,7392,1,62700,1
25D,25D_277,495,1,62700,1
25D,25D_275,7390,2,27960,1
25D,25D_275,4530,2,27960,1
25D,25D_275,406,2,27960,1
25D,25D_275,347,2,27960,1
25D,25D_275,315,2,27960,1
25D,25D_275,1479,2,27960,1
25D,25D_275,1478,2,27960,1
