LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
51D,51D_47,2154,2,27900,1
51D,51D_47,2153,2,27900,1
51D,51D_47,2152,2,27900,1
51D,51D_47,2151,2,27900,1
51D,51D_47,2150,2,27900,1
51D,51D_47,2148,2,27900,1
51D,51D_47,2147,2,27900,1
51D,51D_47,2146,2,27900,1
51D,51D_47,4669,2,27900,1
51D,51D_47,3378,2,27900,1
51D,51D_47,3377,2,27900,1
51D,51D_47,4668,2,27900,1
51D,51D_47,4667,2,27900,1
51D,51D_47,4666,2,27900,1
51D,51D_47,4665,2,27900,1
51D,51D_47,2160,2,27900,1
51D,51D_47,4664,2,27900,1
51D,51D_47,752,2,27900,1
51D,51D_47,751,2,27900,1
51D,51D_47,750,2,27900,1
51D,51D_47,749,2,27900,1
51D,51D_47,747,2,27900,1
51D,51D_47,404,2,27900,1
51D,51D_47,336,2,27900,1
51D,51D_47,315,2,27900,1
51D,51D_47,1479,2,27900,1
51D,51D_47,7453,2,27900,1
51D,51D_47,4413,2,27900,1
51D,51D_47,2722,2,27900,1
51D,51D_47,7435,2,27900,1
51D,51D_47,2242,2,27900,1
51D,51D_47,2239,2,27900,1
51D,51D_47,4796,2,27900,1
51D,51D_47,4691,2,27900,1
51D,51D_47,2681,2,27900,1
51D,51D_47,6247,2,27900,1
51D,51D_47,6013,2,27900,1
51D,51D_47,4411,2,27900,1
51D,51D_47,3376,2,27900,1
51D,51D_47,1478,2,27900,1
51D,51D_47,6245,2,27900,1
51D,51D_47,748,2,27900,1
51D,51D_47,1476,2,27900,1
51D,51D_47,2241,2,27900,1
51D,51D_47,2149,2,27900,1
51D,51D_47,3379,2,27900,1
51D,51D_47,2153,2,27000,1
51D,51D_47,2152,2,27000,1
51D,51D_47,2151,2,27000,1
51D,51D_47,2150,2,27000,1
51D,51D_47,2149,2,27000,1
51D,51D_47,2148,2,27000,1
51D,51D_47,2147,2,27000,1
51D,51D_47,2146,2,27000,1
51D,51D_47,4669,2,27000,1
51D,51D_47,3379,2,27000,1
51D,51D_47,3378,2,27000,1
51D,51D_47,3377,2,27000,1
51D,51D_47,3376,2,27000,1
51D,51D_47,4668,2,27000,1
51D,51D_47,4666,2,27000,1
51D,51D_47,4665,2,27000,1
51D,51D_47,2160,2,27000,1
51D,51D_47,4664,2,27000,1
51D,51D_47,755,2,27000,1
51D,51D_47,754,2,27000,1
51D,51D_47,753,2,27000,1
51D,51D_47,751,2,27000,1
51D,51D_47,750,2,27000,1
51D,51D_47,749,2,27000,1
51D,51D_47,748,2,27000,1
51D,51D_47,747,2,27000,1
51D,51D_47,336,2,27000,1
51D,51D_47,315,2,27000,1
51D,51D_47,1479,2,27000,1
51D,51D_47,1478,2,27000,1
51D,51D_47,7453,2,27000,1
51D,51D_47,1476,2,27000,1
51D,51D_47,4413,2,27000,1
51D,51D_47,2722,2,27000,1
51D,51D_47,7435,2,27000,1
51D,51D_47,2242,2,27000,1
51D,51D_47,2241,2,27000,1
51D,51D_47,2239,2,27000,1
51D,51D_47,4411,2,27000,1
51D,51D_47,4796,2,27000,1
51D,51D_47,2681,2,27000,1
51D,51D_47,6247,2,27000,1
51D,51D_47,6013,2,27000,1
51D,51D_47,2154,2,27000,1
51D,51D_47,752,2,27000,1
51D,51D_47,404,2,27000,1
51D,51D_47,4691,2,27000,1
51D,51D_47,6245,2,27000,1
51D,51D_47,4667,2,27000,1
