LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
66B,66B_55,4003,1,46800,1
66B,66B_55,5112,1,46800,1
66B,66B_55,4002,1,46800,1
66B,66B_55,3959,1,46800,1
66B,66B_55,3958,1,46800,1
66B,66B_55,3956,1,46800,1
66B,66B_55,3955,1,46800,1
66B,66B_55,3954,1,46800,1
66B,66B_55,7186,1,46800,1
66B,66B_55,3888,1,46800,1
66B,66B_55,3887,1,46800,1
66B,66B_55,3886,1,46800,1
66B,66B_55,3367,1,46800,1
66B,66B_55,3366,1,46800,1
66B,66B_55,3365,1,46800,1
66B,66B_55,2219,1,46800,1
66B,66B_55,2218,1,46800,1
66B,66B_55,4599,1,46800,1
66B,66B_55,2216,1,46800,1
66B,66B_55,2215,1,46800,1
66B,66B_55,2213,1,46800,1
66B,66B_55,4401,1,46800,1
66B,66B_55,7239,1,46800,1
66B,66B_55,2200,1,46800,1
66B,66B_55,2198,1,46800,1
66B,66B_55,2194,1,46800,1
66B,66B_55,2192,1,46800,1
66B,66B_55,2191,1,46800,1
66B,66B_55,1450,1,46800,1
66B,66B_55,7078,1,46800,1
66B,66B_55,1445,1,46800,1
66B,66B_55,1444,1,46800,1
66B,66B_55,312,1,46800,1
66B,66B_55,346,1,46800,1
66B,66B_55,400,1,46800,1
66B,66B_55,495,1,46800,1
66B,66B_55,494,1,46800,1
66B,66B_55,493,1,46800,1
66B,66B_55,2195,1,46800,1
66B,66B_55,2196,1,46800,1
66B,66B_55,7234,1,46800,1
66B,66B_55,1451,1,46800,1
66B,66B_55,317,1,46800,1
66B,66B_55,3957,1,46800,1
66B,66B_55,7187,1,46800,1
66B,66B_55,2217,1,46800,1
66B,66B_55,2214,1,46800,1
66B,66B_55,2201,1,46800,1
66B,66B_55,2197,1,46800,1
66B,66B_55,2193,1,46800,1
66B,66B_55,1449,1,46800,1
66B,66B_55,7391,1,46800,1
66B,66B_55,4003,1,43200,1
66B,66B_55,5112,1,43200,1
66B,66B_55,4002,1,43200,1
66B,66B_55,3959,1,43200,1
66B,66B_55,3958,1,43200,1
66B,66B_55,3957,1,43200,1
66B,66B_55,3955,1,43200,1
66B,66B_55,3954,1,43200,1
66B,66B_55,7187,1,43200,1
66B,66B_55,7186,1,43200,1
66B,66B_55,3888,1,43200,1
66B,66B_55,3887,1,43200,1
66B,66B_55,3886,1,43200,1
66B,66B_55,3367,1,43200,1
66B,66B_55,3366,1,43200,1
66B,66B_55,3365,1,43200,1
66B,66B_55,2219,1,43200,1
66B,66B_55,2218,1,43200,1
66B,66B_55,2217,1,43200,1
66B,66B_55,2216,1,43200,1
66B,66B_55,2215,1,43200,1
66B,66B_55,2214,1,43200,1
66B,66B_55,4401,1,43200,1
66B,66B_55,7239,1,43200,1
66B,66B_55,2201,1,43200,1
66B,66B_55,2200,1,43200,1
66B,66B_55,2198,1,43200,1
66B,66B_55,2197,1,43200,1
66B,66B_55,2196,1,43200,1
66B,66B_55,2195,1,43200,1
66B,66B_55,2194,1,43200,1
66B,66B_55,2193,1,43200,1
66B,66B_55,2191,1,43200,1
66B,66B_55,1451,1,43200,1
66B,66B_55,1450,1,43200,1
66B,66B_55,1449,1,43200,1
66B,66B_55,7078,1,43200,1
66B,66B_55,1445,1,43200,1
66B,66B_55,1444,1,43200,1
66B,66B_55,312,1,43200,1
66B,66B_55,317,1,43200,1
66B,66B_55,346,1,43200,1
66B,66B_55,400,1,43200,1
66B,66B_55,495,1,43200,1
66B,66B_55,494,1,43200,1
66B,66B_55,493,1,43200,1
66B,66B_55,7391,1,43200,1
66B,66B_55,2213,1,43200,1
66B,66B_55,4599,1,43200,1
66B,66B_55,3956,1,43200,1
66B,66B_55,7234,1,43200,1
66B,66B_55,2192,1,43200,1
66B,66B_55,5112,1,50400,1
66B,66B_55,4002,1,50400,1
66B,66B_55,7234,1,50400,1
66B,66B_55,3958,1,50400,1
66B,66B_55,3957,1,50400,1
66B,66B_55,3955,1,50400,1
66B,66B_55,3954,1,50400,1
66B,66B_55,7187,1,50400,1
66B,66B_55,7186,1,50400,1
66B,66B_55,3888,1,50400,1
66B,66B_55,3886,1,50400,1
66B,66B_55,3367,1,50400,1
66B,66B_55,3365,1,50400,1
66B,66B_55,2219,1,50400,1
66B,66B_55,2217,1,50400,1
66B,66B_55,4599,1,50400,1
66B,66B_55,2216,1,50400,1
66B,66B_55,2214,1,50400,1
66B,66B_55,4401,1,50400,1
66B,66B_55,7239,1,50400,1
66B,66B_55,2201,1,50400,1
66B,66B_55,2200,1,50400,1
66B,66B_55,2198,1,50400,1
66B,66B_55,2197,1,50400,1
66B,66B_55,2196,1,50400,1
66B,66B_55,2195,1,50400,1
66B,66B_55,2194,1,50400,1
