LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
122,122_16,1349,2,49200,0
122,122_16,1350,2,49200,0
122,122_16,1352,2,49200,0
122,122_16,7589,2,49200,0
122,122_16,1355,2,49200,0
122,122_16,1357,2,49200,0
122,122_16,1359,2,49200,0
122,122_16,279,2,49200,0
122,122_16,12,2,49200,0
122,122_16,14,2,49200,0
122,122_16,55,2,49200,0
122,122_16,56,2,49200,0
122,122_16,59,2,49200,0
122,122_16,1423,2,49200,0
122,122_16,60,2,49200,0
122,122_16,820,2,49200,0
122,122_16,1425,2,49200,0
122,122_16,63,2,49200,0
122,122_16,64,2,49200,0
122,122_16,1427,2,49200,0
122,122_16,1428,2,49200,0
122,122_16,1429,2,49200,0
122,122_16,65,2,49200,0
122,122_16,66,2,49200,0
122,122_16,1430,2,49200,0
122,122_16,4498,2,49200,0
122,122_16,1433,2,49200,0
122,122_16,1434,2,49200,0
122,122_16,1435,2,49200,0
122,122_16,4523,2,49200,0
122,122_16,7454,2,49200,0
122,122_16,4322,2,49200,0
122,122_16,1380,2,49200,0
122,122_16,1381,2,49200,0
122,122_16,1382,2,49200,0
122,122_16,1383,2,49200,0
122,122_16,1348,2,49200,0
122,122_16,1424,2,49200,0
122,122_16,1426,2,49200,0
122,122_16,1432,2,49200,0
122,122_16,7439,2,49200,0
122,122_16,1384,2,49200,0
122,122_16,1353,2,49200,0
122,122_16,3,2,49200,0
122,122_16,53,2,49200,0
122,122_16,54,2,49200,0
122,122_16,58,2,49200,0
122,122_16,821,2,49200,0
122,122_16,1661,2,49200,0
122,122_16,1660,2,49200,0
122,122_16,4524,2,49200,0
122,122_16,1385,2,49200,0
122,122_16,1349,2,46800,0
122,122_16,1353,2,46800,0
122,122_16,1355,2,46800,0
122,122_16,1357,2,46800,0
122,122_16,3,2,46800,0
122,122_16,14,2,46800,0
122,122_16,54,2,46800,0
122,122_16,56,2,46800,0
122,122_16,58,2,46800,0
122,122_16,1423,2,46800,0
122,122_16,1424,2,46800,0
122,122_16,60,2,46800,0
122,122_16,820,2,46800,0
122,122_16,1425,2,46800,0
122,122_16,1426,2,46800,0
122,122_16,821,2,46800,0
122,122_16,63,2,46800,0
122,122_16,64,2,46800,0
122,122_16,1428,2,46800,0
122,122_16,65,2,46800,0
122,122_16,1430,2,46800,0
122,122_16,1432,2,46800,0
122,122_16,4498,2,46800,0
122,122_16,1660,2,46800,0
122,122_16,1433,2,46800,0
122,122_16,1434,2,46800,0
122,122_16,1435,2,46800,0
122,122_16,4523,2,46800,0
122,122_16,4524,2,46800,0
122,122_16,7454,2,46800,0
122,122_16,4322,2,46800,0
122,122_16,1380,2,46800,0
122,122_16,1381,2,46800,0
122,122_16,1384,2,46800,0
122,122_16,1385,2,46800,0
122,122_16,1348,2,46800,0
122,122_16,1429,2,46800,0
122,122_16,7439,2,46800,0
122,122_16,1383,2,46800,0
122,122_16,1352,2,46800,0
122,122_16,7589,2,46800,0
122,122_16,53,2,46800,0
122,122_16,55,2,46800,0
122,122_16,59,2,46800,0
122,122_16,66,2,46800,0
122,122_16,1661,2,46800,0
122,122_16,1350,2,46800,0
122,122_16,1359,2,46800,0
122,122_16,279,2,46800,0
122,122_16,12,2,46800,0
122,122_16,1427,2,46800,0
122,122_16,1382,2,46800,0
122,122_16,1349,2,50400,0
122,122_16,1350,2,50400,0
122,122_16,1352,2,50400,0
122,122_16,1353,2,50400,0
122,122_16,7589,2,50400,0
122,122_16,1355,2,50400,0
122,122_16,1357,2,50400,0
122,122_16,1359,2,50400,0
122,122_16,279,2,50400,0
122,122_16,3,2,50400,0
122,122_16,12,2,50400,0
