LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
25A,25A_270,7435,2,69120,0
25A,25A_270,2722,2,69120,0
25A,25A_270,4413,2,69120,0
25A,25A_270,1476,2,69120,0
25A,25A_270,7453,2,69120,0
25A,25A_270,1478,2,69120,0
25A,25A_270,1479,2,69120,0
25A,25A_270,315,2,69120,0
25A,25A_270,406,2,69120,0
25A,25A_270,748,2,69120,0
25A,25A_270,7390,2,69120,0
25A,25A_270,3368,2,69120,0
25A,25A_270,4626,2,69120,0
25A,25A_270,4627,2,69120,0
25A,25A_270,4624,2,69120,0
25A,25A_270,4625,2,69120,0
25A,25A_270,4628,2,69120,0
25A,25A_270,4623,2,69120,0
25A,25A_270,4619,2,69120,0
25A,25A_270,4561,2,69120,0
25A,25A_270,4629,2,69120,0
25A,25A_270,4630,2,69120,0
25A,25A_270,4631,2,69120,0
25A,25A_270,4632,2,69120,0
25A,25A_270,4633,2,69120,0
25A,25A_270,2234,2,69120,0
25A,25A_270,2235,2,69120,0
25A,25A_270,2236,2,69120,0
25A,25A_270,2237,2,69120,0
25A,25A_270,2238,2,69120,0
25A,25A_270,5056,2,69120,0
25A,25A_270,2239,2,69120,0
25A,25A_270,2241,2,69120,0
25A,25A_270,2242,2,69120,0
25A,25A_270,4620,2,69120,0
25A,25A_270,7563,2,69120,0
25A,25A_270,4530,2,69120,0
25A,25A_270,5164,2,69120,0
25A,25A_270,7435,2,70920,0
25A,25A_270,2722,2,70920,0
25A,25A_270,4413,2,70920,0
25A,25A_270,7453,2,70920,0
25A,25A_270,1479,2,70920,0
25A,25A_270,315,2,70920,0
25A,25A_270,406,2,70920,0
25A,25A_270,4530,2,70920,0
25A,25A_270,748,2,70920,0
25A,25A_270,7390,2,70920,0
25A,25A_270,4626,2,70920,0
25A,25A_270,4627,2,70920,0
25A,25A_270,4624,2,70920,0
25A,25A_270,4625,2,70920,0
25A,25A_270,4561,2,70920,0
25A,25A_270,4629,2,70920,0
25A,25A_270,4631,2,70920,0
25A,25A_270,4632,2,70920,0
25A,25A_270,4633,2,70920,0
25A,25A_270,2234,2,70920,0
25A,25A_270,2235,2,70920,0
25A,25A_270,2236,2,70920,0
25A,25A_270,2238,2,70920,0
25A,25A_270,2239,2,70920,0
25A,25A_270,2241,2,70920,0
25A,25A_270,2242,2,70920,0
25A,25A_270,3368,2,70920,0
25A,25A_270,4628,2,70920,0
25A,25A_270,4619,2,70920,0
25A,25A_270,4630,2,70920,0
25A,25A_270,5164,2,70920,0
25A,25A_270,2237,2,70920,0
25A,25A_270,5056,2,70920,0
25A,25A_270,1476,2,70920,0
25A,25A_270,1478,2,70920,0
25A,25A_270,4620,2,70920,0
25A,25A_270,7563,2,70920,0
25A,25A_270,4623,2,70920,0
25A,25A_270,7435,2,30720,0
25A,25A_270,2722,2,30720,0
25A,25A_270,4413,2,30720,0
25A,25A_270,1476,2,30720,0
25A,25A_270,7453,2,30720,0
25A,25A_270,1478,2,30720,0
25A,25A_270,1479,2,30720,0
25A,25A_270,315,2,30720,0
25A,25A_270,406,2,30720,0
25A,25A_270,4530,2,30720,0
25A,25A_270,748,2,30720,0
25A,25A_270,7390,2,30720,0
25A,25A_270,4627,2,30720,0
25A,25A_270,4624,2,30720,0
25A,25A_270,4625,2,30720,0
