LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
27X,27X_43,4594,1,61500,1
27X,27X_43,4593,1,61500,1
27X,27X_43,6115,1,61500,1
27X,27X_43,1269,1,61500,1
27X,27X_43,1268,1,61500,1
27X,27X_43,1267,1,61500,1
27X,27X_43,1266,1,61500,1
27X,27X_43,4388,1,61500,1
27X,27X_43,4699,1,61500,1
27X,27X_43,4383,1,61500,1
27X,27X_43,4698,1,61500,1
27X,27X_43,4697,1,61500,1
27X,27X_43,4696,1,61500,1
27X,27X_43,1243,1,61500,1
27X,27X_43,4695,1,61500,1
27X,27X_43,1201,1,61500,1
27X,27X_43,4385,1,61500,1
27X,27X_43,1198,1,61500,1
27X,27X_43,1197,1,61500,1
27X,27X_43,1196,1,61500,1
27X,27X_43,523,1,61500,1
27X,27X_43,7490,1,61500,1
27X,27X_43,496,1,61500,1
27X,27X_43,495,1,61500,1
27X,27X_43,494,1,61500,1
27X,27X_43,493,1,61500,1
27X,27X_43,491,1,61500,1
27X,27X_43,488,1,61500,1
27X,27X_43,485,1,61500,1
27X,27X_43,483,1,61500,1
27X,27X_43,482,1,61500,1
27X,27X_43,481,1,61500,1
27X,27X_43,480,1,61500,1
27X,27X_43,479,1,61500,1
27X,27X_43,2086,1,61500,1
27X,27X_43,768,1,61500,1
27X,27X_43,4952,1,61500,1
27X,27X_43,1200,1,61500,1
27X,27X_43,7659,1,61500,1
27X,27X_43,1199,1,61500,1
27X,27X_43,1250,1,61500,1
27X,27X_43,1265,1,61500,1
27X,27X_43,4700,1,61500,1
27X,27X_43,4382,1,61500,1
27X,27X_43,2085,1,61500,1
27X,27X_43,7490,1,63000,1
27X,27X_43,496,1,63000,1
27X,27X_43,494,1,63000,1
27X,27X_43,491,1,63000,1
27X,27X_43,488,1,63000,1
27X,27X_43,485,1,63000,1
27X,27X_43,482,1,63000,1
27X,27X_43,481,1,63000,1
27X,27X_43,480,1,63000,1
27X,27X_43,2086,1,63000,1
27X,27X_43,2085,1,63000,1
27X,27X_43,768,1,63000,1
27X,27X_43,479,1,63000,1
27X,27X_43,493,1,63000,1
27X,27X_43,495,1,63000,1
27X,27X_43,483,1,63000,1
27X,27X_42,664,2,29100,1
27X,27X_42,1247,2,29100,1
27X,27X_42,4692,2,29100,1
27X,27X_42,614,2,29100,1
27X,27X_42,405,2,29100,1
27X,27X_42,1256,2,29100,1
27X,27X_42,1262,2,29100,1
27X,27X_42,4595,2,29100,1
27X,27X_42,763,2,29100,1
27X,27X_42,2089,2,29100,1
27X,27X_42,2088,2,29100,1
27X,27X_42,420,2,29100,1
27X,27X_42,419,2,29100,1
